Date,Price
14-Aug-19,-0.649
13-Aug-19,-0.608
12-Aug-19,-0.593
9-Aug-19,-0.575
8-Aug-19,-0.558
7-Aug-19,-0.582
6-Aug-19,-0.537
5-Aug-19,-0.516
2-Aug-19,-0.495
1-Aug-19,-0.449
31-Jul-19,-0.442
30-Jul-19,-0.397
29-Jul-19,-0.389
27-Jul-19,-0.377
26-Jul-19,-0.377
25-Jul-19,-0.361
24-Jul-19,-0.378
23-Jul-19,-0.353
22-Jul-19,-0.344
20-Jul-19,-0.324
19-Jul-19,-0.322
18-Jul-19,-0.31
17-Jul-19,-0.287
16-Jul-19,-0.289
15-Jul-19,-0.294
13-Jul-19,-0.252
12-Jul-19,-0.248
11-Jul-19,-0.264
10-Jul-19,-0.306
9-Jul-19,-0.354
8-Jul-19,-0.366
5-Jul-19,-0.361
4-Jul-19,-0.399
3-Jul-19,-0.385
2-Jul-19,-0.368
1-Jul-19,-0.353
28-Jun-19,-0.328
27-Jun-19,-0.32
26-Jun-19,-0.303
25-Jun-19,-0.331
24-Jun-19,-0.306
21-Jun-19,-0.284
20-Jun-19,-0.316
19-Jun-19,-0.289
18-Jun-19,-0.317
17-Jun-19,-0.245
14-Jun-19,-0.256
13-Jun-19,-0.242
12-Jun-19,-0.237
11-Jun-19,-0.233
10-Jun-19,-0.219
7-Jun-19,-0.257
6-Jun-19,-0.24
5-Jun-19,-0.227
4-Jun-19,-0.208
3-Jun-19,-0.201
31-May-19,-0.203
30-May-19,-0.175
29-May-19,-0.176
28-May-19,-0.16
27-May-19,-0.142
25-May-19,-0.116
24-May-19,-0.116
23-May-19,-0.12
22-May-19,-0.083
21-May-19,-0.058
20-May-19,-0.088
17-May-19,-0.103
16-May-19,-0.092
15-May-19,-0.099
14-May-19,-0.07
13-May-19,-0.072
11-May-19,-0.049
10-May-19,-0.044
9-May-19,-0.048
8-May-19,-0.046
7-May-19,-0.04
6-May-19,0.006
4-May-19,0.018
3-May-19,0.024
2-May-19,0.029
1-May-19,0.013
30-Apr-19,0.013
29-Apr-19,0.004
26-Apr-19,-0.021
25-Apr-19,-0.009
24-Apr-19,-0.013
23-Apr-19,0.04
22-Apr-19,0.024
19-Apr-19,0.023
18-Apr-19,0.023
17-Apr-19,0.081
16-Apr-19,0.065
15-Apr-19,0.057
12-Apr-19,0.057
11-Apr-19,-0.008
10-Apr-19,-0.026
9-Apr-19,-0.009
8-Apr-19,0.006
5-Apr-19,0.006
4-Apr-19,-0.006
3-Apr-19,0.008
2-Apr-19,-0.049
1-Apr-19,-0.027
30-Mar-19,-0.068
29-Mar-19,-0.071
28-Mar-19,-0.071
27-Mar-19,-0.081
26-Mar-19,-0.015
25-Mar-19,-0.028
22-Mar-19,-0.012
21-Mar-19,0.042
20-Mar-19,0.083
19-Mar-19,0.101
18-Mar-19,0.085
16-Mar-19,0.084
15-Mar-19,0.083
14-Mar-19,0.085
13-Mar-19,0.063
12-Mar-19,0.054
11-Mar-19,0.067
9-Mar-19,0.071
8-Mar-19,0.071
7-Mar-19,0.066
6-Mar-19,0.128
5-Mar-19,0.167
4-Mar-19,0.164
2-Mar-19,0.189
1-Mar-19,0.184
28-Feb-19,0.182
27-Feb-19,0.148
26-Feb-19,0.119
25-Feb-19,0.109
22-Feb-19,0.094
21-Feb-19,0.129
20-Feb-19,0.099
19-Feb-19,0.105
18-Feb-19,0.112
16-Feb-19,0.099
15-Feb-19,0.104
14-Feb-19,0.105
13-Feb-19,0.123
12-Feb-19,0.132
11-Feb-19,0.119
8-Feb-19,0.088
7-Feb-19,0.116
6-Feb-19,0.162
5-Feb-19,0.17
4-Feb-19,0.176
1-Feb-19,0.166
31-Jan-19,0.149
30-Jan-19,0.189
29-Jan-19,0.199
28-Jan-19,0.205
26-Jan-19,0.19
25-Jan-19,0.192
24-Jan-19,0.18
