LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
AUS,LTINT,TOT,PC_PA,M,2015-07,2.9,
AUS,LTINT,TOT,PC_PA,M,2015-08,2.72,
AUS,LTINT,TOT,PC_PA,M,2015-09,2.7,
AUS,LTINT,TOT,PC_PA,M,2015-10,2.62,
AUS,LTINT,TOT,PC_PA,M,2015-11,2.85,
AUS,LTINT,TOT,PC_PA,M,2015-12,2.85,
AUS,LTINT,TOT,PC_PA,M,2016-01,2.73,
AUS,LTINT,TOT,PC_PA,M,2016-02,2.48,
AUS,LTINT,TOT,PC_PA,M,2016-03,2.57,
AUS,LTINT,TOT,PC_PA,M,2016-04,2.52,
AUS,LTINT,TOT,PC_PA,M,2016-05,2.32,
AUS,LTINT,TOT,PC_PA,M,2016-06,2.12,
AUS,LTINT,TOT,PC_PA,M,2016-07,1.93,
AUS,LTINT,TOT,PC_PA,M,2016-08,1.88,
AUS,LTINT,TOT,PC_PA,M,2016-09,1.99,
AUS,LTINT,TOT,PC_PA,M,2016-10,2.2,
AUS,LTINT,TOT,PC_PA,M,2016-11,2.51,
AUS,LTINT,TOT,PC_PA,M,2016-12,2.79,
AUS,LTINT,TOT,PC_PA,M,2017-01,2.73,
AUS,LTINT,TOT,PC_PA,M,2017-02,2.75,
AUS,LTINT,TOT,PC_PA,M,2017-03,2.81,
AUS,LTINT,TOT,PC_PA,M,2017-04,2.56,
AUS,LTINT,TOT,PC_PA,M,2017-05,2.54,
AUS,LTINT,TOT,PC_PA,M,2017-06,2.41,
AUS,LTINT,TOT,PC_PA,M,2017-07,2.64,
AUS,LTINT,TOT,PC_PA,M,2017-08,2.6,
AUS,LTINT,TOT,PC_PA,M,2017-09,2.7,
AUS,LTINT,TOT,PC_PA,M,2017-10,2.78,
AUS,LTINT,TOT,PC_PA,M,2017-11,2.57,
AUS,LTINT,TOT,PC_PA,M,2017-12,2.58,
AUS,LTINT,TOT,PC_PA,M,2018-01,2.75,
AUS,LTINT,TOT,PC_PA,M,2018-02,2.86,
AUS,LTINT,TOT,PC_PA,M,2018-03,2.72,
AUS,LTINT,TOT,PC_PA,M,2018-04,2.74,
AUS,LTINT,TOT,PC_PA,M,2018-05,2.79,
AUS,LTINT,TOT,PC_PA,M,2018-06,2.7,
AUS,LTINT,TOT,PC_PA,M,2018-07,2.64,
AUS,LTINT,TOT,PC_PA,M,2018-08,2.59,
AUS,LTINT,TOT,PC_PA,M,2018-09,2.63,
AUS,LTINT,TOT,PC_PA,M,2018-10,2.68,
AUS,LTINT,TOT,PC_PA,M,2018-11,2.68,
AUS,LTINT,TOT,PC_PA,M,2018-12,2.43,
AUS,LTINT,TOT,PC_PA,M,2019-01,2.27,
AUS,LTINT,TOT,PC_PA,M,2019-02,2.13,
AUS,LTINT,TOT,PC_PA,M,2019-03,1.96,
AUS,LTINT,TOT,PC_PA,M,2019-04,1.86,
AUS,LTINT,TOT,PC_PA,M,2019-05,1.65,
AUS,LTINT,TOT,PC_PA,M,2019-06,1.38,
AUS,LTINT,TOT,PC_PA,M,2019-07,1.31,
AUS,LTINT,TOT,PC_PA,M,2019-08,0.95,
AUS,LTINT,TOT,PC_PA,M,2019-09,1.03,
AUS,LTINT,TOT,PC_PA,M,2019-10,1.03,
AUS,LTINT,TOT,PC_PA,M,2019-11,1.15,
AUS,LTINT,TOT,PC_PA,M,2019-12,1.2,
AUS,LTINT,TOT,PC_PA,M,2020-01,1.15,
AUS,LTINT,TOT,PC_PA,M,2020-02,0.98,
AUS,LTINT,TOT,PC_PA,M,2020-03,0.89,
AUS,LTINT,TOT,PC_PA,M,2020-04,0.86,
AUS,LTINT,TOT,PC_PA,M,2020-05,0.91,
AUS,LTINT,TOT,PC_PA,M,2020-06,0.92,
AUS,LTINT,TOT,PC_PA,M,2020-07,0.88,
AUS,LTINT,TOT,PC_PA,M,2020-08,0.89,
AUS,LTINT,TOT,PC_PA,M,2020-09,0.9,
AUS,LTINT,TOT,PC_PA,M,2020-10,0.82,
AUS,LTINT,TOT,PC_PA,M,2020-11,0.87,
AUS,LTINT,TOT,PC_PA,M,2020-12,0.98,
AUS,LTINT,TOT,PC_PA,M,2021-01,1.05,
AUS,LTINT,TOT,PC_PA,M,2021-02,1.32,
AUS,LTINT,TOT,PC_PA,M,2021-03,1.69,
AUS,LTINT,TOT,PC_PA,M,2021-04,1.65,
AUS,LTINT,TOT,PC_PA,M,2021-05,1.62,
AUS,LTINT,TOT,PC_PA,M,2021-06,1.52,
AUS,LTINT,TOT,PC_PA,M,2021-07,1.25,
POL,LTINT,TOT,PC_PA,M,2001-01,10.43,
POL,LTINT,TOT,PC_PA,M,2001-02,10.23,
POL,LTINT,TOT,PC_PA,M,2001-03,10.62,
POL,LTINT,TOT,PC_PA,M,2001-04,10.61,
POL,LTINT,TOT,PC_PA,M,2001-05,11.26,
POL,LTINT,TOT,PC_PA,M,2001-06,11.66,
POL,LTINT,TOT,PC_PA,M,2001-07,11.79,
POL,LTINT,TOT,PC_PA,M,2001-08,11.86,
POL,LTINT,TOT,PC_PA,M,2001-09,11.49,
POL,LTINT,TOT,PC_PA,M,2001-10,10.31,
POL,LTINT,TOT,PC_PA,M,2001-11,9.04,
POL,LTINT,TOT,PC_PA,M,2001-12,8.88,
POL,LTINT,TOT,PC_PA,M,2002-01,8.26,
POL,LTINT,TOT,PC_PA,M,2002-02,8.33,
POL,LTINT,TOT,PC_PA,M,2002-03,8.33,
POL,LTINT,TOT,PC_PA,M,2002-04,8.21,
POL,LTINT,TOT,PC_PA,M,2002-05,8.02,
POL,LTINT,TOT,PC_PA,M,2002-06,7.55,
POL,LTINT,TOT,PC_PA,M,2002-07,7.59,
POL,LTINT,TOT,PC_PA,M,2002-08,7.26,
POL,LTINT,TOT,PC_PA,M,2002-09,6.78,
POL,LTINT,TOT,PC_PA,M,2002-10,6.26,
POL,LTINT,TOT,PC_PA,M,2002-11,5.95,
POL,LTINT,TOT,PC_PA,M,2002-12,5.73,
POL,LTINT,TOT,PC_PA,M,2003-01,5.66,
POL,LTINT,TOT,PC_PA,M,2003-02,5.66,
POL,LTINT,TOT,PC_PA,M,2003-03,5.52,
POL,LTINT,TOT,PC_PA,M,2003-04,5.41,
POL,LTINT,TOT,PC_PA,M,2003-05,5.12,
POL,LTINT,TOT,PC_PA,M,2003-06,5.03,
POL,LTINT,TOT,PC_PA,M,2003-07,5.37,
POL,LTINT,TOT,PC_PA,M,2003-08,5.61,
POL,LTINT,TOT,PC_PA,M,2003-09,5.93,
POL,LTINT,TOT,PC_PA,M,2003-10,6.36,
POL,LTINT,TOT,PC_PA,M,2003-11,6.9,
POL,LTINT,TOT,PC_PA,M,2003-12,6.76,
POL,LTINT,TOT,PC_PA,M,2004-01,6.67,
POL,LTINT,TOT,PC_PA,M,2004-02,6.82,
POL,LTINT,TOT,PC_PA,M,2004-03,6.65,
POL,LTINT,TOT,PC_PA,M,2004-04,7.02,
POL,LTINT,TOT,PC_PA,M,2004-05,7.32,
POL,LTINT,TOT,PC_PA,M,2004-06,7.27,
POL,LTINT,TOT,PC_PA,M,2004-07,7.44,
POL,LTINT,TOT,PC_PA,M,2004-08,7.36,
POL,LTINT,TOT,PC_PA,M,2004-09,6.96,
POL,LTINT,TOT,PC_PA,M,2004-10,6.8,
POL,LTINT,TOT,PC_PA,M,2004-11,6.45,
POL,LTINT,TOT,PC_PA,M,2004-12,6,
POL,LTINT,TOT,PC_PA,M,2005-01,5.97,
POL,LTINT,TOT,PC_PA,M,2005-02,5.73,
POL,LTINT,TOT,PC_PA,M,2005-03,5.55,
POL,LTINT,TOT,PC_PA,M,2005-04,5.49,
POL,LTINT,TOT,PC_PA,M,2005-05,5.35,
POL,LTINT,TOT,PC_PA,M,2005-06,4.91,
POL,LTINT,TOT,PC_PA,M,2005-07,4.72,
POL,LTINT,TOT,PC_PA,M,2005-08,4.88,
POL,LTINT,TOT,PC_PA,M,2005-09,4.57,
POL,LTINT,TOT,PC_PA,M,2005-10,4.91,
POL,LTINT,TOT,PC_PA,M,2005-11,5.38,
POL,LTINT,TOT,PC_PA,M,2005-12,5.16,
POL,LTINT,TOT,PC_PA,M,2006-01,4.95,
POL,LTINT,TOT,PC_PA,M,2006-02,4.79,
POL,LTINT,TOT,PC_PA,M,2006-03,4.79,
POL,LTINT,TOT,PC_PA,M,2006-04,5.03,
POL,LTINT,TOT,PC_PA,M,2006-05,5.27,
POL,LTINT,TOT,PC_PA,M,2006-06,5.55,
POL,LTINT,TOT,PC_PA,M,2006-07,5.56,
POL,LTINT,TOT,PC_PA,M,2006-08,5.62,
POL,LTINT,TOT,PC_PA,M,2006-09,5.48,
POL,LTINT,TOT,PC_PA,M,2006-10,5.4,
POL,LTINT,TOT,PC_PA,M,2006-11,5.2,
POL,LTINT,TOT,PC_PA,M,2006-12,5.14,
POL,LTINT,TOT,PC_PA,M,2007-01,5.17,
POL,LTINT,TOT,PC_PA,M,2007-02,5.19,
POL,LTINT,TOT,PC_PA,M,2007-03,5.19,
POL,LTINT,TOT,PC_PA,M,2007-04,5.28,
POL,LTINT,TOT,PC_PA,M,2007-05,5.29,
POL,LTINT,TOT,PC_PA,M,2007-06,5.52,
POL,LTINT,TOT,PC_PA,M,2007-07,5.6,
POL,LTINT,TOT,PC_PA,M,2007-08,5.68,
POL,LTINT,TOT,PC_PA,M,2007-09,5.69,
POL,LTINT,TOT,PC_PA,M,2007-10,5.64,
POL,LTINT,TOT,PC_PA,M,2007-11,5.702,
POL,LTINT,TOT,PC_PA,M,2007-12,5.86,
POL,LTINT,TOT,PC_PA,M,2008-01,5.81,
POL,LTINT,TOT,PC_PA,M,2008-02,5.82,
POL,LTINT,TOT,PC_PA,M,2008-03,5.99,
POL,LTINT,TOT,PC_PA,M,2008-04,5.99,
POL,LTINT,TOT,PC_PA,M,2008-05,6.1,
POL,LTINT,TOT,PC_PA,M,2008-06,6.42,
POL,LTINT,TOT,PC_PA,M,2008-07,6.45,
POL,LTINT,TOT,PC_PA,M,2008-08,6.11,
POL,LTINT,TOT,PC_PA,M,2008-09,5.89,
POL,LTINT,TOT,PC_PA,M,2008-10,6.35,
POL,LTINT,TOT,PC_PA,M,2008-11,6.23,
POL,LTINT,TOT,PC_PA,M,2008-12,5.7,
POL,LTINT,TOT,PC_PA,M,2009-01,5.46,
POL,LTINT,TOT,PC_PA,M,2009-02,5.97,
POL,LTINT,TOT,PC_PA,M,2009-03,6.223182,
POL,LTINT,TOT,PC_PA,M,2009-04,6.19,
POL,LTINT,TOT,PC_PA,M,2009-05,6.314,
POL,LTINT,TOT,PC_PA,M,2009-06,6.34,
POL,LTINT,TOT,PC_PA,M,2009-07,6.19,
POL,LTINT,TOT,PC_PA,M,2009-08,6.08,
POL,LTINT,TOT,PC_PA,M,2009-09,6.17,
POL,LTINT,TOT,PC_PA,M,2009-10,6.15,
POL,LTINT,TOT,PC_PA,M,2009-11,6.14,
POL,LTINT,TOT,PC_PA,M,2009-12,6.22,
POL,LTINT,TOT,PC_PA,M,2010-01,6.13,
POL,LTINT,TOT,PC_PA,M,2010-02,6.09,
POL,LTINT,TOT,PC_PA,M,2010-03,5.72,
POL,LTINT,TOT,PC_PA,M,2010-04,5.57,
POL,LTINT,TOT,PC_PA,M,2010-05,5.72,
POL,LTINT,TOT,PC_PA,M,2010-06,5.87,
POL,LTINT,TOT,PC_PA,M,2010-07,5.84,
POL,LTINT,TOT,PC_PA,M,2010-08,5.62,
POL,LTINT,TOT,PC_PA,M,2010-09,5.49,
POL,LTINT,TOT,PC_PA,M,2010-10,5.53,
POL,LTINT,TOT,PC_PA,M,2010-11,5.82,
POL,LTINT,TOT,PC_PA,M,2010-12,5.98,
POL,LTINT,TOT,PC_PA,M,2011-01,6.26,
POL,LTINT,TOT,PC_PA,M,2011-02,6.26,
POL,LTINT,TOT,PC_PA,M,2011-03,6.27,
POL,LTINT,TOT,PC_PA,M,2011-04,6.14,
POL,LTINT,TOT,PC_PA,M,2011-05,6.06,
POL,LTINT,TOT,PC_PA,M,2011-06,5.88,
POL,LTINT,TOT,PC_PA,M,2011-07,5.81,
POL,LTINT,TOT,PC_PA,M,2011-08,5.7,
POL,LTINT,TOT,PC_PA,M,2011-09,5.74,
POL,LTINT,TOT,PC_PA,M,2011-10,5.71,
POL,LTINT,TOT,PC_PA,M,2011-11,5.797,
POL,LTINT,TOT,PC_PA,M,2011-12,5.84,
POL,LTINT,TOT,PC_PA,M,2012-01,5.68,
POL,LTINT,TOT,PC_PA,M,2012-02,5.4557,
POL,LTINT,TOT,PC_PA,M,2012-03,5.37,
POL,LTINT,TOT,PC_PA,M,2012-04,5.4857,
POL,LTINT,TOT,PC_PA,M,2012-05,5.41,
POL,LTINT,TOT,PC_PA,M,2012-06,5.24,
POL,LTINT,TOT,PC_PA,M,2012-07,4.99,
POL,LTINT,TOT,PC_PA,M,2012-08,4.88,
POL,LTINT,TOT,PC_PA,M,2012-09,4.85,
POL,LTINT,TOT,PC_PA,M,2012-10,4.57,
POL,LTINT,TOT,PC_PA,M,2012-11,4.18,
POL,LTINT,TOT,PC_PA,M,2012-12,3.88,
POL,LTINT,TOT,PC_PA,M,2013-01,3.91,
POL,LTINT,TOT,PC_PA,M,2013-02,3.99,
POL,LTINT,TOT,PC_PA,M,2013-03,3.93,
POL,LTINT,TOT,PC_PA,M,2013-04,3.4995,
POL,LTINT,TOT,PC_PA,M,2013-05,3.28,
POL,LTINT,TOT,PC_PA,M,2013-06,3.95,
POL,LTINT,TOT,PC_PA,M,2013-07,3.97,
POL,LTINT,TOT,PC_PA,M,2013-08,4.303333,
POL,LTINT,TOT,PC_PA,M,2013-09,4.49,
POL,LTINT,TOT,PC_PA,M,2013-10,4.28,
POL,LTINT,TOT,PC_PA,M,2013-11,4.38,
POL,LTINT,TOT,PC_PA,M,2013-12,4.416667,
POL,LTINT,TOT,PC_PA,M,2014-01,4.42,
POL,LTINT,TOT,PC_PA,M,2014-02,4.47,
POL,LTINT,TOT,PC_PA,M,2014-03,4.25,
POL,LTINT,TOT,PC_PA,M,2014-04,4.1,
POL,LTINT,TOT,PC_PA,M,2014-05,3.800476,
POL,LTINT,TOT,PC_PA,M,2014-06,3.54,
POL,LTINT,TOT,PC_PA,M,2014-07,3.34,
POL,LTINT,TOT,PC_PA,M,2014-08,3.36,
POL,LTINT,TOT,PC_PA,M,2014-09,3.1009,
POL,LTINT,TOT,PC_PA,M,2014-10,2.72,
POL,LTINT,TOT,PC_PA,M,2014-11,2.54,
POL,LTINT,TOT,PC_PA,M,2014-12,2.553158,
POL,LTINT,TOT,PC_PA,M,2015-01,2.211,
POL,LTINT,TOT,PC_PA,M,2015-02,2.196,
POL,LTINT,TOT,PC_PA,M,2015-03,2.325454,
POL,LTINT,TOT,PC_PA,M,2015-04,2.3675,
POL,LTINT,TOT,PC_PA,M,2015-05,2.82,
POL,LTINT,TOT,PC_PA,M,2015-06,3.19,
POL,LTINT,TOT,PC_PA,M,2015-07,3.16,
POL,LTINT,TOT,PC_PA,M,2015-08,2.881905,
POL,LTINT,TOT,PC_PA,M,2015-09,2.910909,
POL,LTINT,TOT,PC_PA,M,2015-10,2.660909,
POL,LTINT,TOT,PC_PA,M,2015-11,2.726,
POL,LTINT,TOT,PC_PA,M,2015-12,2.957,
POL,LTINT,TOT,PC_PA,M,2016-01,2.996842,
POL,LTINT,TOT,PC_PA,M,2016-02,3.03,
POL,LTINT,TOT,PC_PA,M,2016-03,2.89,
POL,LTINT,TOT,PC_PA,M,2016-04,2.952857,
POL,LTINT,TOT,PC_PA,M,2016-05,3.04,
POL,LTINT,TOT,PC_PA,M,2016-06,3.11,
POL,LTINT,TOT,PC_PA,M,2016-07,2.888572,
POL,LTINT,TOT,PC_PA,M,2016-08,2.71,
POL,LTINT,TOT,PC_PA,M,2016-09,2.85,
POL,LTINT,TOT,PC_PA,M,2016-10,3.01,
POL,LTINT,TOT,PC_PA,M,2016-11,3.41,
POL,LTINT,TOT,PC_PA,M,2016-12,3.54,
POL,LTINT,TOT,PC_PA,M,2017-01,3.68,
POL,LTINT,TOT,PC_PA,M,2017-02,3.81,
POL,LTINT,TOT,PC_PA,M,2017-03,3.66,
POL,LTINT,TOT,PC_PA,M,2017-04,3.42,
POL,LTINT,TOT,PC_PA,M,2017-05,3.35,
POL,LTINT,TOT,PC_PA,M,2017-06,3.19,
POL,LTINT,TOT,PC_PA,M,2017-07,3.3,
POL,LTINT,TOT,PC_PA,M,2017-08,3.33,
POL,LTINT,TOT,PC_PA,M,2017-09,3.26,
POL,LTINT,TOT,PC_PA,M,2017-10,3.38,
POL,LTINT,TOT,PC_PA,M,2017-11,3.39,
POL,LTINT,TOT,PC_PA,M,2017-12,3.27,
POL,LTINT,TOT,PC_PA,M,2018-01,3.32,
POL,LTINT,TOT,PC_PA,M,2018-02,3.39,
POL,LTINT,TOT,PC_PA,M,2018-03,3.27,
POL,LTINT,TOT,PC_PA,M,2018-04,3.06,
POL,LTINT,TOT,PC_PA,M,2018-05,3.23,
POL,LTINT,TOT,PC_PA,M,2018-06,3.21,
POL,LTINT,TOT,PC_PA,M,2018-07,3.17,
POL,LTINT,TOT,PC_PA,M,2018-08,3.14,
POL,LTINT,TOT,PC_PA,M,2018-09,3.24,
POL,LTINT,TOT,PC_PA,M,2018-10,3.22,
POL,LTINT,TOT,PC_PA,M,2018-11,3.19,
POL,LTINT,TOT,PC_PA,M,2018-12,2.94,
POL,LTINT,TOT,PC_PA,M,2019-01,2.78,
POL,LTINT,TOT,PC_PA,M,2019-02,2.69,
POL,LTINT,TOT,PC_PA,M,2019-03,2.75,
POL,LTINT,TOT,PC_PA,M,2019-04,2.76,
POL,LTINT,TOT,PC_PA,M,2019-05,2.72,
POL,LTINT,TOT,PC_PA,M,2019-06,2.35,
POL,LTINT,TOT,PC_PA,M,2019-07,2.13,
POL,LTINT,TOT,PC_PA,M,2019-08,1.93,
POL,LTINT,TOT,PC_PA,M,2019-09,2.02,
POL,LTINT,TOT,PC_PA,M,2019-10,1.96,
POL,LTINT,TOT,PC_PA,M,2019-11,2.05,
POL,LTINT,TOT,PC_PA,M,2019-12,2.03,
POL,LTINT,TOT,PC_PA,M,2020-01,2.23,
POL,LTINT,TOT,PC_PA,M,2020-02,2.09,
POL,LTINT,TOT,PC_PA,M,2020-03,1.8,
POL,LTINT,TOT,PC_PA,M,2020-04,1.46,
POL,LTINT,TOT,PC_PA,M,2020-05,1.35,
POL,LTINT,TOT,PC_PA,M,2020-06,1.31,
POL,LTINT,TOT,PC_PA,M,2020-07,1.33,
POL,LTINT,TOT,PC_PA,M,2020-08,1.32,
POL,LTINT,TOT,PC_PA,M,2020-09,1.35,
POL,LTINT,TOT,PC_PA,M,2020-10,1.26,
POL,LTINT,TOT,PC_PA,M,2020-11,1.2,
POL,LTINT,TOT,PC_PA,M,2020-12,1.29,
POL,LTINT,TOT,PC_PA,M,2021-01,1.19,
POL,LTINT,TOT,PC_PA,M,2021-02,1.31,
POL,LTINT,TOT,PC_PA,M,2021-03,1.52,
POL,LTINT,TOT,PC_PA,M,2021-04,1.55,
POL,LTINT,TOT,PC_PA,M,2021-05,1.82,
POL,LTINT,TOT,PC_PA,M,2021-06,1.78,
POL,LTINT,TOT,PC_PA,M,2021-07,1.61,
CHE,LTINT,TOT,PC_PA,M,2000-01,3.784,
CHE,LTINT,TOT,PC_PA,M,2000-02,3.868,
CHE,LTINT,TOT,PC_PA,M,2000-03,4.155,
CHE,LTINT,TOT,PC_PA,M,2000-04,4.076,
CHE,LTINT,TOT,PC_PA,M,2000-05,4.19,
CHE,LTINT,TOT,PC_PA,M,2000-06,4.008,
CHE,LTINT,TOT,PC_PA,M,2000-07,3.976,
CHE,LTINT,TOT,PC_PA,M,2000-08,3.84,
CHE,LTINT,TOT,PC_PA,M,2000-09,3.954,
CHE,LTINT,TOT,PC_PA,M,2000-10,3.927,
CHE,LTINT,TOT,PC_PA,M,2000-11,3.771,
CHE,LTINT,TOT,PC_PA,M,2000-12,3.552,
CHE,LTINT,TOT,PC_PA,M,2001-01,3.497,
CHE,LTINT,TOT,PC_PA,M,2001-02,3.492,
CHE,LTINT,TOT,PC_PA,M,2001-03,3.327,
CHE,LTINT,TOT,PC_PA,M,2001-04,3.529,
CHE,LTINT,TOT,PC_PA,M,2001-05,3.556,
CHE,LTINT,TOT,PC_PA,M,2001-06,3.383,
CHE,LTINT,TOT,PC_PA,M,2001-07,3.357,
CHE,LTINT,TOT,PC_PA,M,2001-08,3.317,
CHE,LTINT,TOT,PC_PA,M,2001-09,3.302,
CHE,LTINT,TOT,PC_PA,M,2001-10,3.005,
CHE,LTINT,TOT,PC_PA,M,2001-11,3.261,
CHE,LTINT,TOT,PC_PA,M,2001-12,3.555,
CHE,LTINT,TOT,PC_PA,M,2002-01,3.59,
CHE,LTINT,TOT,PC_PA,M,2002-02,3.61,
CHE,LTINT,TOT,PC_PA,M,2002-03,3.636,
CHE,LTINT,TOT,PC_PA,M,2002-04,3.528,
CHE,LTINT,TOT,PC_PA,M,2002-05,3.465,
CHE,LTINT,TOT,PC_PA,M,2002-06,3.299,
CHE,LTINT,TOT,PC_PA,M,2002-07,3.248,
CHE,LTINT,TOT,PC_PA,M,2002-08,3.192,
CHE,LTINT,TOT,PC_PA,M,2002-09,2.761,
CHE,LTINT,TOT,PC_PA,M,2002-10,2.863,
CHE,LTINT,TOT,PC_PA,M,2002-11,2.799,
CHE,LTINT,TOT,PC_PA,M,2002-12,2.396,
CHE,LTINT,TOT,PC_PA,M,2003-01,2.396,
CHE,LTINT,TOT,PC_PA,M,2003-02,2.375,
CHE,LTINT,TOT,PC_PA,M,2003-03,2.537,
CHE,LTINT,TOT,PC_PA,M,2003-04,2.659,
CHE,LTINT,TOT,PC_PA,M,2003-05,2.358,
CHE,LTINT,TOT,PC_PA,M,2003-06,2.607,
CHE,LTINT,TOT,PC_PA,M,2003-07,2.666,
CHE,LTINT,TOT,PC_PA,M,2003-08,2.875,
CHE,LTINT,TOT,PC_PA,M,2003-09,2.777,
CHE,LTINT,TOT,PC_PA,M,2003-10,2.882,
CHE,LTINT,TOT,PC_PA,M,2003-11,2.993,
CHE,LTINT,TOT,PC_PA,M,2003-12,2.78,
CHE,LTINT,TOT,PC_PA,M,2004-01,2.852,
CHE,LTINT,TOT,PC_PA,M,2004-02,2.681,
CHE,LTINT,TOT,PC_PA,M,2004-03,2.632,
CHE,LTINT,TOT,PC_PA,M,2004-04,2.809,
CHE,LTINT,TOT,PC_PA,M,2004-05,2.888,
CHE,LTINT,TOT,PC_PA,M,2004-06,3.04,
CHE,LTINT,TOT,PC_PA,M,2004-07,2.957,
CHE,LTINT,TOT,PC_PA,M,2004-08,2.825,
CHE,LTINT,TOT,PC_PA,M,2004-09,2.75,
CHE,LTINT,TOT,PC_PA,M,2004-10,2.623,
CHE,LTINT,TOT,PC_PA,M,2004-11,2.443,
CHE,LTINT,TOT,PC_PA,M,2004-12,2.382,
CHE,LTINT,TOT,PC_PA,M,2005-01,2.249,
CHE,LTINT,TOT,PC_PA,M,2005-02,2.381,
CHE,LTINT,TOT,PC_PA,M,2005-03,2.355,
CHE,LTINT,TOT,PC_PA,M,2005-04,2.074,
CHE,LTINT,TOT,PC_PA,M,2005-05,2.014,
CHE,LTINT,TOT,PC_PA,M,2005-06,1.999,
CHE,LTINT,TOT,PC_PA,M,2005-07,1.955,
CHE,LTINT,TOT,PC_PA,M,2005-08,1.928,
CHE,LTINT,TOT,PC_PA,M,2005-09,1.95,
CHE,LTINT,TOT,PC_PA,M,2005-10,2.097,
CHE,LTINT,TOT,PC_PA,M,2005-11,2.184,
CHE,LTINT,TOT,PC_PA,M,2005-12,1.96,
CHE,LTINT,TOT,PC_PA,M,2006-01,2.153,
CHE,LTINT,TOT,PC_PA,M,2006-02,2.252,
CHE,LTINT,TOT,PC_PA,M,2006-03,2.517,
CHE,LTINT,TOT,PC_PA,M,2006-04,2.752,
CHE,LTINT,TOT,PC_PA,M,2006-05,2.7,
CHE,LTINT,TOT,PC_PA,M,2006-06,2.848,
CHE,LTINT,TOT,PC_PA,M,2006-07,2.742,
CHE,LTINT,TOT,PC_PA,M,2006-08,2.547,
CHE,LTINT,TOT,PC_PA,M,2006-09,2.369,
CHE,LTINT,TOT,PC_PA,M,2006-10,2.495,
CHE,LTINT,TOT,PC_PA,M,2006-11,2.341,
CHE,LTINT,TOT,PC_PA,M,2006-12,2.489,
CHE,LTINT,TOT,PC_PA,M,2007-01,2.619,
CHE,LTINT,TOT,PC_PA,M,2007-02,2.556,
CHE,LTINT,TOT,PC_PA,M,2007-03,2.702,
CHE,LTINT,TOT,PC_PA,M,2007-04,2.801,
CHE,LTINT,TOT,PC_PA,M,2007-05,3.032,
CHE,LTINT,TOT,PC_PA,M,2007-06,3.194,
CHE,LTINT,TOT,PC_PA,M,2007-07,3.108,
CHE,LTINT,TOT,PC_PA,M,2007-08,3.049,
CHE,LTINT,TOT,PC_PA,M,2007-09,3.056,
CHE,LTINT,TOT,PC_PA,M,2007-10,2.987,
CHE,LTINT,TOT,PC_PA,M,2007-11,2.906,
CHE,LTINT,TOT,PC_PA,M,2007-12,3.111,
CHE,LTINT,TOT,PC_PA,M,2008-01,2.939,
CHE,LTINT,TOT,PC_PA,M,2008-02,3.059,
CHE,LTINT,TOT,PC_PA,M,2008-03,3.033,
CHE,LTINT,TOT,PC_PA,M,2008-04,3.242,
CHE,LTINT,TOT,PC_PA,M,2008-05,3.284,
CHE,LTINT,TOT,PC_PA,M,2008-06,3.29,
CHE,LTINT,TOT,PC_PA,M,2008-07,3.166,
CHE,LTINT,TOT,PC_PA,M,2008-08,2.942,
CHE,LTINT,TOT,PC_PA,M,2008-09,2.669,
CHE,LTINT,TOT,PC_PA,M,2008-10,2.764,
CHE,LTINT,TOT,PC_PA,M,2008-11,2.226,
CHE,LTINT,TOT,PC_PA,M,2008-12,2.148,
CHE,LTINT,TOT,PC_PA,M,2009-01,2.221,
CHE,LTINT,TOT,PC_PA,M,2009-02,2.174,
CHE,LTINT,TOT,PC_PA,M,2009-03,2.175,
CHE,LTINT,TOT,PC_PA,M,2009-04,2.196,
CHE,LTINT,TOT,PC_PA,M,2009-05,2.536,
CHE,LTINT,TOT,PC_PA,M,2009-06,2.478,
CHE,LTINT,TOT,PC_PA,M,2009-07,2.192,
CHE,LTINT,TOT,PC_PA,M,2009-08,2.124,
CHE,LTINT,TOT,PC_PA,M,2009-09,2.155,
CHE,LTINT,TOT,PC_PA,M,2009-10,2.207,
CHE,LTINT,TOT,PC_PA,M,2009-11,2.002,
CHE,LTINT,TOT,PC_PA,M,2009-12,1.972,
CHE,LTINT,TOT,PC_PA,M,2010-01,2.01,
CHE,LTINT,TOT,PC_PA,M,2010-02,1.93,
CHE,LTINT,TOT,PC_PA,M,2010-03,1.94,
CHE,LTINT,TOT,PC_PA,M,2010-04,1.87,
CHE,LTINT,TOT,PC_PA,M,2010-05,1.57,
CHE,LTINT,TOT,PC_PA,M,2010-06,1.51,
CHE,LTINT,TOT,PC_PA,M,2010-07,1.5,
CHE,LTINT,TOT,PC_PA,M,2010-08,1.19,
CHE,LTINT,TOT,PC_PA,M,2010-09,1.37,
CHE,LTINT,TOT,PC_PA,M,2010-10,1.46,
CHE,LTINT,TOT,PC_PA,M,2010-11,1.56,
CHE,LTINT,TOT,PC_PA,M,2010-12,1.67,
CHE,LTINT,TOT,PC_PA,M,2011-01,1.82,
CHE,LTINT,TOT,PC_PA,M,2011-02,1.9,
CHE,LTINT,TOT,PC_PA,M,2011-03,1.93,
CHE,LTINT,TOT,PC_PA,M,2011-04,2.08,
CHE,LTINT,TOT,PC_PA,M,2011-05,1.85,
