"","date","Category","Index_NSA","Relative_Importance"
"47",2021-10-01,"All",276.589,107.633067936834
"48",2021-11-01,"All",277.948,108.161915213212
"49",2021-12-01,"All",278.802,108.494244553924
"50",2022-01-01,"All",281.148,100
"51",2022-02-01,"All",283.716,101.762541158241
"52",2022-03-01,"All",287.504,103.121211469071
"53",2022-04-01,"All",289.109,103.6968888315
"54",2022-05-01,"All",292.296,104.839993974218
"55",2022-06-01,"All",296.311,106.280084074002
"56",2022-07-01,"All",296.276,106.267530362049
"57",2022-08-01,"All",296.171,106.229869226189
"58",2022-09-01,"All",296.808,106.458346783739
"59",2022-10-01,"All",298.012,106.890194474932
"60",2022-11-01,"All",297.711,106.782232552134
"61",2022-12-01,"All",296.797,106.454401331411
"62",2023-01-01,"All",299.17,107.305543001844
"63",2023-02-01,"All",300.84,107.904534400758
"64",2023-03-01,"All",301.836,108.2617771752
"65",2023-04-01,"All",303.363,108.809477693847
"66",2023-05-01,"All",304.127,109.083507291913
"67",2023-06-01,"All",305.109,109.435728581574
"68",2017-12-01,"Food",251.238,NA
"69",2018-01-01,"Food",252.361,13.384
"70",2018-02-01,"Food",252.266,13.4387638175754
"71",2018-03-01,"Food",252.37,13.4443041259682
"72",2018-04-01,"Food",253.209,13.4889994984835
"73",2018-05-01,"Food",253.098,13.4830862847181
"74",2018-06-01,"Food",253.231,13.4901714867974
"75",2018-07-01,"Food",253.746,13.5176066677811
"76",2018-08-01,"Food",254.077,13.5352397646853
"77",2018-09-01,"Food",254.393,13.5520737786481
"78",2018-10-01,"Food",254.358,13.5502092517852
"79",2018-11-01,"Food",254.379,13.5513279679029
"80",2018-12-01,"Food",255.21,13.5955971628496
"81",2019-01-01,"Food",256.417,13.6598967035241
"82",2019-02-01,"Food",257.222,13.7027808213726
"83",2019-03-01,"Food",257.724,13.7295234638072
"84",2019-04-01,"Food",257.708,13.7286711086699
"85",2019-05-01,"Food",258.11,13.750086531496
"86",2019-06-01,"Food",258.064,13.7476360104761
"87",2019-07-01,"Food",258.274,13.758823171654
"88",2019-08-01,"Food",258.41,13.7660681903215
"89",2019-09-01,"Food",258.943,13.7944622708348
"90",2019-10-01,"Food",259.632,13.8311668139374
"91",2019-11-01,"Food",259.467,13.8223769015834
"92",2019-12-01,"Food",259.823,13.8413418033896
"93",2020-01-01,"Food",261.057,13.771
"94",2020-02-01,"Food",261.876,13.8798120104841
"95",2020-03-01,"Food",262.708,13.9239092305146
"96",2020-04-01,"Food",266.757,14.1385121678989
"97",2020-05-01,"Food",268.439,14.2276606343549
"98",2020-06-01,"Food",269.77,14.2982055861105
"99",2020-07-01,"Food",268.863,14.2501332561013
"100",2020-08-01,"Food",269.079,14.26158157284
"101",2020-09-01,"Food",269.163,14.2660336960161
"102",2020-10-01,"Food",269.828,14.3012796711608
"103",2020-11-01,"Food",269.069,14.2610515581761
"104",2020-12-01,"Food",270.023,14.3116149571054
"105",2021-01-01,"Food",270.938,14.3601112988458
"106",2021-02-01,"Food",271.363,14.3826369220585
"107",2021-03-01,"Food",271.812,14.4064345804644
"108",2021-04-01,"Food",273.09,14.4741704545017
"109",2021-05-01,"Food",274.212,14.5336380997833
"110",2021-06-01,"Food",276.206,14.6393230237508
"111",2021-07-01,"Food",278.127,14.7411388406723
"112",2021-08-01,"Food",279.135,14.7945643187863
"113",2021-09-01,"Food",281.506,14.9202307955801
"114",2021-10-01,"Food",284.205,15.0632817533475
"115",2021-11-01,"Food",285.507,15.132289662578
"116",2021-12-01,"Food",286.966,15.2096188020306
"117",2022-01-01,"Food",289.772,13.37
"118",2022-02-01,"Food",292.794,13.6415316797112
"119",2022-03-01,"Food",295.728,13.7782293372734
"120",2022-04-01,"Food",298.711,13.9172099482169
"121",2022-05-01,"Food",302.038,14.0722178237143
"122",2022-06-01,"Food",305.041,14.2121302523644
"123",2022-07-01,"Food",308.532,14.3747790330562
"124",2022-08-01,"Food",310.875,14.4839414773876
"125",2022-09-01,"Food",313.142,14.5895630144338
"126",2022-10-01,"Food",315.323,14.6911777353415
"127",2022-11-01,"Food",315.857,14.7160572681084
"128",2022-12-01,"Food",316.839,14.7618095175038
"129",2023-01-01,"Food",319.136,14.86882878111
"130",2023-02-01,"Food",320.569,14.9355935197898
"131",2023-03-01,"Food",320.863,14.9492912400772
"132",2023-04-01,"Food",321.566,14.9820446324652
"133",2023-05-01,"Food",322.249,15.0138662071465
"134",2023-06-01,"Food",322.556,15.0281696089432
"135",2017-12-01,"Energy",206.598,NA
"136",2018-01-01,"Energy",210.663,7.513
"137",2018-02-01,"Energy",213.519,7.76468429994482
"138",2018-03-01,"Energy",212.554,7.72959177726793
"139",2018-04-01,"Energy",218.83,7.95782045324737
"140",2018-05-01,"Energy",226.81,8.24801561486558
"141",2018-06-01,"Energy",229.137,8.33263768768333
"142",2018-07-01,"Energy",227.107,8.2588161114822
"143",2018-08-01,"Energy",226.939,8.25270673965866
"144",2018-09-01,"Energy",226.165,8.2245599909002
"145",2018-10-01,"Energy",225.757,8.20972294504303
"146",2018-11-01,"Energy",215.91,7.85163375250486
"147",2018-12-01,"Energy",205.905,7.48779884122789
"148",2019-01-01,"Energy",200.563,7.29353536336266
"149",2019-02-01,"Energy",202.74,7.37270263990939
"150",2019-03-01,"Energy",211.724,7.69940857123496
"151",2019-04-01,"Energy",222.499,8.09124477003649
"152",2019-05-01,"Energy",225.773,8.21030478997861
"153",2019-06-01,"Energy",221.373,8.05029743269538
"154",2019-07-01,"Energy",222.492,8.09099021287718
"155",2019-08-01,"Energy",216.978,7.89047190195452
"156",2019-09-01,"Energy",215.418,7.83374202073592
"157",2019-10-01,"Energy",216.351,7.86767085354166
"158",2019-11-01,"Energy",214.636,7.80530434950967
"159",2019-12-01,"Energy",212.982,7.74515612929457
"160",2020-01-01,"Energy",213.043,6.706
"161",2020-02-01,"Energy",208.354,6.56028173272859
"162",2020-03-01,"Energy",199.573,6.28380115690528
"163",2020-04-01,"Energy",183.081,5.76453027016368
"164",2020-05-01,"Energy",183.076,5.76437283901926
"165",2020-06-01,"Energy",193.379,6.08877545520279
"166",2020-07-01,"Energy",197.665,6.22372543219615
"167",2020-08-01,"Energy",197.362,6.21418510484454
"168",2020-09-01,"Energy",198.858,6.2612885032538
"169",2020-10-01,"Energy",196.458,6.18572155393414
"170",2020-11-01,"Energy",194.388,6.12054506014593
"171",2020-12-01,"Energy",198.155,6.23915368434891
"172",2021-01-01,"Energy",205.273,6.46327266153947
"173",2021-02-01,"Energy",213.277,6.71528843752054
"174",2021-03-01,"Energy",225.861,7.11151114178663
"175",2021-04-01,"Energy",229.116,7.21399881680142
"176",2021-05-01,"Energy",235.339,7.40993761914152
"177",2021-06-01,"Energy",240.72,7.57936501676198
"178",2021-07-01,"Energy",244.8,7.70782883060541
"179",2021-08-01,"Energy",246.639,7.76573200552159
"180",2021-09-01,"Energy",248.228,7.81576362321699
"181",2021-10-01,"Energy",255.338,8.03963071057648
"182",2021-11-01,"Energy",259.1,8.15808190363505
"183",2021-12-01,"Energy",256.207,8.06699224347597
"184",2022-01-01,"Energy",260.653,7.348
"185",2022-02-01,"Energy",267.771,7.67965476353105
"186",2022-03-01,"Energy",298.246,8.55367576998287
"187",2022-04-01,"Energy",298.469,8.56007139539513
"188",2022-05-01,"Energy",316.761,9.08468475880831
"189",2022-06-01,"Energy",340.917,9.77747725862291
"190",2022-07-01,"Energy",325.407,9.33265147322282
"191",2022-08-01,"Energy",305.372,8.75804898382948
"192",2022-09-01,"Energy",297.343,8.52777778905338
"193",2022-10-01,"Energy",300.359,8.61427647175916
"194",2022-11-01,"Energy",292.953,8.40187287622899
"195",2022-12-01,"Energy",274.937,7.88517517476103
"196",2023-01-01,"Energy",283.33,8.12588586572576
"197",2023-02-01,"Energy",281.673,8.07836321411983
"198",2023-03-01,"Energy",279.084,8.00411086348148
"199",2023-04-01,"Energy",283.352,8.12651682428661
"200",2023-05-01,"Energy",279.816,8.02510457559708
"201",2023-06-01,"Energy",283.854,8.14091415144785
"202",2017-12-01,"Goods_LFE",142.647,NA
"203",2018-01-01,"Goods_LFE",143.417,19.849
"204",2018-02-01,"Goods_LFE",144.412,20.094595666225
"205",2018-03-01,"Goods_LFE",145.05,20.1833718900503
"206",2018-04-01,"Goods_LFE",145.131,20.1946428526362
"207",2018-05-01,"Goods_LFE",144.745,20.1409318457451
"208",2018-06-01,"Goods_LFE",144.237,20.0702448211319
"209",2018-07-01,"Goods_LFE",143.861,20.0179252911032
"210",2018-08-01,"Goods_LFE",143.599,19.9814685973066
"211",2018-09-01,"Goods_LFE",143.641,19.987312800129
"212",2018-10-01,"Goods_LFE",144.134,20.0559126094485
"213",2018-11-01,"Goods_LFE",143.542,19.9735371791906
"214",2018-12-01,"Goods_LFE",142.84,19.8758555034456
"215",2019-01-01,"Goods_LFE",143.892,20.0222388693769
"216",2019-02-01,"Goods_LFE",144.609,20.1220077604156
"217",2019-03-01,"Goods_LFE",144.994,20.1755796196205
"218",2019-04-01,"Goods_LFE",144.851,20.1556815004872
"219",2019-05-01,"Goods_LFE",144.457,20.1008573121061
"220",2019-06-01,"Goods_LFE",144.461,20.1014139028511
"221",2019-07-01,"Goods_LFE",144.448,20.0996049829299
"222",2019-08-01,"Goods_LFE",144.806,20.1494198546061
"223",2019-09-01,"Goods_LFE",144.596,20.1201988404944
"224",2019-10-01,"Goods_LFE",144.577,20.1175550344557
"225",2019-11-01,"Goods_LFE",143.722,19.998583762715
"226",2019-12-01,"Goods_LFE",142.92,19.8869873183453
"227",2020-01-01,"Goods_LFE",143.532,20.137
"228",2020-02-01,"Goods_LFE",144.605,20.3744114539603
"229",2020-03-01,"Goods_LFE",144.718,20.3903328155612
"230",2020-04-01,"Goods_LFE",143.613,20.2346416246851
"231",2020-05-01,"Goods_LFE",142.964,20.143199468234
"232",2020-06-01,"Goods_LFE",142.908,20.1353092359362
"233",2020-07-01,"Goods_LFE",143.696,20.2463360761265
"234",2020-08-01,"Goods_LFE",145.391,20.4851565001399
"235",2020-09-01,"Goods_LFE",146.096,20.5844888888889
"236",2020-10-01,"Goods_LFE",146.261,20.6077368947663
"237",2020-11-01,"Goods_LFE",145.75,20.535738525049
"238",2020-12-01,"Goods_LFE",145.317,20.4747301217464
"239",2021-01-01,"Goods_LFE",145.973,20.5671585572348
"240",2021-02-01,"Goods_LFE",146.532,20.6459199832074
"241",2021-03-01,"Goods_LFE",147.16,20.7344033025469
"242",2021-04-01,"Goods_LFE",149.915,21.122574552197
"243",2021-05-01,"Goods_LFE",152.217,21.4469194584383
"244",2021-06-01,"Goods_LFE",155.284,21.8790505737476
"245",2021-07-01,"Goods_LFE",155.873,21.9620389098797
"246",2021-08-01,"Goods_LFE",156.581,22.0617939896446
"247",2021-09-01,"Goods_LFE",156.72,22.0813786733837
"248",2021-10-01,"Goods_LFE",158.55,22.339220193115
"249",2021-11-01,"Goods_LFE",159.426,22.4626459697733
"250",2021-12-01,"Goods_LFE",160.85,22.6632833053457
"251",2022-01-01,"Goods_LFE",162.991,21.699
"252",2022-02-01,"Goods_LFE",164.559,22.1993518246814
"253",2022-03-01,"Goods_LFE",164.449,22.184512595586
"254",2022-04-01,"Goods_LFE",164.52,22.1940906434566
"255",2022-05-01,"Goods_LFE",165.14,22.2777299347218
"256",2022-06-01,"Goods_LFE",166.403,22.4481112651539
"257",2022-07-01,"Goods_LFE",166.746,22.4943826795151
"258",2022-08-01,"Goods_LFE",167.637,22.6145804351881
"259",2022-09-01,"Goods_LFE",167.104,22.5426776251166
"260",2022-10-01,"Goods_LFE",166.601,22.4748218775256
"261",2022-11-01,"Goods_LFE",165.291,22.2981001492073
"262",2022-12-01,"Goods_LFE",164.304,22.1649517935965
"263",2023-01-01,"Goods_LFE",165.34,22.3047103512589
"264",2023-02-01,"Goods_LFE",166.246,22.4269316381722
"265",2023-03-01,"Goods_LFE",166.961,22.5233866272925
"266",2023-04-01,"Goods_LFE",167.833,22.6410212433945
"267",2023-05-01,"Goods_LFE",168.499,22.7308660304632
"268",2023-06-01,"Goods_LFE",168.588,22.7428723158222
"269",2017-12-01,"Services_LE",322.25,NA
"270",2018-01-01,"Services_LE",323.5,59.254
"271",2018-02-01,"Services_LE",324.69,59.7026571295578
"272",2018-03-01,"Services_LE",325.61,59.8718229325058
"273",2018-04-01,"Services_LE",326.252,59.9898712428239
"274",2018-05-01,"Services_LE",327.298,60.1822054057409
"275",2018-06-01,"Services_LE",328.068,60.3237898277735
"276",2018-07-01,"Services_LE",328.641,60.4291507028704
"277",2018-08-01,"Services_LE",329.086,60.5109754662529
"278",2018-09-01,"Services_LE",329.761,60.6350916803724
"279",2018-10-01,"Services_LE",330.465,60.7645402948022
"280",2018-11-01,"Services_LE",330.983,60.8597879968968
"281",2018-12-01,"Services_LE",331.478,60.9508065539178
"282",2019-01-01,"Services_LE",332.444,61.1284306470132
"283",2019-02-01,"Services_LE",333.586,61.3384168937161
"284",2019-03-01,"Services_LE",334.518,61.5097892071373
"285",2019-04-01,"Services_LE",335.468,61.6844712862684
"286",2019-05-01,"Services_LE",336.204,61.8198039286268
"287",2019-06-01,"Services_LE",337.197,62.0023926702871
"288",2019-07-01,"Services_LE",337.867,62.1255895050427
"289",2019-08-01,"Services_LE",338.619,62.2638641613654
"290",2019-09-01,"Services_LE",339.377,62.4032420729247
"291",2019-10-01,"Services_LE",340.302,62.5733272552366
"292",2019-11-01,"Services_LE",341.032,62.7075566423584
"293",2019-12-01,"Services_LE",341.347,62.7654775422808
"294",2020-01-01,"Services_LE",342.694,59.387
"295",2020-02-01,"Services_LE",344.006,59.8496085273929
"296",2020-03-01,"Services_LE",343.99,59.8468248732229
"297",2020-04-01,"Services_LE",342.776,59.6356151130668
"298",2020-05-01,"Services_LE",342.801,59.6399645727075
"299",2020-06-01,"Services_LE",343.713,59.7986328604031
"300",2020-07-01,"Services_LE",345.493,60.1083143868263
"301",2020-08-01,"Services_LE",345.936,60.1853868116609
"302",2020-09-01,"Services_LE",345.88,60.1756440220655
"303",2020-10-01,"Services_LE",346.22,60.2347966731801
"304",2020-11-01,"Services_LE",346.884,60.3503183212391
"305",2020-12-01,"Services_LE",346.808,60.3370959639311
"306",2021-01-01,"Services_LE",347.19,60.4035557072422
"307",2021-02-01,"Services_LE",348.361,60.6072843968161
"308",2021-03-01,"Services_LE",349.607,60.8240614653124
"309",2021-04-01,"Services_LE",351.265,61.1125176286887
"310",2021-05-01,"Services_LE",352.721,61.3658301581675
"311",2021-06-01,"Services_LE",354.25,61.6318431097974
"312",2021-07-01,"Services_LE",355.375,61.8275687936323
"313",2021-08-01,"Services_LE",355.423,61.8359197561426
"314",2021-09-01,"Services_LE",355.962,61.9296941059977
"315",2021-10-01,"Services_LE",357.469,62.1918795331437
"316",2021-11-01,"Services_LE",358.722,62.4098744503394
"317",2021-12-01,"Services_LE",359.559,62.5554943591126
"318",2022-01-01,"Services_LE",361.397,57.583
"319",2022-02-01,"Services_LE",363.672,58.2416926735251
"320",2022-03-01,"Services_LE",365.938,58.6045902174608
"321",2022-04-01,"Services_LE",368.565,59.0253015360483
"322",2022-05-01,"Services_LE",370.937,59.405174869771
"323",2022-06-01,"Services_LE",373.664,59.8419010843839
"324",2022-07-01,"Services_LE",375.06,60.0654690328986
"325",2022-08-01,"Services_LE",376.98,60.3729550365865
"326",2022-09-01,"Services_LE",379.634,60.7979903771008
"327",2022-10-01,"Services_LE",381.58,61.1096402537553
"328",2022-11-01,"Services_LE",383.179,61.3657184412016
"329",2022-12-01,"Services_LE",384.906,61.6422956955604
"330",2023-01-01,"Services_LE",387.258,62.018966050078
"331",2023-02-01,"Services_LE",390.07,62.4693049263125
"332",2023-03-01,"Services_LE",392.024,62.782235994649
"333",2023-04-01,"Services_LE",393.769,63.0616959302924
"334",2023-05-01,"Services_LE",395.295,63.3060832436401
"335",2023-06-01,"Services_LE",396.646,63.5224444889434
