year,Category,Before_Tax_Income,Net_Worth,Assets,Financial_Assets,Transaction_Accounts,Certificates_of_Deposit,Savings_Bonds,Directly_Held_Bonds,Directly_Held_Stocks,Pooled_Investment_Funds,Cash_Value_Life_Insurance,Other_Managed_Assets,Retirement_Accounts,Other_Financial_Assets,Stock_Holdings,Nonfinancial_Assets,Primary_Residence,Owned_Vehicles,Other_Residential_Real_Estate,Net_Equity_in_Nonres_Real_Estate,Business_Equity,Other_Non_Financial_Assets,Unrealized_Capital_Gains,Debt,Home_Secured_Debt,Other_Res_Real_Estate_Debt,Installment_Loans,Other_Lines_of_Credit,Credit_Card_Balances,Other_Debt,Mortgages_Home_Equity_Loans,Home_Equity_Lines_of_Credit,Vehicle_Installment_Loans,Education_Installment_Loans,Other_Installment_Loans
1995,Single with child(ren),31.713867,23.225122,87.674835,6.773994,1.9354268,9.6771336,1.7031755,4.8385668,4.6450243,30.966829,5.6127377,77.417068,13.547988,5.8062806,11.612561,84.77169,145.15701,11.225475,110.31933,29.418488,19.354267,15.483415,38.708534,23.225122,77.417068,48.38567,6.773994,3.8708537,2.9031403,3.8708537,77.417068,19.354267,7.9352498,5.8062806,1.7418841
1995,"Single, no child, age<55",43.606567,33.59901,63.094913,14.031844,2.6708889,10.257762,1.9354268,87.094208,19.354267,10.644848,6.773994,17.41884,19.354267,3.8708537,15.483415,39.095623,154.83414,14.515701,85.158783,31.160372,34.837681,13.547988,13.547988,22.470304,96.771339,83.223351,9.6771336,2.7095976,2.5160549,3.4837682,98.706764,19.354267,12.580275,7.7417073,2.9031403
1995,"Single, no child, age>=55",25.767517,136.93144,160.25334,30.966829,4.4514818,30.966829,5.2256522,145.15701,38.708534,145.15701,5.8062806,98.706764,34.837681,15.483415,38.708534,117.48041,135.47987,9.0965061,58.062805,104.51305,67.739937,23.225122,73.546219,7.3546219,40.643963,19.354267,7.5481644,7.3546219,1.5483414,5.2256522,36.773109,77.417068,9.6771336,1.9354268,2.1289694
1995,Couple with child(ren),83.248901,127.54462,248.70235,32.708714,4.4127731,15.483415,1.1612561,36.773109,11.612561,29.031403,12.580275,38.708534,34.837681,3.8708537,29.031403,205.54233,193.54268,25.160549,106.34203,58.062805,58.062805,19.354267,44.514816,93.848846,116.12561,58.062805,14.128615,9.6771336,3.4837682,3.8708537,114.19018,29.031403,13.935073,7.3546219,2.9031403
1995,"Couple, no child",73.338318,224.12242,298.44281,62.127201,6.7933483,25.160549,2.3225121,58.062805,19.354267,58.062805,13.547988,81.287926,46.450245,12.580275,42.579391,210.18735,183.86554,25.160549,112.25475,64.256172,87.094208,19.354267,73.644928,42.192303,87.094208,63.869083,14.515701,6.9675364,2.5160549,7.7417073,87.094208,21.289696,14.322159,9.2900486,3.0966828
1998,Single with child(ren),31.41696,29.355667,69.323135,10.210667,1.8233334,14.586667,1.2763333,209.68333,27.35,30.996666,10.94,23.703333,20.056667,4.1936665,22.974001,72.933334,138.57333,11.122334,86.60833,27.35,72.933334,10.393,29.173334,19.035601,82.050003,27.35,11.669333,1.8233334,2.7349999,3.2820001,82.050003,27.35,12.945666,5.4699998,2.188
1998,"Single, no child, age<55",44.353355,28.261667,53.970665,15.625967,2.7349999,10.028334,1.094,27.35,18.233334,25.526667,11.487,78.403336,21.879999,2.7349999,21.879999,32.82,145.86667,13.310333,154.98334,45.583332,51.053333,9.1166668,20.765944,23.703333,103.93,111.22334,14.586667,3.6466668,2.7349999,3.4643333,102.10667,18.233334,13.675,14.586667,2.7349999
1998,"Single, no child, age>=55",31.41696,158.63,190.79359,50.141666,6.9286666,36.466667,6.0170002,40.113335,51.053333,118.51667,9.1166668,54.700001,54.700001,6.5640001,70.006882,136.75,136.75,8.9343338,127.63333,82.050003,109.4,14.586667,63.816666,18.233334,72.933334,94.813332,9.6636667,10.210667,2.5526667,9.1166668,82.050003,21.879999,11.122334,4.3030667,1.8233334
1998,Couple with child(ren),94.250885,158.72116,306.68466,48.865334,6.3816667,18.233334,1.094,82.050003,27.35,29.173334,16.045334,51.053333,44.671665,6.5640001,46.494999,229.01067,209.68333,24.615,91.166664,78.403336,102.10667,22.062334,51.053333,112.135,127.63333,72.933334,17.504,5.1053333,3.6466668,6.7463331,127.63333,27.35,16.41,12.398666,3.829
1998,"Couple, no child",77.61837,270.7103,362.11401,82.050003,10.6665,36.466667,2.188,101.01266,45.583332,54.700001,14.586667,105.75333,67.098663,9.1166668,78.403336,237.58034,200.56667,27.532333,155.71266,76.580002,91.166664,36.466667,94.995667,62.120968,103.93,60.169998,20.056667,5.4699998,3.2820001,9.1166668,103.93,18.233334,17.868668,19.691999,2.5526667
