year,Category,Before_Tax_Income,Net_Worth,Assets,Financial_Assets,Transaction_Accounts,Certificates_of_Deposit,Savings_Bonds,Directly_Held_Bonds,Directly_Held_Stocks,Pooled_Investment_Funds,Cash_Value_Life_Insurance,Other_Managed_Assets,Retirement_Accounts,Other_Financial_Assets,Stock_Holdings,Nonfinancial_Assets,Primary_Residence,Owned_Vehicles,Other_Residential_Real_Estate,Net_Equity_in_Nonres_Real_Estate,Business_Equity,Other_Non_Financial_Assets,Unrealized_Capital_Gains,Debt,Home_Secured_Debt,Other_Res_Real_Estate_Debt,Installment_Loans,Other_Lines_of_Credit,Credit_Card_Balances,Other_Debt,Mortgages_Home_Equity_Loans,Home_Equity_Lines_of_Credit,Vehicle_Installment_Loans,Education_Installment_Loans,Other_Installment_Loans
1989,Employee,94.766785,264.18634,348.10403,107.54478,17.090826,40.230793,4.7106738,171.70059,70.165924,66.552574,24.629005,262.61295,65.658607,29.41165,84.715202,258.59296,245.9238,21.693918,187.4966,160.97449,315.81131,40.600399,135.55223,85.311058,106.86892,85.974693,18.772079,11.167836,4.5158153,13.653539,104.11345,57.852421,16.566828,12.270776,9.331872
1989,Self-employed,219.12076,1532.1176,1650.5529,409.84384,78.727638,124.84722,17.770348,393.27786,243.79276,263.72543,45.905384,697.16425,185.57678,130.86665,326.02783,1265.1619,372.68405,38.639145,331.38858,726.52234,919.67242,167.75121,858.4408,147.88799,146.64178,136.32956,37.89798,126.34769,5.7611337,54.002426,137.47363,125.19615,24.914501,16.509802,42.863743
1989,Retired,55.579124,429.5174,473.22675,234.1232,53.354202,98.823433,25.05534,267.36209,228.01112,105.54544,17.827173,245.40582,113.05121,102.49739,199.70853,278.73273,196.96176,18.64323,179.69072,310.27118,499.76178,46.087048,201.68437,35.967449,46.300457,50.769085,15.61262,295.34753,2.2596064,19.123602,44.429592,70.560585,14.628223,14.648904,9.9825611
1989,Other not working,32.318058,107.39278,187.38907,63.119049,7.1267595,63.499355,2.3581836,97.491325,133.32423,18.526293,6.5409184,225.7178,31.581797,114.4105,92.838631,166.32469,148.23099,10.101495,147.85582,37.44017,2207.5122,16.269621,164.83925,34.852909,68.777229,64.347427,10.865258,,4.4524813,2.4896805,72.002365,4.6111698,8.3121214,10.998966,8.751606
1992,Employee,90.825958,254.54312,338.74921,115.83507,18.868462,37.031952,5.3624444,204.15736,75.65271,72.917831,25.501537,124.90789,78.31572,31.21409,87.874084,238.78036,219.1619,20.098969,176.80075,219.82413,336.64825,37.040943,124.68855,90.022873,119.39201,91.338799,15.936594,9.0962105,4.8476892,13.408281,117.3178,37.225235,13.861029,15.175455,7.0272269
1992,Self-employed,157.74512,1246.105,1408.9841,341.35648,60.544975,77.592995,8.4387112,420.38345,262.51767,184.88675,39.416389,751.4895,163.89928,102.36352,281.74954,1078.337,367.55975,33.208454,337.34341,643.95337,691.44965,137.45497,679.18671,174.36751,168.33597,195.92181,22.911028,79.537308,7.0051804,51.007118,163.00784,59.270275,18.53389,15.271436,17.36109
1992,Retired,47.512909,393.04514,428.97629,193.51727,37.862957,93.189957,12.816472,305.65884,212.22861,117.54646,14.776035,194.15123,100.0559,95.620735,182.19446,269.24774,187.74417,16.467615,177.36636,332.93695,699.70752,46.689709,174.84016,38.159637,60.61953,111.27137,12.491687,37.883423,3.2827208,8.879199,56.951183,38.179668,10.93277,9.9620047,10.793704
1992,Other not working,43.265984,110.06972,180.34389,61.34811,16.08567,39.325359,13.993681,172.7674,139.67226,159.2191,38.161209,61.709038,54.341171,11.738193,68.085312,149.80988,179.8506,14.545947,118.75994,582.02386,160.55084,79.011887,110.5994,48.580959,110.46865,46.81604,13.84129,4.3167262,3.4666772,16.911493,105.94026,73.70623,12.741767,12.836629,7.8108039
1995,Employee,93.76899,266.5441,358.2894,147.57372,17.279547,52.108498,7.1972404,196.62025,117.82785,121.11857,39.999004,182.82431,97.129295,37.451626,124.51435,228.07452,213.55093,26.288153,173.33879,130.54622,244.63774,61.403427,96.177391,99.49102,127.00059,107.18536,18.969572,15.815848,5.7755442,12.549891,125.6377,33.923233,16.332329,15.609419,8.730526
1995,Self-employed,155.22101,1366.4478,1525.4637,402.13449,76.448807,103.52216,9.7245083,585.638,304.82666,259.48114,62.719296,518.22321,178.42722,95.210762,332.61502,1157.2834,345.7402,34.933826,364.75699,498.7919,926.745,144.2482,690.7348,154.46539,165.75247,173.63651,20.741062,40.919868,9.636076,115.04007,164.53203,37.477093,17.926376,16.265818,16.053055
1995,Retired,54.349873,437.30301,477.77408,245.98711,36.693241,79.993378,23.967691,484.56107,270.26099,286.55005,27.248188,342.2012,133.06935,86.069267,297.57675,269.50287,192.61331,22.029514,177.99603,261.40536,960.09521,93.3442,177.92041,43.107964,68.722534,95.927582,12.407686,41.122971,3.659627,17.87451,70.473381,32.041725,12.834122,7.9622846,8.7674675
1995,Other not working,34.965523,110.37558,184.16624,69.26857,11.4359,43.749565,3.3658218,296.57236,62.327507,132.09288,31.262346,159.46506,74.043938,29.119749,103.64902,145.37762,192.41838,16.455923,181.36496,127.11001,150.133,54.24258,92.442993,48.652878,118.17361,62.706657,15.015171,6.8524036,4.1961989,4.5924616,119.19782,79.352501,10.594767,16.969709,8.7962465
1998,Employee,97.522079,308.52673,411.96115,181.48901,20.227386,46.475239,6.2073855,209.41331,157.22214,122.69171,51.888275,257.36591,108.72705,27.723785,159.99513,251.51608,228.94231,26.381357,181.19305,170.832,467.61435,46.055332,122.61491,110.73203,138.98709,111.04803,24.438799,8.1779089,7.4921751,20.455189,138.90199,27.837933,18.764423,24.089298,15.246526
1998,Self-employed,198.19786,1683.8938,1869.4535,590.67047,64.699226,108.59345,10.256831,679.08356,546.78198,306.91705,91.946915,532.41602,267.77524,79.525345,591.5036,1306.8293,409.31912,42.321781,329.24985,687.88202,1005.9314,146.18756,868.11957,201.55402,187.91167,172.46609,42.562481,27.96064,9.5157661,77.95137,188.27287,49.209255,25.140526,21.912907,63.609276
1998,Retired,59.471802,552.2262,613.47998,333.87888,43.54451,83.814697,16.647396,314.73959,457.45483,236.34187,31.526157,363.04489,185.27094,88.267738,464.5954,328.79834,224.89194,25.434507,277.19458,280.6456,644.99493,82.445244,229.4866,72.839951,90.534225,135.21307,17.382362,22.262648,6.140697,115.6981,90.966293,49.546124,19.725105,11.530714,7.1222391
1998,Other not working,41.993885,196.6767,284.77615,166.80547,11.839867,31.711567,6.4551864,442.9295,424.27319,478.30151,51.082024,6164.6519,90.343056,22.648703,493.19296,178.83986,230.19357,16.506289,133.23164,203.49736,228.31508,29.418924,127.95188,72.140083,129.01289,160.45334,23.377205,0.59457964,5.9769073,8.2819166,128.17493,34.354191,16.814276,28.269808,4.5770092
2001,Employee,115.77118,381.63913,493.98669,228.32655,27.635136,37.151474,6.760417,332.73767,171.40584,138.33133,55.764427,331.54111,132.28136,46.562397,206.67529,288.16641,265.40106,29.438536,213.83189,189.22388,424.99994,48.525021,140.49445,117.48865,147.39914,98.844513,23.683338,13.780879,6.9821534,19.707109,146.52325,37.487083,18.612846,22.056538,13.430179
2001,Self-employed,232.87415,2090.0742,2301.9526,753.50464,84.002335,82.875458,28.965528,710.64386,568.87384,439.71017,103.80717,946.51837,340.57364,141.52771,750.98193,1580.7332,530.52087,46.883038,481.12564,737.73035,1209.5479,186.95634,1026.6857,220.33371,227.91177,208.80861,41.091957,70.154381,9.3229685,88.65313,225.52008,80.83654,25.63242,34.074608,48.926422
2001,Retired,66.676559,763.43951,822.48334,464.0506,56.390007,83.787773,31.687162,505.83609,540.98535,303.29196,40.587135,652.55292,253.17741,93.540993,647.70227,420.64279,268.92175,26.17798,383.33972,653.03351,994.77258,144.07506,292.9639,55.243488,83.991989,148.22879,16.814707,30.740444,3.741729,25.050751,88.374596,19.702084,14.739458,26.21579,14.267182
