year,Category,Before_Tax_Income,Net_Worth,Assets,Financial_Assets,Transaction_Accounts,Certificates_of_Deposit,Savings_Bonds,Directly_Held_Bonds,Directly_Held_Stocks,Pooled_Investment_Funds,Cash_Value_Life_Insurance,Other_Managed_Assets,Retirement_Accounts,Other_Financial_Assets,Stock_Holdings,Nonfinancial_Assets,Primary_Residence,Owned_Vehicles,Other_Residential_Real_Estate,Net_Equity_in_Nonres_Real_Estate,Business_Equity,Other_Non_Financial_Assets,Unrealized_Capital_Gains,Debt,Home_Secured_Debt,Other_Res_Real_Estate_Debt,Installment_Loans,Other_Lines_of_Credit,Credit_Card_Balances,Other_Debt,Mortgages_Home_Equity_Loans,Home_Equity_Lines_of_Credit,Vehicle_Installment_Loans,Education_Installment_Loans,Other_Installment_Loans
1995,Some college,63.427734,97.255196,182.12366,27.095976,3.4837682,19.354267,1.9354268,46.450245,13.547988,30.966829,9.6771336,40.643963,30.966829,5.8062806,21.289696,154.83414,183.86554,18.967182,87.094208,67.739937,48.38567,19.354267,48.38567,41.99876,108.3839,54.191952,11.225475,2.9031403,2.9031403,2.7095976,106.44847,38.708534,11.999646,7.5481644,2.7095976
1995,College degree,93.159485,234.07051,361.05386,79.352501,8.9029636,23.225122,2.1289694,94.835915,23.225122,56.127377,14.515701,96.771339,49.546925,11.612561,51.288811,275.41122,261.28262,23.612207,154.83414,96.771339,38.708534,23.225122,59.99823,103.93242,147.09244,63.869083,16.451128,7.3546219,4.0256877,5.8062806,147.09244,21.289696,14.515701,9.6771336,5.6127377
1998,No high school diploma,27.720848,38.290001,85.696663,8.9343338,2.188,36.466667,2.0056667,15.316,10.210667,32.82,6.3816667,54.700001,21.879999,3.2820001,19.145,91.166664,118.51667,12.216333,85.332001,82.050003,54.700001,9.1166668,52.876667,17.686333,47.406666,27.35,10.393,2.0056667,2.0968332,2.3703334,51.053333,27.35,14.769,6.9286666,1.4586667
1998,High school diploma,53.593639,98.733498,180.49176,23.521,3.6466668,29.173334,1.094,87.519997,23.703333,40.113335,9.1166668,27.35,30.632,2.3703334,28.261667,150.06033,154.98334,17.686333,91.166664,49.23,109.4,9.1166668,51.053333,43.924099,80.226669,52.876667,12.763333,4.5583334,2.5526667,4.5583334,80.226669,25.526667,14.586667,6.3816667,2.4250333
1998,Some college,64.681976,138.84683,237.21567,38.508801,5.4699998,18.233334,1.2763333,103.93,23.703333,29.173334,11.851666,58.346668,36.466667,5.4699998,32.82,193.638,195.09666,21.697666,118.51667,85.696663,72.933334,14.586667,53.605999,72.933334,118.51667,91.166664,16.136499,5.1053333,3.6466668,5.4699998,118.51667,13.675,15.316,9.4813337,3.6466668
1998,College degree,109.03533,314.16034,434.86499,136.02066,11.851666,27.35,2.7349999,82.050003,51.053333,57.252666,21.879999,87.519997,74.391998,12.763333,97.548332,283.34601,273.5,25.709,164.10001,91.166664,91.166664,27.35,74.756668,123.98666,156.80667,100.28333,21.879999,5.4699998,3.6466668,12.763333,156.80667,27.35,16.774666,21.150667,6.5640001
2001,No high school diploma,27.548775,42.537933,108.81408,7.3658762,2.5110941,25.110941,0.6696251,75.332825,14.731752,57.252945,10.044376,35.155319,16.740627,5.0221882,16.740627,113.83627,125.5547,14.396939,92.073448,50.221882,50.221882,13.392502,46.873756,20.088753,50.221882,43.190819,10.462893,0.36829379,1.6238408,1.6740627,51.895947,11.718439,13.559908,4.5199695,3.0133128
2001,High school diploma,56.819347,97.097313,176.46295,23.336435,4.1851568,26.785004,1.1383626,36.82938,13.894721,33.481255,12.55547,117.18439,30.133129,5.5244069,27.454628,147.98715,159.03596,20.256159,82.029076,55.746288,95.421577,13.392502,56.918133,42.822525,88.725327,62.777351,13.225096,13.05769,2.8459067,4.3525629,90.399391,20.088753,13.392502,9.7095642,2.8459067
2001,Some college,68.871933,138.86351,248.0961,39.424179,5.2732978,18.41469,2.0088754,98.769699,28.459066,50.221882,16.740627,83.70314,35.155319,5.0221882,41.85157,191.34537,209.25784,22.097628,142.29533,85.377197,85.377197,16.740627,63.614384,62.107727,117.18439,70.310638,16.740627,5.8592196,3.3481255,5.0221882,117.18439,28.459066,16.405815,9.207345,4.0177507
2001,College degree,122.24769,406.31177,580.39752,171.25662,14.748493,25.110941,2.5110941,83.70314,50.221882,73.65876,21.762815,150.66565,93.747513,13.392502,133.92502,351.55316,318.07193,30.133129,172.42847,125.5547,167.40628,33.481255,104.79633,143.13237,164.05815,77.006889,21.762815,7.5332823,4.5199695,9.207345,164.05815,28.459066,16.740627,20.925785,5.3570008
2004,No high school diploma,30.650921,32.368259,78.123779,3.4568043,1.7284021,23.56912,0.78563732,97.419029,11.78456,11.313178,5.028079,23.56912,19.483807,3.1425493,14.141472,85.163086,117.8456,11.78456,135.12962,23.56912,40.853142,7.8563733,51.852066,18.855297,69.136086,125.70197,10.998922,164.98384,1.8855296,6.2850986,73.849907,31.425493,13.67009,7.8563733,2.6868796
2004,High school diploma,56.462223,107.47519,208.97954,18.855297,3.9596121,26.71167,0.94276482,31.425493,11.78456,39.281868,7.8563733,78.563736,31.425493,4.399569,27.693716,171.26894,196.40933,19.326679,102.13286,39.281868,78.563736,15.712747,72.278633,48.709515,109.98923,73.849907,14.298599,2.3569121,2.9869931,4.7138243,109.98923,25.140394,14.455728,7.8563733,3.1425493
2004,Some college,69.367874,124.31925,252.18959,31.425493,4.7138243,17.284021,1.5712746,62.850986,18.855297,54.994614,7.8563733,53.42334,37.710594,6.2850986,31.425493,224.69228,248.2614,21.997845,130.4158,78.563736,109.98923,15.712747,73.849907,81.077774,138.27217,122.55943,18.54104,4.7138243,3.4568043,4.7138243,136.7009,34.568043,17.284021,10.684668,4.2424417
2004,College degree,124.2169,423.61566,664.80634,146.20711,15.712747,28.282944,1.5712746,128.84453,39.281868,89.56266,15.712747,78.563736,113.13177,12.570197,112.81752,425.81543,392.81866,30.168474,278.90125,134.59241,157.12747,35.667934,138.27217,183.83914,205.83699,172.84021,26.397415,6.2850986,4.5409837,10.998922,204.26572,40.853142,20.426571,23.56912,7.3849912
2007,No high school diploma,32.376328,47.366123,92.585739,4.2214518,1.7315108,20.03401,1.4310007,812.80835,3.8637018,91.584045,3.5775015,42.930019,21.46501,2.8620014,14.310006,121.63506,176.01308,14.882407,93.015045,178.87508,84.429039,18.603008,78.705032,27.475212,71.550034,45.076519,12.592806,2.8620014,2.1465011,5.7240028,82.998039,28.620012,14.310006,8.5860043,2.8620014
