year,Category,Before_Tax_Income,Net_Worth,Assets,Financial_Assets,Transaction_Accounts,Certificates_of_Deposit,Savings_Bonds,Directly_Held_Bonds,Directly_Held_Stocks,Pooled_Investment_Funds,Cash_Value_Life_Insurance,Other_Managed_Assets,Retirement_Accounts,Other_Financial_Assets,Stock_Holdings,Nonfinancial_Assets,Primary_Residence,Owned_Vehicles,Other_Residential_Real_Estate,Net_Equity_in_Nonres_Real_Estate,Business_Equity,Other_Non_Financial_Assets,Unrealized_Capital_Gains,Debt,Home_Secured_Debt,Other_Res_Real_Estate_Debt,Installment_Loans,Other_Lines_of_Credit,Credit_Card_Balances,Other_Debt,Mortgages_Home_Equity_Loans,Home_Equity_Lines_of_Credit,Vehicle_Installment_Loans,Education_Installment_Loans,Other_Installment_Loans
1995,Retired,100,100,95.581032,89.065872,86.966171,23.270689,15.238644,4.2106075,16.572067,11.501042,32.052559,5.2779064,25.077297,7.6687632,28.305027,88.151512,70.696472,76.146637,12.929694,8.4758739,3.6108546,5.1282611,73.50634,44.906796,18.748207,2.4178598,18.251043,0.29727393,25.870121,4.5944619,17.522163,1.6721408,12.208005,2.021466,6.1224885
1995,Other not working,100,100,76.541878,65.42569,58.224854,7.8792806,12.775743,0.26416332,3.8609109,4.3604202,13.348242,2.803015,17.909317,13.497812,11.87471,65.790627,33.465771,59.113514,4.9669275,3.6473656,3.7208531,4.2258868,37.602215,62.871346,17.884197,2.0426672,40.306728,1.9137783,36.783722,9.7256813,17.424486,0.45971078,19.332447,16.02486,14.603097
1998,Employee,100,100,98.232613,95.014816,92.961708,11.116801,21.80986,1.853336,19.548429,16.629372,27.556944,4.2580547,58.988781,9.7552605,57.09779,92.335541,63.502697,87.592339,10.695926,6.4289436,6.3048906,8.4693871,69.187492,86.834373,50.791512,5.0765524,55.182579,2.7480125,53.482243,10.778358,49.762375,5.2903132,40.337738,14.937823,15.206076
1998,Self-employed,100,100,99.19783,96.909378,95.395699,11.740091,20.172615,5.4330077,26.473869,24.7393,39.566708,8.6995325,53.711956,14.804373,55.18853,98.103264,81.24926,89.443031,25.511656,17.128016,68.705139,12.775006,88.440926,84.624229,63.074707,10.567429,46.722363,3.7088344,47.502384,10.737648,61.198647,6.7147627,34.068134,9.3579721,14.574421
1998,Retired,100,100,94.750366,90.309364,87.378799,28.819216,14.347263,5.1830263,17.318125,14.738514,32.577755,9.9780588,28.875996,7.442081,32.974918,85.082733,72.423981,73.404419,14.600766,9.9520636,3.8580401,5.9653354,74.198555,39.879642,18.671482,3.1053023,15.843379,0.64224035,20.965654,3.2507751,17.372652,2.2218184,11.036999,1.8086528,5.1717348
1998,Other not working,100,100,85.71344,75.257835,69.102097,7.637289,12.217355,0.42903343,8.4361181,4.9718947,17.122496,0.41350454,17.662661,10.924532,17.21225,66.292412,35.821243,58.551685,4.0449214,3.9798388,5.2303753,3.4148874,39.45998,65.725922,26.82283,0.55398846,38.464634,2.2340744,38.453907,7.4540749,26.82283,0.65425867,19.780909,18.192385,11.426396
2001,Employee,100,100,97.83033,94.906593,92.909363,11.345501,19.372927,2.0023067,20.903738,17.266266,27.419588,5.2642608,61.83831,9.8259182,60.941601,92.506218,64.72728,88.520523,10.097834,6.6360822,7.3463001,6.9131269,69.482658,86.501694,52.494484,5.300643,56.971134,1.4258647,53.225609,8.1615028,51.459801,5.2707348,45.137222,15.355233,12.691655
2001,Self-employed,100,100,98.612953,97.594925,95.894157,18.76129,16.643826,6.1123824,29.805689,22.983334,34.680862,6.9206362,58.939251,12.836726,57.326263,97.084145,80.320755,88.550987,19.447821,18.022314,67.391602,13.558948,89.371307,81.671295,59.153492,7.2637649,39.805534,3.4877698,42.879612,8.0796995,56.918247,7.9861073,28.661745,9.3301067,11.917849
2001,Retired,100,100,95.783371,91.138306,89.023643,27.042961,11.345566,4.4756594,19.597698,17.283657,28.965229,10.43331,30.696114,8.3801365,34.326393,86.742111,73.86927,77.152023,12.116881,7.9743452,4.0605841,4.9345798,75.521614,44.100689,19.562771,1.876887,17.418852,0.70606399,23.951782,4.4203258,18.006964,2.6270227,12.95009,0.84435248,5.5988774
2001,Other not working,100,100,82.014664,73.96563,71.9403,7.8855515,7.5752511,0.58691531,13.44193,10.962569,13.016044,5.6431265,27.082151,7.6412606,29.523695,70.03598,43.129925,63.439877,4.9008608,3.8162451,5.8255095,3.0515931,45.596897,62.466408,28.338562,2.3654428,41.850414,2.4743984,32.635662,6.1783552,28.338562,0.61814874,25.375902,20.363394,16.446774
