year,Category,Before_Tax_Income,Net_Worth,Assets,Financial_Assets,Transaction_Accounts,Certificates_of_Deposit,Savings_Bonds,Directly_Held_Bonds,Directly_Held_Stocks,Pooled_Investment_Funds,Cash_Value_Life_Insurance,Other_Managed_Assets,Retirement_Accounts,Other_Financial_Assets,Stock_Holdings,Nonfinancial_Assets,Primary_Residence,Owned_Vehicles,Other_Residential_Real_Estate,Net_Equity_in_Nonres_Real_Estate,Business_Equity,Other_Non_Financial_Assets,Unrealized_Capital_Gains,Debt,Home_Secured_Debt,Other_Res_Real_Estate_Debt,Installment_Loans,Other_Lines_of_Credit,Credit_Card_Balances,Other_Debt,Mortgages_Home_Equity_Loans,Home_Equity_Lines_of_Credit,Vehicle_Installment_Loans,Education_Installment_Loans,Other_Installment_Loans
1995,Other occupation,78.203438,218.74191,288.23785,74.180733,10.579362,36.26553,4.9338579,237.90269,43.610889,50.589409,37.288315,97.413628,56.118275,26.833378,49.863235,225.83382,162.08044,26.332762,142.92879,111.62564,353.83368,46.71928,118.39356,75.588181,96.418694,73.729866,16.697252,8.0548248,5.5893064,9.3484402,95.85022,25.150864,15.227216,12.704627,8.5502758
1995,Retired or other not working,50.40929,370.84296,427.9595,218.09267,33.00806,77.11113,20.337208,481.59918,258.59381,272.92609,27.63376,320.39377,123.97138,68.419609,278.82501,249.64664,192.5923,21.108021,178.29677,248.11862,791.46893,86.551048,168.05156,44.567413,78.402695,90.036324,13.347452,19.820717,3.8024704,13.216479,80.334381,35.142963,12.189677,13.989799,8.7783556
1998,Managerial or professional,175.74315,992.53363,1153.1831,471.87482,46.600605,78.784126,9.7007942,406.00632,357.57919,222.98882,83.008797,480.14676,205.35472,72.119095,376.92355,709.97968,358.48734,34.777912,295.94479,548.80969,1195.6687,82.17939,460.68765,173.77042,189.64059,157.89334,35.623615,16.249464,9.0061731,44.499001,187.78391,35.301277,22.017376,32.380466,34.574219
1998,"Technical, sales, or services",85.325806,351.47876,453.56729,164.80966,21.350168,48.616695,5.0935044,452.55023,165.24991,112.00242,55.277878,188.96719,97.781891,23.063707,154.81885,325.42593,237.98268,25.150467,226.51385,321.21234,748.43951,78.023811,191.68819,110.12396,142.91628,133.43607,24.36274,12.597419,7.1936693,39.43745,142.65715,33.040333,19.031282,18.955292,19.74358
1998,Other occupation,77.526909,229.38297,311.37961,87.926476,12.483762,34.11039,4.8809204,94.136543,62.32832,70.22554,40.231384,67.842514,67.17614,9.6722116,74.247925,235.33411,187.24355,26.464708,117.93448,93.426666,329.45169,37.963734,115.11369,87.461815,105.08759,76.267761,21.464689,5.9807582,7.0765734,7.9138041,106.50832,24.83292,18.310686,13.92135,16.200628
1998,Retired or other not working,56.431435,490.37662,560.88123,308.93637,39.01823,81.060661,15.097595,316.93588,454.36768,252.39053,33.474953,413.23773,174.43852,72.77285,467.42761,307.66132,225.39206,24.150461,269.25876,274.65326,552.45459,76.740524,219.26059,72.65963,99.47126,136.12698,19.410437,13.10109,6.0950608,80.719421,100.09592,48.659054,18.927519,22.901621,6.3140459
2001,Managerial or professional,216.84109,1287.6062,1464.5219,594.56763,66.100151,64.151665,9.9513578,545.76947,379.95932,256.90945,87.967255,583.70001,253.67274,108.88881,484.93796,904.83618,456.69427,38.832005,336.04041,521.3631,1152.1176,117.52177,544.6391,197.51187,213.59779,144.48351,33.980057,40.608082,7.8752084,69.110062,210.60718,67.238663,21.190956,29.386101,37.596516
2001,"Technical, sales, or services",89.018944,330.76538,433.54999,167.41096,21.028549,37.465179,11.202926,329.6756,138.00673,136.5683,48.967747,234.64558,105.57673,38.069782,165.44054,290.90042,249.55861,27.614611,257.38031,291.62094,536.28198,53.26506,174.45714,101.54779,135.79581,118.98479,22.566723,31.087053,8.1672678,10.596859,133.7072,38.028629,18.987375,20.843193,9.6272488
2001,Other occupation,82.151115,228.24146,305.84415,103.31228,14.491182,30.969662,8.0689316,95.572197,50.046799,70.273605,49.461891,252.22563,76.79776,29.650532,85.629593,217.04889,180.64493,28.762316,167.70673,134.6364,405.02542,27.50498,107.50079,84.001945,106.56194,50.515312,20.292374,8.9633341,5.616807,9.4127979,107.89442,23.410463,17.948444,16.081831,10.252462
2001,Retired or other not working,65.819283,687.80554,767.737,430.67841,51.635674,82.862549,28.383354,507.53973,527.80383,281.40549,46.784344,618.87079,235.20767,81.989677,605.47546,401.88913,269.4469,25.869604,387.06949,624.23108,892.93408,129.65303,281.18799,64.492371,100.19177,128.73615,19.685205,20.881954,4.9639158,24.254469,104.47513,20.08478,14.644739,21.521559,15.669431
2004,Managerial or professional,200.91779,1358.6018,1592.9285,531.01624,64.558922,78.71804,8.0208826,1030.7242,281.55496,336.1976,56.060116,359.97507,267.53641,117.475,393.095,1096.9558,573.69739,40.6931,559.56189,671.82758,1538.4973,131.56676,668.41205,261.07635,262.5629,340.49274,36.014141,96.385872,10.113258,37.337578,250.93156,80.30072,24.393476,32.159527,34.509346
2004,"Technical, sales, or services",83.416679,388.87701,507.60709,162.46875,20.941639,59.301819,4.6754651,777.90106,166.55194,177.3519,25.653732,198.69884,128.58508,29.56691,163.86438,377.66452,326.50952,28.247196,373.28946,413.03287,585.88861,56.426598,222.72043,129.37444,172.68968,201.80705,25.867468,18.959904,7.513381,16.03006,170.63829,48.33102,20.839682,22.648777,17.644966
2004,Other occupation,79.554115,231.93556,342.18283,95.727303,13.223803,61.660564,6.7735429,10.745022,30.466194,88.260872,20.011961,212.74371,94.485542,12.624784,83.77845,262.19022,238.55724,29.520088,194.5377,173.95604,260.09689,32.434151,125.66142,122.46181,147.88655,143.2408,23.877579,38.501038,6.9481039,11.12067,147.3685,34.657043,20.166288,19.535364,12.635096
