year,Category,Before_Tax_Income,Net_Worth,Assets,Financial_Assets,Transaction_Accounts,Certificates_of_Deposit,Savings_Bonds,Directly_Held_Bonds,Directly_Held_Stocks,Pooled_Investment_Funds,Cash_Value_Life_Insurance,Other_Managed_Assets,Retirement_Accounts,Other_Financial_Assets,Stock_Holdings,Nonfinancial_Assets,Primary_Residence,Owned_Vehicles,Other_Residential_Real_Estate,Net_Equity_in_Nonres_Real_Estate,Business_Equity,Other_Non_Financial_Assets,Unrealized_Capital_Gains,Debt,Home_Secured_Debt,Other_Res_Real_Estate_Debt,Installment_Loans,Other_Lines_of_Credit,Credit_Card_Balances,Other_Debt,Mortgages_Home_Equity_Loans,Home_Equity_Lines_of_Credit,Vehicle_Installment_Loans,Education_Installment_Loans,Other_Installment_Loans
1989,Managerial or professional,108.23476,257.71826,374.77283,57.639622,10.836248,23.055849,1.1527925,46.111698,23.055849,27.667017,11.527925,172.91887,41.500526,6.9167542,31.125395,269.75342,265.14224,20.750263,154.47418,69.167542,149.86301,23.055849,108.36249,92.223396,110.66807,80.695473,17.776058,6.9167542,3.1125395,6.9167542,101.44573,43.80611,16.139093,6.9167542,6.9167542
1989,"Technical, sales, or services",57.725201,64.394981,145.29796,13.372392,3.5736566,13.833508,1.1527925,16.139093,9.2223396,6.9167542,6.9167542,20.750263,14.986301,2.3055849,10.375132,147.18854,189.05795,15.977703,99.140144,38.434097,59.945206,13.833508,71.473129,28.54314,76.084297,80.695473,9.2223396,4.6111698,1.9597471,4.6111698,73.778717,43.80611,9.2223396,6.9167542,2.3055849
1989,Other occupation,69.751289,85.214417,145.41324,16.254374,2.8589251,20.750263,1.1527925,23.055849,9.2223396,16.139093,6.9167542,11.527925,18.444679,4.6111698,13.833508,129.11275,126.80717,18.444679,92.223396,46.111698,96.834564,11.527925,46.111698,36.128513,64.556374,30.738056,13.833508,3.2278187,1.9597471,4.6111698,62.25079,39.194942,13.833508,9.2223396,2.3055849
1989,Retired or other not working,28.8626,101.44804,153.73639,33.661537,6.0867438,46.111698,4.6111698,69.167542,48.417282,48.417282,4.6111698,92.223396,34.583771,13.833508,41.500526,124.50158,126.80717,10.720969,80.695473,34.583771,175.22444,16.139093,78.389885,9.2223396,27.667017,32.278187,6.9167542,0.92223394,1.1758482,1.9366913,27.667017,9.2223396,9.2223396,4.6111698,1.8675237
1992,Managerial or professional,101.9312,210.88507,346.84772,58.180908,8.4950762,16.575758,2.0719697,68.375,18.647728,33.151516,9.323864,51.799244,51.799244,10.359848,33.56591,253.60909,258.99622,19.683712,149.18182,82.878784,134.67802,20.719696,87.022728,97.030342,134.67802,74.590912,12.431818,7.251894,3.1079545,6.215909,130.53409,22.791666,11.810227,6.8375001,3.1079545
1992,"Technical, sales, or services",61.583431,75.834091,145.45227,16.782955,3.6881061,18.647728,1.0359849,51.799244,12.431818,29.007576,6.215909,51.799244,18.316212,4.1439395,14.503788,129.47739,155.39772,14.296591,103.59849,41.439392,41.439392,14.503788,41.439392,36.466667,93.23864,31.792303,9.7382574,3.1079545,2.0719697,6.215909,91.166664,29.007576,12.639015,6.0087123,2.4863636
1992,Other occupation,61.583431,67.898445,131.15569,13.053409,3.3151515,12.431818,0.82878786,41.439392,7.8734846,18.233334,6.6303029,22.791666,12.431818,4.1439395,11.188637,112.09356,134.67802,14.918181,72.518936,41.439392,69.410988,6.215909,31.079546,37.088257,70.446968,70.446968,9.9454546,2.0719697,2.0719697,5.179924,66.303032,24.863636,10.774242,7.4590907,1.6575757
1992,Retired or other not working,29.729933,103.60056,141.10114,23.413258,5.3871212,41.439392,1.9683712,66.303032,33.151516,51.799244,4.9727273,37.295456,35.223484,6.215909,32.115532,120.17424,134.67802,9.323864,82.878784,62.159092,82.878784,15.539773,68.167801,10.567045,45.583332,38.33144,6.215909,8.287879,1.5539773,4.1439395,43.511364,24.863636,7.8734846,6.6303029,2.0719697
1995,Managerial or professional,103.07007,214.42593,357.08624,67.739937,7.7417073,21.289696,1.9354268,79.352501,19.354267,44.514816,14.515701,75.481644,52.256523,7.7417073,48.38567,276.76602,261.28262,24.192835,145.15701,90.965057,58.062805,23.225122,67.739937,118.06104,145.15701,68.901192,14.902786,7.7417073,4.2579389,6.773994,145.15701,32.902256,14.322159,8.7094202,3.6773109
1995,"Technical, sales, or services",59.463501,71.514023,173.08522,22.644493,3.7740822,17.41884,1.7031755,56.127377,10.064219,27.095976,9.6771336,21.289696,26.747599,3.8708537,21.289696,148.64078,172.25299,18.77364,96.771339,41.22459,67.739937,17.41884,29.031403,42.966476,105.48076,48.38567,14.031844,7.5481644,3.0966828,2.9031403,105.48076,14.709244,14.515701,6.773994,2.9031403
