year,Category,Before_Tax_Income,Net_Worth,Assets,Financial_Assets,Transaction_Accounts,Certificates_of_Deposit,Savings_Bonds,Directly_Held_Bonds,Directly_Held_Stocks,Pooled_Investment_Funds,Cash_Value_Life_Insurance,Other_Managed_Assets,Retirement_Accounts,Other_Financial_Assets,Stock_Holdings,Nonfinancial_Assets,Primary_Residence,Owned_Vehicles,Other_Residential_Real_Estate,Net_Equity_in_Nonres_Real_Estate,Business_Equity,Other_Non_Financial_Assets,Unrealized_Capital_Gains,Debt,Home_Secured_Debt,Other_Res_Real_Estate_Debt,Installment_Loans,Other_Lines_of_Credit,Credit_Card_Balances,Other_Debt,Mortgages_Home_Equity_Loans,Home_Equity_Lines_of_Credit,Vehicle_Installment_Loans,Education_Installment_Loans,Other_Installment_Loans
1995,Some college,100,100,97.941162,94.850639,91.363266,12.515157,24.567614,2.343761,13.682735,11.18107,32.197063,5.3102922,48.131214,14.999022,43.317627,92.353889,61.771748,86.046913,10.086885,8.5985012,12.843554,9.0384789,67.03183,82.404716,42.203281,3.9320307,54.048061,2.1780207,55.921898,10.176784,42.00005,2.3151929,35.51693,16.553553,18.457214
1995,College degree,100,100,100,99.573921,98.702629,20.039356,31.813028,7.3131409,30.523279,25.950212,40.111984,5.6675706,67.48468,14.29877,65.921616,96.866394,71.223526,89.183762,18.05081,13.073624,20.907681,15.482013,81.146645,81.188339,53.81514,7.9367065,46.815811,3.3710713,46.441402,9.3362818,52.897873,5.6854291,30.668545,18.452784,13.80972
1998,No high school diploma,100,100,88.410561,76.549805,69.670967,11.078774,7.3501186,0.82460833,5.034534,2.9781325,19.401962,2.1089659,20.596493,7.277041,17.892042,77.085251,54.631069,69.44059,5.9470901,4.7874889,5.4642076,3.4186263,54.905899,52.860416,21.839899,1.1300225,30.608368,1.0759759,28.4884,6.8594842,20.372238,1.9344904,21.703907,2.5568326,10.282991
1998,High school diploma,100,100,97.477943,93.675865,90.366104,16.016651,17.875093,1.1118863,12.93692,10.480874,29.672098,4.0211353,42.486591,8.0344324,41.232716,90.060989,66.219994,84.746529,10.457873,8.0199223,8.8878412,6.5822172,69.151802,69.738426,39.828617,3.6606915,43.025333,1.9295075,43.038254,8.4579315,38.520199,3.4848709,33.015533,5.6417236,13.517963
1998,Some college,100,100,98.442909,96.313133,95.762108,15.05096,23.153965,2.1204269,20.674696,16.567608,29.615036,5.0586872,54.1819,10.761657,55.146515,92.553436,65.908447,85.499207,14.205036,7.91434,14.374166,6.948236,71.464897,83.534225,48.123253,6.0653481,49.699268,2.9464223,54.258541,9.3050632,47.346447,4.5063934,36.635777,14.847207,13.785025
1998,College degree,100,100,99.804337,99.47332,99.126106,17.386707,24.80262,7.3945079,34.057621,31.867115,35.774193,11.47007,69.117264,12.633276,71.468849,95.034515,73.7808,86.356277,19.158041,11.410357,20.063772,13.801859,82.868561,83.350021,55.413441,7.9156113,47.224304,2.9515326,45.502838,9.8021135,54.346821,7.1463652,30.647976,20.013403,11.421274
2001,No high school diploma,100,100,87.983871,78.038475,74.118866,11.335234,5.2347617,0.13796166,5.5909262,2.475306,20.307486,3.1022999,17.856173,7.5425677,16.887722,77.44001,58.847431,66.000046,5.6189084,5.5575829,5.6881776,1.4146394,57.772865,55.709621,26.322285,1.3862623,29.134003,0.44642532,29.972609,5.7344313,24.87138,2.063046,20.028952,2.7542171,10.875175
2001,High school diploma,100,100,97.099083,92.87162,90.102333,15.139362,14.1406,0.95667678,13.043184,12.144224,24.422651,3.5029817,46.086334,7.9194989,44.988483,91.611656,65.374298,86.98658,7.688736,6.8983216,9.529417,4.7702956,67.707489,73.989693,40.466793,2.9824057,47.490532,1.4146546,46.422512,7.9490223,38.887688,4.0334916,38.302067,8.1781197,12.259077
2001,Some college,100,100,98.671204,97.316757,95.797714,15.825418,17.654335,2.8253336,20.95665,15.469132,29.291155,6.4047408,55.752834,11.192134,56.350422,92.077385,64.040558,88.515808,10.952091,7.117569,12.317754,8.2816191,70.748604,80.670303,44.863831,4.6846447,51.185238,2.3099637,53.920761,6.6621709,43.915989,4.8475647,39.805496,15.049171,11.590626
2001,College degree,100,100,99.674034,99.434128,99.004028,18.551449,25.166317,7.0020285,39.718468,34.221619,35.185303,12.414772,77.516403,11.823394,79.517967,96.056496,78.326653,89.813469,19.268023,11.879751,23.518986,11.789793,86.334854,82.691803,59.428661,8.1958618,46.687565,1.6794626,42.178406,7.6576767,58.410099,7.0684681,35.488689,17.304672,9.6600008
