year,Category,Before_Tax_Income,Net_Worth,Assets,Financial_Assets,Transaction_Accounts,Certificates_of_Deposit,Savings_Bonds,Directly_Held_Bonds,Directly_Held_Stocks,Pooled_Investment_Funds,Cash_Value_Life_Insurance,Other_Managed_Assets,Retirement_Accounts,Other_Financial_Assets,Stock_Holdings,Nonfinancial_Assets,Primary_Residence,Owned_Vehicles,Other_Residential_Real_Estate,Net_Equity_in_Nonres_Real_Estate,Business_Equity,Other_Non_Financial_Assets,Unrealized_Capital_Gains,Debt,Home_Secured_Debt,Other_Res_Real_Estate_Debt,Installment_Loans,Other_Lines_of_Credit,Credit_Card_Balances,Other_Debt,Mortgages_Home_Equity_Loans,Home_Equity_Lines_of_Credit,Vehicle_Installment_Loans,Education_Installment_Loans,Other_Installment_Loans
2007,Owner,88.29908,336.21359,494.69693,78.848137,8.8722038,28.620012,1.4310007,143.10007,28.620012,85.860039,14.310006,100.17004,81.567039,14.310006,57.240025,362.75867,286.20013,26.187311,224.6671,110.90255,143.10007,28.620012,118.77306,158.85538,153.11707,143.10007,20.03401,10.732505,5.1516023,7.1550031,155.97906,34.344017,17.172009,20.74951,5.0085025
2007,Renter or other,39.734585,7.2981033,19.461609,5.4378023,1.7172008,14.310006,1.0017004,21.46501,7.8705034,57.240025,2.8620014,77.274033,14.310006,2.8620014,11.161805,14.310006,,12.163506,128.79005,48.654022,47.223022,7.5843034,10.303205,13.093656,,114.48005,14.739306,1.4310007,1.8603009,6.868803,,,13.451406,14.310006,2.8620014
2010,Owner,81.887672,236.29581,404.0015,61.870411,7.921598,27.315855,1.3657928,176.18727,35.510612,136.57927,11.609239,102.43446,80.581772,11.882397,54.495132,294.32834,232.18477,25.813482,163.89513,95.605492,129.75031,27.315855,54.68634,150.74255,148.87141,131.799,18.84794,13.657928,4.6436954,7.1021223,148.87141,35.510612,15.023721,19.121099,5.1900125
2010,Renter or other,36.086094,6.9655433,17.208988,4.0973783,1.3657928,13.657928,0.75118601,223.99001,7.6484394,27.315855,5.463171,21.852684,13.657928,4.0973783,8.1947565,13.24819,,11.609239,170.72409,28.681648,34.144817,7.2387018,4.7802749,12.975031,,143.40823,13.657928,2.0486891,1.6526092,3.5510612,,,10.926342,16.389513,4.0973783
2013,Owner,81.402374,248.83887,380.4498,67.460152,9.0371141,22.910995,1.5273997,120.91914,38.18499,127.2833,11.073647,127.2833,101.82664,12.728331,67.460152,271.11343,216.38162,24.820244,155.28563,85.279816,127.2833,20.365328,48.367657,145.10297,146.37579,105.64514,20.365328,15.273996,3.6148458,6.3641653,147.64864,31.820826,16.546829,22.274578,5.091332
2013,Renter or other,34.886734,6.8732986,17.055964,3.8184991,1.4510297,12.728331,0.63641649,29.27516,11.455498,29.27516,4.2003489,81.461311,16.546829,2.545666,10.182664,12.982897,,11.837347,168.01396,19.092495,22.656427,8.2734146,4.8367658,13.746597,,143.83014,15.464921,1.4001163,1.8074229,3.1820827,,,11.200931,19.092495,2.927516
2016,Owner,87.451416,285.4267,421.29483,85.349266,11.100338,30.834272,1.2333709,123.33709,37.001129,185.00563,12.333709,162.80496,111.00338,11.717024,71.535515,292.3089,228.17361,26.147463,191.17249,99.903046,123.33709,24.667418,57.968433,131.97069,136.90417,125.80383,22.200676,10.483653,3.7001128,8.6335964,140.60428,38.234497,17.267193,24.667418,4.9334836
2016,Renter or other,38.728485,6.1668544,17.761774,3.0834272,1.4800451,7.4002256,0.61668545,78.935738,12.333709,48.101467,3.7001128,30.834272,18.500565,2.4667418,10.483653,14.800451,,12.333709,123.33709,14.800451,37.001129,9.4969559,8.6335964,16.280497,,98.66967,19.733934,1.4800451,1.6033822,3.7001128,,,13.56708,22.200676,2.9970913
2019,Owner,89.698807,295.48145,455.83429,74.18914,11.592053,32.457748,0.92736423,140.26384,46.368214,164.60715,11.592053,139.10463,110.1245,8.6940393,68.16127,333.61929,260.8212,25.502516,197.0649,86.940399,115.92053,20.865696,69.552315,143.74146,156.49272,144.90067,22.0249,17.388079,3.941298,9.2736425,162.28874,27.820927,17.388079,27.820927,5.7960267
2019,Renter or other,41.308662,7.2682171,18.257483,3.6283126,1.9010967,11.592053,0.57960266,23.184107,5.7960267,28.980133,4.6368213,113.60212,22.0249,1.970649,11.128371,13.910463,,12.055735,98.532448,41.731392,56.80106,6.9552317,5.7960267,15.255141,,92.736427,18.095194,1.078061,1.7388079,2.3184106,,,11.592053,25.502516,2.8980134
2022,Owner,94.03933,396.5,533.76001,99.889999,15,25,2,200,24,179,12,135,116,19,73.75,398.20001,323,33,242.5,150,119.8,15,124,150.2,156,117,21.6,11,3.3,6,160,27,17,27,3.47
2022,Renter or other,42.15556,10.412,24.9,4.8000002,2,28,1.3,450,3,60,3,180,18.190001,2.5999999,9,19,,16,150.14999,75,15,5,1.5,14.2,,129.69,16.1,1.5,1.6,3,,,13,20,1.2
