Date,MINING,Coal mining,Mining and enrichment of coal and anthracite,Mining and enrichment of brown coal (lignite),Oil and natural gas production,Oil and oil (associated) gas production,General gas production and gas condensate,Metal ore mining,Enriching and enrichment of iron ores,Medical ore mining,Mining other minerals,"Production of stone, sand and clay",Mining not included in other groups,Providing services in mineral production,Production production,Food production,Processing and preservation of meat and meat food products,"Processing and preservation of fish, crustaceans and mollusks",Processing and preserving fruits and vegetables,Production of vegetable and animals of oils and fats,Production of dairy products,"Production of products of flour and cereal industry, starch and starch -containing products",Production of bakery and flour confectionery,Production of other foods,Production of finished animal feed,Drinking,Production of tobacco products,Production of textiles,Preparation and spinning of textile fibers,Production of textile fabrics,Tissue and textile decoration,Production of other textiles,Manufacture of wearing apparel,"Clothing production, except for fur clothes",Production of fur products,Production of knitted and knitted clothing products,Skin and leather products,"Tanning and decoration of the skin, production of suitcases, bags, grocery sheets; Flowing and dyeing of fur",Shoe production,"Wood processing and production of wood and traffic jams, except furniture, production of straw products and weaving materials",Sawing and strict wood,"Production of wood products, traffic jams, straws and materials for weaving",Paper and paper production,"Production of cellulose, wood mass, paper and cardboard",Production of paper and cardboard products,Polygraphic and copying information of information carriers,Printing activities and the provision of services in this area,Copying recorded information carriers,Production of coke and oil products,Cox production,Oil products production,"Agglomeration of coal, anthracite and brown coal (lignite) and the production of thermogley",Production of chemicals and chemical products,"Production of basic chemicals, fertilizers and nitrogen compounds, plastics and synthetic rubber in primary forms",Production of pesticides and other agrochemical products,"Production of colors, varnishes and similar materials for applying coatings, printing colors and mastic","Production of soap and detergents, cleaning and polishing funds; perfumery and cosmetics",Production of other chemical products,The production of chemical fibers,Production of drugs and materials used for medical purposes,Production of pharmaceutical substances,Production of drugs and materials used for medical purposes,Production of rubber and plastic products,Production of rubber products,Production of plastics products,Production of other non -metallic mineral products,Glass production and glass products,Production of refractory products,Production of building ceramic materials,Production of other porcelain and ceramic products,"Cement, lime and gypsum production","Production of concrete, cement and gypsum products","Cutting, processing and decoration of stone",Production of abrasive and non -metallic mineral products not included in other groups,Metallurgical production,"Production of cast iron, steel and ferroalloys","Production of steel pipes, hollow profiles and fittings",Production of other steel products by primary processing,"Production of the main precious metals and other non -ferrous metals, the production of nuclear fuel",Metal casting,"Production of finished metal products, except for machines and equipment",Production of building metal structures and products,"Production of metal tanks, tanks and other containers","Production of steam boilers, except for central heating boilers","Forging, pressing, stamping and profiling; Production of products by powder metallurgy",Metal processing and coating to metals; Metal processing,"Production of knife products and cutlery, tools and universal hardware products",Production of finished metal products not included in other groups,"Production of computers, electronic and optical products",Production of electrical equipment,"Production of electric motors, generators, transformers and distribution devices, as well as instrumentation equipment",Production of electric batteries and batteries,Cable production and cable reinforcement,Production of electric lamps and lighting equipment,Production of household appliances,Production of other electrical equipment,Production of machines and equipment not included in other groups,Production of total vehicles and equipment,Production of other vehicles and general -purpose equipment,Production of machines and equipment for rural and forestry,"Production of machines, machines and equipment for the processing of metals and other solid materials",Production of other special -purpose machines,"Production of vehicles, trailers and semi -trailers",Production of vehicles,Production of bodies for vehicles; Production of trailers and semi -trailers,Production of components and accessories for vehicles,Production of other vehicles and equipment,Production of railway locomotives and rolling stock,"Production of aircraft, including space and appropriate equipment",Production of vehicles and equipment not included in other groups,Production of other vehicles not included in other groups,Furniture manufacture,Production of other finished products,"Production of jewelry, jewelry and similar goods",Production of musical instruments,Production of sports goods,Production of games and toys,Production of medical instruments and equipment,Production of products not included in other groups,Repair and installation of machines and equipment,"Providing electric energy, gas and steam; AIR CONDITIONING","Providing electric energy, gas and steam; air conditioning","Production, transmission and distribution of electricity",Production and distribution of gaseous fuel,"Production, transmission and distribution of steam and hot water; air conditioning","WATER SUPPLY; Supportion, organization of collection and recycling of waste, activities to eliminate pollution","Fence, cleaning and distribution of water",Wastewater collection and processing,"Collection, processing and disposal of waste; Processing of secondary raw materials",The provision of services in the liquidation of the consequences of pollution and other services related to waste removal
2020-12-01,"1,436,579","100,613","92,541","8,072","907,547","755,210","152,337","165,690","58,685","107,005","56,490","15,788","40,702","206,240","5,075,954","659,179","161,754","44,028","21,344","79,946","87,728","25,281","56,110","128,750","54,239","76,595","21,421","24,383",603,"5,523",672,"17,585","19,365","17,845",145,"1,375","5,309","1,753","3,556","70,672","23,480","47,193","87,234","36,837","50,398","24,692","24,545",148,"709,055","14,310","694,649",96.7,"330,785","254,577","2,712","11,810","32,043","27,166","2,478","122,687","9,586","113,101","119,553","22,148","97,405","132,799","23,960","6,778","10,258","3,191","14,604","48,842","1,970","23,196","774,279","271,908","55,990","24,835","414,357","7,189","407,372","64,112","6,537","15,100","6,393","45,309","3,709","266,213","235,825","112,171","51,029","3,298","24,951","4,717","14,750","13,427","189,435","58,956","44,750","13,834","3,899","67,996","311,114","248,612","9,535","52,968","399,586","86,581","205,241","1,296","106,467","32,977","37,226","15,592",18.9,902,"1,740","12,960","6,013","172,238","651,948","651,948","388,835","31,183","231,930","131,018","26,790","20,606","83,051",571
2021-01-01,"1,455,460","100,394","94,189","6,204","1,005,971","845,301","160,671","140,525","67,725","72,800","51,027","12,459","38,568","157,543","3,337,269","534,271","139,211","24,289","16,336","66,127","82,038","20,539","50,171","89,695","45,866","49,031","13,635","19,945",444,"4,387",549,"14,565","12,500","11,487",151,863,"4,230","1,323","2,907","59,583","20,704","38,879","78,810","36,681","42,129","17,585","17,552",33.5,"702,280","14,300","687,913",67.4,"292,856","242,304","1,132","8,268","24,302","15,410","1,440","82,445","3,468","78,977","93,827","17,632","76,195","93,821","17,223","5,033","6,814","2,282","10,576","34,461","1,643","15,789","633,633","274,307","42,949","17,923","293,591","4,863","125,681","39,442","3,328","2,217","4,782","29,343","2,797","43,773","66,495","61,209","20,000","2,134","17,974","3,185","9,628","8,288","72,687","20,223","22,051","9,649","1,406","19,358","153,440","111,564","5,643","36,233","67,708","35,363","22,124",701,"9,520","24,157","17,822","8,626",41.5,746,"1,308","3,961","3,138","59,617","638,540","638,540","367,338","29,413","241,788","108,105","24,916","18,217","64,625",347
2021-02-01,"1,430,475","109,539","103,357","6,182","969,089","815,815","153,274","143,617","69,978","73,639","48,080","13,326","34,753","160,151","3,794,001","585,164","145,252","26,691","17,382","78,499","84,350","22,831","51,105","110,467","48,586","59,321","18,914","22,595",502,"5,133",631,"16,329","13,991","12,649",231,"1,111","6,561","2,297","4,264","66,488","24,226","42,262","82,499","36,022","46,477","21,311","21,283",28.8,"742,287","17,768","724,460",59.1,"324,001","264,667","2,744","10,941","26,478","17,409","1,762","99,407","2,278","97,129","108,433","22,153","86,280","107,599","19,323","5,111","7,740","2,665","12,151","39,629","1,983","18,999","684,300","278,801","49,589","21,209","328,472","6,231","159,770","44,151","5,210","3,676","5,923","34,409","3,522","62,879","75,506","76,748","25,947","3,118","21,800","4,019","12,027","9,837","93,898","24,861","26,848","15,980","1,905","24,304","238,902","181,399","6,995","50,508","83,418","44,436","26,410",970,"11,603","26,733","22,787","11,074",41.6,809,"1,331","5,218","4,314","73,368","630,849","630,849","364,688","29,021","237,139","112,121","24,770","18,890","67,912",549
2021-03-01,"1,715,192","130,255","121,561","8,694","1,179,061","1,026,369","152,692","161,342","83,747","77,595","53,709","16,997","36,713","190,825","4,648,746","671,434","164,481","33,181","20,839","97,565","96,622","26,780","57,101","118,927","55,937","71,205","22,673","28,869",544,"5,668",659,"21,997","16,345","14,843",181,"1,321","7,283","2,694","4,588","82,310","31,636","50,674","97,854","42,262","55,592","24,615","24,578",37.1,"921,027","21,716","899,229",82.3,"392,304","315,816","8,487","14,140","29,566","22,004","2,291","85,746","3,775","81,971","130,783","24,396","106,387","140,982","23,915","6,127","10,430","3,045","18,287","52,580","2,149","24,449","801,693","346,383","60,696","26,873","360,185","7,557","228,174","58,988","6,114","9,249","6,581","42,392","3,900","100,950","105,133","99,519","37,154","2,989","29,785","4,718","13,183","11,690","128,632","33,216","36,080","23,411","2,381","33,543","297,468","224,835","10,378","62,254","138,695","57,259","66,451","1,322","13,663","29,428","24,847","11,859",19.7,802,"1,447","5,625","5,094","101,729","601,453","601,453","368,004","27,234","206,214","120,802","25,107","19,325","75,829",541
2021-04-01,"1,749,805","134,919","126,938","7,981","1,183,758","1,015,890","167,868","177,645","92,121","85,524","57,889","17,671","40,218","195,593","4,634,621","657,649","168,117","36,810","21,523","89,649","95,329","25,020","57,473","110,590","53,139","74,605","24,453","27,551",544,"6,078",703,"20,226","18,269","16,780",162,"1,326","7,278","2,463","4,815","84,391","31,656","52,734","104,373","47,438","56,936","23,270","23,236",34,"896,177","21,746","874,346",86,"425,381","338,489","17,813","16,384","27,940","22,414","2,341","91,525","2,931","88,594","140,691","24,916","115,775","151,372","23,999","6,905","10,793","2,979","21,962","55,524","2,172","27,039","788,331","346,985","61,110","29,753","343,039","7,444","205,526","57,417","7,709","4,571","6,783","43,371","3,929","81,746","106,726","96,218","33,180","3,281","31,234","4,808","12,923","10,791","120,605","32,155","34,319","22,944","2,356","28,831","297,620","228,474","9,081","60,064","146,808","76,564","53,995","1,383","14,865","29,140","27,052","13,203",18.2,870,"1,509","6,207","5,245","89,609","518,379","518,379","340,784","22,515","155,081","139,710","25,199","20,267","93,710",534
2021-05-01,"1,835,700","140,027","129,037","10,990","1,241,405","1,075,639","165,766","192,919","98,961","93,958","57,688","20,891","36,797","203,660","4,654,921","643,904","171,143","35,147","21,082","77,966","96,673","23,169","55,289","110,561","52,874","80,850","22,773","24,536",438,"5,261",618,"18,219","17,028","15,725",172,"1,130","6,425","2,317","4,108","86,235","33,220","53,015","108,749","51,510","57,240","24,097","24,060",36.3,"938,431","22,261","916,096",73.6,"415,846","334,579","13,932","15,403","27,001","22,513","2,418","82,037","4,214","77,822","141,079","24,819","116,259","177,525","23,590","6,430","11,384","2,882","26,215","62,056","2,271","42,698","820,274","379,431","69,698","33,743","330,427","6,975","243,917","56,773","5,583","4,081","6,946","45,234","3,858","121,442","104,444","94,908","33,770","2,670","30,389","4,732","12,919","10,429","113,528","33,552","30,842","19,602","2,352","27,180","246,053","187,453","8,250","50,349","123,489","56,773","46,607","1,012","19,097","28,051","23,220","11,087",21,865,"1,091","5,159","4,996","87,522","416,160","416,160","313,484","15,057","87,619","140,147","25,257","19,708","94,587",594
2021-06-01,"1,924,803","143,999","132,089","11,909","1,299,189","1,139,343","159,846","203,485","107,939","95,546","62,315","23,243","39,073","215,815","5,075,603","662,882","174,052","39,785","20,879","78,528","98,565","24,595","55,495","116,476","54,506","93,653","22,950","27,563",484,"6,006",696,"20,378","18,128","16,874",176,"1,078","6,435","1,969","4,466","96,897","38,686","58,211","109,558","50,517","59,040","26,406","26,307",98.7,"975,104","24,151","950,852",101,"422,481","339,835","9,832","16,971","28,325","24,485","3,032","109,998","4,315","105,683","153,423","26,739","126,684","191,646","26,333","6,830","12,808","3,000","30,189","69,353","2,515","40,617","917,461","438,048","70,093","38,971","362,686","7,663","271,020","69,248","9,728","9,574","7,504","51,412","3,895","119,659","130,264","110,749","41,089","3,466","33,513","5,381","14,833","12,466","130,111","33,588","37,508","20,882","2,456","35,677","287,955","218,966","10,239","58,750","160,960","62,721","72,972",977,"24,290","29,464","24,898","10,799",21.9,949,"1,057","6,203","5,869","95,597","380,221","380,221","313,510","11,643","55,068","148,524","25,422","19,817","102,628",657
2021-07-01,"2,035,079","165,466","153,005","12,461","1,377,875","1,227,165","150,710","226,184","116,936","109,248","61,434","24,929","36,505","204,119","5,038,346","645,347","173,752","37,838","19,716","71,568","103,816","22,404","55,550","107,908","52,795","99,845","22,863","27,081",424,"5,816",723,"20,118","17,846","16,468",226,"1,152","5,716","1,447","4,269","99,172","38,231","60,941","110,579","51,503","59,076","26,849","26,824",24.1,"1,011,109","25,276","985,749",84.3,"409,521","334,358","4,725","16,199","27,100","24,851","2,288","105,320","6,137","99,183","148,785","24,742","124,043","207,892","26,300","6,500","12,577","3,012","31,615","72,581","2,752","52,556","1,018,302","443,489","64,904","37,498","464,897","7,513","238,278","67,384","8,059","4,083","7,856","48,332","3,820","98,744","107,473","102,861","34,424","3,617","34,180","5,111","14,687","10,843","124,537","35,766","38,559","20,395","2,464","27,353","253,024","190,059","10,275","52,691","111,163","54,085","37,184",816,"19,078","28,565","24,715","11,104",30.7,990,"1,116","5,704","5,771","91,504","385,096","385,096","323,789","11,001","50,306","139,573","25,730","19,618","93,684",541
2021-08-01,"1,977,400","183,121","170,325","12,796","1,301,949","1,159,736","142,213","232,685","119,081","113,603","52,990","26,308","26,682","206,656","5,098,750","681,392","176,254","41,566","20,824","83,132","99,228","24,630","58,472","122,259","55,026","88,199","25,109","27,535",467,"5,726",736,"20,606","20,017","18,454",280,"1,283","6,846","1,580","5,267","105,769","40,548","65,221","115,946","55,118","60,828","27,410","27,380",30.2,"1,100,476","26,867","1,073,506",104,"412,216","335,166","4,453","15,712","29,362","24,775","2,749","132,769","7,375","125,394","152,276","26,316","125,960","208,845","27,170","6,554","12,670","3,136","31,652","70,704","2,646","54,313","880,435","390,473","71,041","35,914","375,297","7,710","228,663","70,099","9,469","6,306","7,897","46,953","4,024","83,915","126,776","107,735","34,564","4,111","35,775","5,479","17,273","10,534","127,334","32,572","39,127","19,771","3,635","32,229","223,701","166,695","9,787","47,219","148,012","61,143","66,158",653,"20,058","31,504","26,016","11,708",29,963,"1,429","6,021","5,866","93,769","396,586","396,586","333,760","11,521","51,305","140,446","26,407","20,827","92,665",547
2021-09-01,"2,079,221","204,562","193,702","10,860","1,358,208","1,177,230","180,978","209,794","96,299","113,496","60,112","26,360","33,751","246,544","5,330,254","705,838","182,696","51,082","23,420","67,849","95,340","27,875","62,198","139,387","55,992","82,873","21,237","29,153",575,"6,146",794,"21,638","18,440","16,837",274,"1,328","7,660","1,804","5,855","103,193","37,133","66,060","117,751","54,787","62,964","29,718","29,692",26.7,"1,024,751","27,526","997,071",154,"439,080","360,789","4,125","15,687","29,702","26,511","2,265","132,563","9,526","123,037","158,965","30,243","128,723","207,923","27,731","6,382","12,082","3,018","30,049","72,041","2,686","53,934","925,565","386,718","69,525","35,572","425,653","8,097","292,405","78,323","8,887","13,844","7,853","46,541","4,087","132,869","148,344","118,386","41,261","5,016","36,482","5,808","17,284","12,536","140,692","37,360","42,455","17,026","2,986","40,864","269,716","199,341","10,078","60,297","180,907","70,744","73,232",714,"36,217","33,239","25,909","10,635",28.6,"1,097","1,461","6,622","6,065","115,945","435,598","435,598","343,305","13,954","78,340","145,073","26,742","20,626","97,080",624
2021-10-01,"2,302,437","276,740","265,648","11,092","1,533,391","1,340,208","193,182","182,147","69,805","112,342","56,638","26,270","30,368","253,521","5,598,506","768,093","188,757","67,042","22,782","82,790","98,305","29,007","64,107","156,857","58,447","82,373","23,936","30,154",581,"6,584",795,"22,193","18,882","17,241",264,"1,377","8,221","2,064","6,157","97,597","33,841","63,756","119,264","54,471","64,792","27,510","27,498",12.2,"1,131,307","35,791","1,095,385",131,"463,631","387,761","2,602","13,422","29,795","27,675","2,376","139,738","5,171","134,567","156,150","29,329","126,821","202,114","27,417","6,356","11,448","3,317","28,960","68,034","2,758","53,824","936,853","391,328","73,462","33,663","430,218","8,181","308,270","75,861","8,779","6,527","7,715","49,133","4,295","155,961","161,666","117,713","39,257","4,896","36,258","6,382","17,557","13,363","142,610","46,588","38,423","13,805","3,502","40,293","279,815","211,261","10,917","57,637","217,513","62,092","116,849",952,"37,621","34,237","28,173","11,704",32.1,"1,143","1,545","7,433","6,316","102,689","535,342","535,342","367,320","21,086","146,936","142,774","26,544","21,091","94,611",529
2021-11-01,"2,338,013","273,202","262,217","10,985","1,543,897","1,348,395","195,502","175,488","61,120","114,368","59,333","23,580","35,752","286,092","5,686,268","774,216","185,459","52,144","28,052","99,281","101,643","29,647","62,753","158,185","57,053","82,445","23,267","31,001",608,"6,507",763,"23,124","19,554","18,065",262,"1,227","7,412","2,098","5,314","92,056","29,455","62,601","119,392","55,244","64,148","30,193","30,179",14,"1,099,146","38,371","1,060,609",165,"510,646","436,378","2,567","13,312","28,379","27,123","2,887","152,407","5,722","146,685","160,604","27,925","132,679","179,302","26,877","6,467","11,137","3,501","23,506","63,270","2,539","42,004","949,361","387,300","78,636","31,142","443,284","8,999","344,808","72,128","8,228","8,799","8,339","50,532","3,989","192,794","187,861","117,637","38,305","4,368","37,508","6,619","17,272","13,565","149,764","41,498","37,643","17,545","2,654","50,424","289,218","218,790","12,289","58,140","191,457","69,815","98,487","1,431","21,723","35,439","29,872","12,149",34.3,"1,117","1,839","8,197","6,535","109,208","599,214","599,214","385,343","26,313","187,558","146,248","26,876","21,489","97,303",580
2021-12-01,"2,321,378","245,708","235,507","10,201","1,500,748","1,285,688","215,060","155,201","51,484","103,717","61,059","21,852","39,206","358,663","6,817,066","788,745","196,402","58,555","27,756","97,780","103,039","30,541","64,902","147,091","62,680","91,079","21,938","35,831",689,"7,618",760,"26,764","18,915","17,204",320,"1,391","7,904","2,146","5,759","96,025","30,955","65,070","122,094","55,714","66,379","32,072","32,018",53.5,"1,142,037","37,999","1,103,893",145,"579,995","494,630","3,982","14,727","28,923","34,608","3,126","156,895","7,019","149,876","165,237","28,534","136,703","181,482","27,167","7,576","11,531","3,496","18,690","66,378","2,526","44,119","1,035,348","410,827","88,392","33,698","492,736","9,694","474,586","81,544","9,046","36,023","8,845","59,989","4,292","274,848","276,668","143,522","60,330","3,798","37,169","9,469","16,486","16,269","225,556","75,668","56,019","20,896","3,287","69,685","351,963","274,148","13,546","64,269","598,220","100,830","240,381","1,124","255,885","40,857","38,340","15,781",36,"1,161","2,141","10,720","8,500","191,757","702,475","702,475","434,461","33,659","234,355","157,893","28,162","23,011","106,169",552
2022-01-01,"2,501,555","257,426","250,094","7,332","1,888,857","1,548,496","340,360","139,861","56,290","83,571","50,416","16,017","34,399","164,995","4,872,671","662,971","163,476","33,468","18,701","81,959","101,381","27,410","58,735","108,317","69,524","61,380","14,901","24,672",585,"6,308",574,"17,204","15,166","13,769",278,"1,119","5,813","2,080","3,732","82,563","28,345","54,218","112,723","57,466","55,256","21,982","21,966",16,"1,176,497","33,149","1,143,237",112,"532,808","468,008","2,582","10,579","26,652","22,875","2,113","87,984","4,964","83,020","123,212","24,491","98,721","132,375","21,593","7,640","9,317","3,068","14,711","48,931","1,990","25,125","922,973","378,971","74,029","26,210","435,673","8,090","225,752","59,438","5,729","2,318","7,026","39,917","3,492","107,833","81,122","83,806","26,012","2,563","29,707","4,062","12,265","9,199","90,327","23,188","27,173","14,117","1,820","24,030","204,371","147,983","8,803","47,585","85,356","41,192","29,282",603,"14,279","29,918","21,121","9,446",25,921,"1,363","4,189","5,178","72,879","663,756","663,756","385,815","33,678","244,263","124,957","26,349","20,462","77,830",315
2022-02-01,"2,563,852","254,495","247,574","6,921","1,918,995","1,605,419","313,575","158,460","66,606","91,855","53,710","19,152","34,557","178,193","5,198,985","700,117","168,591","38,766","21,497","100,195","101,685","30,534","58,933","123,840","56,076","70,924","21,071","27,456",697,"6,985",610,"19,164","19,910","18,411",200,"1,299","6,828","2,500","4,328","93,831","35,406","58,425","115,772","55,293","60,478","26,200","26,180",20,"1,227,740","31,845","1,195,767",128,"543,005","461,235","6,926","14,413","30,299","27,850","2,282","97,442","5,053","92,389","143,433","27,835","115,598","157,512","23,514","7,691","10,873","3,135","18,745","60,438","2,265","30,851","924,423","373,624","82,899","32,235","425,721","9,945","193,660","62,679","6,193","2,984","7,806","45,962","3,968","64,070","90,144","100,796","30,765","3,108","38,484","4,663","12,850","10,926","117,018","29,541","33,496","19,114","2,003","32,864","269,490","196,438","10,860","62,193","106,422","52,341","37,844",862,"15,375","32,175","27,366","13,183",27,939,"1,364","5,373","6,480","86,249","639,117","639,117","392,067","30,895","216,154","132,937","26,242","21,192","84,966",537
2022-03-01,"3,405,710","353,718","346,908","6,810","2,541,122","2,166,554","374,568","207,049","86,261","120,788","83,554","23,584","59,970","220,268","6,225,784","840,231","198,434","55,974","26,633","119,098","118,315","39,250","69,927","145,561","67,039","98,297","22,570","33,303",889,"9,006",643,"22,766","21,338","19,728",192,"1,418","8,453","3,227","5,227","110,392","40,032","70,360","137,706","64,169","73,537","31,838","31,717",120,"1,416,899","33,102","1,383,527",270,"605,374","490,718","20,682","19,940","37,781","33,156","3,098","130,239","4,800","125,439","185,117","33,401","151,716","203,587","29,624","9,573","16,663","4,260","25,184","80,387","2,624","35,272","1,153,190","448,677","95,872","38,660","558,594","11,388","268,455","75,261","8,402","9,549","8,735","51,225","5,019","110,265","121,665","119,187","40,709","3,847","43,957","5,104","13,185","12,385","157,562","38,712","41,653","29,896","6,802","40,499","207,935","149,890","11,197","46,848","173,290","78,266","70,217","1,110","23,697","37,845","29,945","12,852",32,"1,120","1,598","7,594","6,748","111,368","638,633","638,633","400,517","31,330","206,786","154,611","26,098","20,648","107,419",448
2022-04-01,"2,419,182","322,366","311,379","10,987","1,687,253","1,342,338","344,915","164,451","72,914","91,537","48,402","24,921","23,481","196,709","5,434,758","823,493","196,030","46,939","23,824","135,058","116,425","38,008","70,567","131,426","65,216","93,374","20,480","31,374",809,"8,977",615,"20,973","23,000","21,357",186,"1,457","8,913","3,216","5,697","85,105","31,892","53,213","120,116","54,421","65,695","32,330","32,294",35,"1,125,333","35,063","1,089,879",390,"566,675","455,129","25,460","19,254","33,737","30,649","2,446","82,074","5,189","76,884","173,039","32,543","140,496","198,644","25,837","9,692","14,118","3,860","28,050","75,372","2,839","38,877","992,066","428,274","84,702","32,014","435,458","11,618","265,484","77,660","8,877","5,041","7,814","49,135","4,895","112,063","108,829","112,242","37,704","3,144","43,107","4,604","11,094","12,588","148,718","37,849","37,416","28,268","5,157","40,028","118,878","77,346","10,084","31,448","137,935","56,979","62,077","1,107","17,771","35,989","26,183","10,333",33,"1,047","1,334","6,373","7,063","104,487","555,399","555,399","367,877","22,720","164,803","141,752","26,820","21,123","93,382",427
2022-05-01,"2,237,706","286,809","271,631","15,178","1,531,531","1,209,307","322,224","149,159","70,230","78,928","69,760","28,920","40,840","200,447","5,055,916","792,308","197,268","35,175","22,903","121,892","122,246","31,772","70,539","124,113","66,400","101,052","20,259","28,889",730,"7,402",488,"20,269","22,557","20,990",181,"1,386","7,753","3,013","4,741","74,974","29,627","45,347","108,641","52,065","56,576","30,154","30,130",24,"1,062,290","28,003","1,034,098",189,"501,765","399,936","18,077","20,949","31,992","28,429","2,382","66,381","4,630","61,751","152,953","24,834","128,119","206,686","24,460","9,146","13,594","2,949","33,800","75,157","3,186","44,394","883,599","390,994","79,735","27,086","375,328","10,456","257,620","71,350","8,330","5,141","7,185","46,111","4,249","115,253","115,531","103,119","36,136","2,551","39,858","3,915","9,330","11,328","131,765","37,211","31,675","20,927","2,195","39,757","97,631","63,905","9,049","24,677","136,074","58,251","49,532","1,228","27,064","30,222","27,049","12,204",34,"1,086","1,298","5,742","6,684","96,645","447,881","447,881","334,129","16,244","97,508","149,153","27,029","20,883","100,836",405
2022-06-01,"2,113,021","224,854","204,937","19,917","1,481,368","1,205,040","276,329","124,075","44,349","79,726","76,545","31,537","45,008","206,179","5,081,659","764,766","198,656","37,905","24,048","79,589","127,400","31,761","71,155","128,493","65,759","112,350","16,611","30,198",717,"8,371",618,"20,493","22,872","21,268",181,"1,422","7,800","2,656","5,145","71,367","26,781","44,586","104,158","46,185","57,974","31,147","30,811",335,"1,042,860","21,688","1,020,996",176,"462,374","360,003","12,027","22,061","35,921","30,173","2,189","86,685","4,171","82,514","165,142","27,090","138,052","224,779","26,214","8,892","14,053","3,292","38,293","83,186","3,132","47,718","801,680","305,176","84,430","27,238","373,863","10,973","268,715","78,730","10,604","10,198","7,957","46,978","4,643","109,607","137,126","115,821","41,573","3,835","40,737","4,838","12,232","12,607","149,102","46,521","38,680","18,684","4,361","40,855","110,753","70,634","10,561","29,559","187,709","57,842","93,794","1,120","34,955","33,870","27,855","10,942",33,"1,198","1,259","6,735","7,688","105,921","402,226","402,226","330,580","12,645","59,001","130,669","27,553","21,523","80,390","1,203"
2022-07-01,"1,926,530","194,544","176,726","17,818","1,348,099","1,114,993","233,106","113,182","32,053","81,128","66,883","31,965","34,918","203,823","4,894,980","763,685","198,082","36,658","23,948","87,576","125,715","28,377","69,136","129,081","65,113","112,920","22,456","27,000",618,"8,109",572,"17,702","25,249","23,655",167,"1,427","8,760","2,522","6,238","63,258","26,195","37,062","101,280","43,896","57,384","28,521","28,493",29,"1,043,315","17,732","1,025,280",302,"430,139","325,509","9,226","20,802","39,925","32,046","2,631","74,596","4,042","70,555","158,084","25,147","132,938","220,283","26,112","8,373","13,505","3,676","40,081","77,601","3,365","47,570","733,593","275,064","94,725","27,091","326,646","10,067","334,280","79,790","10,373","5,117","7,131","46,330","4,605","180,935","119,107","105,941","36,350","3,068","38,913","4,475","11,178","11,958","136,644","43,108","35,623","19,782","1,856","36,274","107,481","68,236","9,815","29,430","124,725","57,044","48,296","1,723","17,661","30,463","24,840","10,368",53,"1,163","1,336","5,917","6,003","98,362","413,016","413,016","345,438","12,237","55,341","123,987","27,234","21,670","74,685",398
2022-08-01,"1,941,883","188,852","174,651","14,202","1,362,332","1,082,621","279,711","117,132","33,401","83,731","70,885","33,722","37,162","202,683","5,031,597","782,953","200,028","45,328","25,610","78,774","126,004","30,498","71,404","139,950","65,358","111,404","27,667","28,937",658,"8,293",593,"19,393","24,668","22,907",171,"1,591","9,504","2,635","6,869","64,497","26,723","37,774","108,041","47,864","60,178","29,076","29,048",28,"997,726","16,159","981,230",337,"442,257","330,068","7,571","21,674","45,960","34,716","2,268","85,030","4,030","81,000","165,811","28,007","137,805","228,955","26,724","7,769","14,058","3,796","40,688","80,655","3,439","51,828","790,421","308,201","90,026","27,869","354,118","10,207","292,441","86,288","9,997","6,054","8,523","49,931","4,825","126,824","130,860","113,582","40,842","3,925","38,859","5,332","10,888","13,737","138,300","43,489","35,680","20,316","2,640","36,176","122,676","77,681","11,169","33,827","174,483","57,978","57,749",860,"57,896","32,711","27,531","11,436",69,"1,413","1,420","6,693","6,501","102,065","427,149","427,149","357,807","12,667","56,675","137,146","28,137","22,676","85,930",402
2022-09-01,"1,819,337","149,662","135,990","13,672","1,273,799","958,109","315,690","113,689","31,862","81,827","66,236","33,978","32,258","215,952","5,023,218","795,995","195,487","45,026","27,697","79,091","117,541","31,958","73,286","161,961","63,949","94,931","24,402","29,203",768,"8,352",612,"19,472","24,708","22,846",173,"1,690","9,537","2,168","7,368","63,046","24,465","38,581","107,863","45,615","62,248","30,541","29,958",583,"918,520","13,648","904,703",169,"411,939","304,368","3,753","20,253","46,423","34,608","2,534","97,355","3,588","93,767","163,475","27,017","136,458","222,132","27,367","7,687","13,603","3,712","37,338","77,555","3,480","51,392","796,042","283,683","89,182","27,764","384,894","10,518","305,996","85,238","9,678","9,384","8,570","52,240","4,910","135,976","172,676","123,345","47,955","5,237","38,957","5,244","11,769","14,184","151,092","42,543","42,716","19,540","2,377","43,917","139,540","87,354","12,337","39,849","171,367","66,168","61,564",884,"42,751","33,545","28,117","10,799",67,"1,390","1,517","7,756","6,588","107,852","460,445","460,445","362,927","16,194","81,324","143,919","28,515","23,364","91,567",474
