"","date","CA","CA_yoy_raw","US","US_yoy_raw","CA_Share","US_X_CA_yoy_raw","CA_yoy_pct","US_yoy_pct","US_X_CA_yoy_pct"
"81",1996-09-01,207.7,24.6,1378.8,128.6,0.150638236147375,104,0.119533527696793,0.624878522837706,0.0974604067097739
"82",1996-10-01,211.1,27.6,1394.7,132.8,0.151358715135872,105.2,0.132883967260472,0.639383726528647,0.0975519287833828
"83",1996-11-01,214,27,1414.3,137.9,0.151311602913102,110.9,0.127901468498342,0.653244907626717,0.101799155498439
"84",1996-12-01,216.3,26.5,1430.5,138.3,0.151205872072702,111.8,0.123831775700935,0.64626168224299,0.101415094339623
"85",1997-01-01,218.1,29.5,1444.2,151.4,0.151017864561695,121.9,0.136384650947758,0.699953767914933,0.110396667270422
"86",1997-02-01,221.2,28.6,1460.5,155.1,0.151454981170832,126.5,0.131132508023842,0.711141678129298,0.113677210639827
"87",1997-03-01,223,27.2,1480.4,164.6,0.150634963523372,137.4,0.122965641952984,0.744122965641953,0.122678571428571
"88",1997-04-01,225.6,29.3,1492.9,170.1,0.151115278987206,140.8,0.131390134529148,0.762780269058297,0.124988903683977
"89",1997-05-01,227.4,30.7,1505.1,175.5,0.151086306557704,144.8,0.136081560283688,0.777925531914894,0.127813575778974
"90",1997-06-01,229.4,31,1521.3,181.2,0.150792085716164,150.2,0.136323658751099,0.796833773087071,0.131558202680214
"91",1997-07-01,232.3,29.6,1529.9,176.3,0.1518399895418,146.7,0.129032258064516,0.768526591107237,0.127465461812495
"92",1997-08-01,234.7,28.9,1545.5,173.7,0.151860239404723,144.8,0.124408092983211,0.747739991390444,0.124185248713551
"93",1997-09-01,234,26.3,1554.3,175.5,0.150550086855819,149.2,0.112057946314444,0.747763101832126,0.127401588250363
"94",1997-10-01,235.1,24,1570.9,176.2,0.149659430899484,152.2,0.102564102564103,0.752991452991453,0.128590740114904
"95",1997-11-01,236.2,22.2,1584.5,170.2,0.149069106973809,148,0.0944279030199916,0.723947256486602,0.123302507706407
"96",1997-12-01,239.8,23.5,1602.8,172.3,0.149613176940354,148.8,0.0994919559695172,0.729466553767993,0.122549827046615
"97",1998-01-01,239.4,21.3,1613.4,169.2,0.148382298252138,147.9,0.0888240200166806,0.70558798999166,0.120626376315145
"98",1998-02-01,243.1,21.9,1629.5,169,0.149186867137159,147.1,0.0914786967418547,0.70593149540518,0.118696038086016
"99",1998-03-01,245.3,22.3,1649.8,169.4,0.148684689053219,147.1,0.0917317976141506,0.696832579185521,0.116987434388421
"100",1998-04-01,247.5,21.9,1667.2,174.3,0.148452495201536,152.4,0.0892784345699144,0.710558499796168,0.120255661642863
"101",1998-05-01,250.7,23.3,1685.6,180.5,0.148730422401519,157.2,0.0941414141414141,0.729292929292929,0.123033575956797
"102",1998-06-01,254.8,25.4,1711.7,190.4,0.148857860606415,165,0.101316314319904,0.759473474272039,0.12771886368914
"103",1998-07-01,257.6,25.3,1736,206.1,0.148387096774194,180.8,0.0992935635792777,0.808869701726844,0.139334155363748
"104",1998-08-01,260.4,25.7,1751.7,206.2,0.148655591710909,180.5,0.0997670807453415,0.800465838509317,0.137702166615807
"105",1998-09-01,262.3,28.3,1764.4,210.1,0.148662434822036,181.8,0.108678955453149,0.806835637480798,0.137695978186776
"106",1998-10-01,265.8,30.7,1787,216.1,0.148740906547286,185.4,0.117041555470835,0.823865802516202,0.138793232519838
"107",1998-11-01,269.4,33.2,1813.3,228.8,0.148568907516682,195.6,0.124905944319037,0.860797592174567,0.145071571608692
"108",1998-12-01,272.6,32.8,1833.2,230.4,0.148701723761728,197.6,0.121752041573868,0.855233853006682,0.144974321349963
"109",1999-01-01,270.3,30.9,1848.3,234.9,0.146242493101769,204,0.113352898019076,0.861702127659574,0.148471615720524
"110",1999-02-01,276,32.9,1867.7,238.2,0.147775338651818,205.3,0.121716611172771,0.881243063263041,0.148081361800346
"111",1999-03-01,280.6,35.3,1883.7,233.9,0.148962148962149,198.6,0.127898550724638,0.847463768115942,0.141402634389462
"112",1999-04-01,283.7,36.2,1903,235.8,0.149080399369417,199.6,0.129009265858874,0.840342124019957,0.140593083045714
"113",1999-05-01,289.3,38.6,1920.4,234.8,0.150645698812747,196.2,0.136059217483257,0.827634825519916,0.136734267196321
"114",1999-06-01,295.8,41,1950,238.3,0.151692307692308,197.3,0.141721396474248,0.82371240926374,0.13542453153957
"115",1999-07-01,297.9,40.3000000000001,1971,235,0.151141552511416,194.7,0.136240703177823,0.794455713319811,0.131696428571428
"116",1999-08-01,303.8,43.4,1986.4,234.7,0.152939991945228,191.3,0.14568647197046,0.787848271231956,0.128277341916449
"117",1999-09-01,309.6,47.3,1994.8,230.4,0.155203529175857,183.1,0.155694535878868,0.758393680052666,0.121896012249517
"118",1999-10-01,315.3,49.5,2008.3,221.3,0.156998456405915,171.8,0.159883720930233,0.714793281653747,0.112937154877728
"119",1999-11-01,322.1,52.6999999999999,2030.4,217.1,0.158638691883373,164.4,0.167142404059626,0.688550586742785,0.106483580542781
"120",1999-12-01,329.8,57.2,2049.2,216,0.160940854967792,158.8,0.177584601055573,0.670599192797267,0.101755734973728
"121",2000-01-01,335.6,65.3,2063.1,214.8,0.162667829964616,149.5,0.197998787143723,0.651303820497271,0.0947401774397972
"122",2000-02-01,346.6,70.6,2080,212.3,0.166634615384615,141.7,0.210369487485101,0.632598331346841,0.0890243136269398
"123",2000-03-01,357.4,76.8,2096.7,213,0.170458339295083,136.2,0.221581073283324,0.614541257934217,0.0849603892458361
"124",2000-04-01,368.6,84.9,2110.5,207.5,0.174650556740109,122.6,0.237548964745383,0.580581980973699,0.0757117272895697
"125",2000-05-01,380.6,91.3,2120.7,200.3,0.179469043240439,109,0.247693977211069,0.543407487791644,0.0668260682974681
"126",2000-06-01,393,97.2,2142.1,192.1,0.183464824237897,94.8999999999999,0.255386232264845,0.504729374671571,0.0573691210252689
"127",2000-07-01,394.9,97,2160.9,189.9,0.182747929103614,92.9000000000001,0.246819338422392,0.483206106870229,0.0555256709102864
"128",2000-08-01,403.7,99.9,2172.2,185.8,0.185848448577479,85.9,0.252975436819448,0.470498860471005,0.0510519434208962
"129",2000-09-01,406.8,97.2,2175,180.2,0.187034482758621,83,0.240772851127075,0.446371067624474,0.0492523142653691
"130",2000-10-01,409.7,94.4,2186.3,178,0.187394227690619,83.5999999999996,0.232055063913471,0.437561455260569,0.0493797991730652
"131",2000-11-01,413,90.9,2212.1,181.7,0.18670042041499,90.7999999999998,0.221869660727362,0.443495240419819,0.0531522566293975
"132",2000-12-01,416.7,86.9,2232,182.8,0.186693548387097,95.9000000000002,0.210411622276029,0.442615012106538,0.0557752704431779
"133",2001-01-01,410.7,75.1,2241.8,178.7,0.183200999197074,103.6,0.180225581953444,0.428845692344612,0.0599710564399419
"134",2001-02-01,410.5,63.9,2259.9,179.9,0.181645205540068,116,0.155588020452885,0.438032627221817,0.0669205030575747
"135",2001-03-01,408.5,51.1,2271.8,175.1,0.179813363852452,124,0.124482338611449,0.426552984165653,0.0712930489277298
"136",2001-04-01,398.1,29.4999999999999,2253.5,143,0.17665853117373,113.5,0.0722154222766216,0.350061199510404,0.0651587347149664
"137",2001-05-01,392.1,11.5,2233.5,112.8,0.175554063129617,101.3,0.0288872142677719,0.28334589299171,0.0582150451123497
"138",2001-06-01,389,-4,2219.6,77.5,0.175256803027573,81.5,-0.0102014792144861,0.197653659780668,0.0465953919158424
"139",2001-07-01,367.8,-27.1,2198.5,37.5999999999999,0.167295883556971,64.6999999999999,-0.0696658097686376,0.0966580976863751,0.0366364665911665
"140",2001-08-01,362.4,-41.3,2176.7,4.5,0.16649055910323,45.8,-0.112289287656335,0.0122349102773246,0.0258976533785694
"141",2001-09-01,354.7,-52.1,2148.5,-26.5,0.165091924598557,25.6,-0.143763796909492,-0.0731236203090508,0.0144780002262187
"142",2001-10-01,351,-58.7,2128.6,-57.6999999999998,0.16489711547496,1.00000000000017,-0.16549196504088,-0.16267268113899,0.000562872903298563
"143",2001-11-01,345.5,-67.5,2103.8,-108.3,0.164226637513072,-40.8000000000002,-0.192307692307692,-0.308547008547009,-0.0226780056695015
"144",2001-12-01,342.9,-73.8,2094,-138,0.163753581661891,-64.2,-0.213603473227207,-0.399421128798842,-0.035366055197488
"145",2002-01-01,332.5,-78.2,2063.8,-178,0.161110572729916,-99.8,-0.228054826480023,-0.519101778944299,-0.0545027579050844
"146",2002-02-01,330.9,-79.6,2043.8,-216.1,0.161904295919366,-136.5,-0.239398496240602,-0.649924812030076,-0.0738077214231643
"147",2002-03-01,330.4,-78.1,2023,-248.8,0.163321799307958,-170.7,-0.236022967663947,-0.751888788153521,-0.0916116567380455
"148",2002-04-01,324,-74.1,2017.6,-235.9,0.160586835844568,-161.8,-0.224273607748184,-0.713983050847458,-0.0872049153821279
"149",2002-05-01,323.3,-68.8,2003.1,-230.4,0.161399830263092,-161.6,-0.212345679012346,-0.711111111111111,-0.0877593135657651
"150",2002-06-01,322.6,-66.4,1999.4,-220.2,0.161348404521356,-153.8,-0.205381998144138,-0.681101144447881,-0.0840161695618921
"151",2002-07-01,318.5,-49.3,1999.4,-199.1,0.159297789336801,-149.8,-0.152820830750155,-0.617172969621822,-0.081826623695854
"152",2002-08-01,317.7,-44.7,1987.6,-189.1,0.159841014288589,-144.4,-0.140345368916798,-0.593720565149136,-0.0795899244887835
"153",2002-09-01,315.7,-39,1965,-183.5,0.160661577608142,-144.5,-0.12275731822474,-0.577588920365124,-0.0805552458468057
"154",2002-10-01,313.7,-37.3,1968.6,-160,0.159351823631007,-122.7,-0.118150142540386,-0.506810262907824,-0.0690256525652566
"155",2002-11-01,313.9,-31.6,1956.7,-147.1,0.160423161445291,-115.5,-0.100733184571246,-0.468919349697162,-0.0656884490701243
"156",2002-12-01,315.2,-27.7,1944.3,-149.7,0.162114899963997,-122,-0.0882446639057026,-0.476903472443453,-0.0696704928330764
"157",2003-01-01,308.4,-24.1,1925.6,-138.2,0.160157872870794,-114.1,-0.0764593908629441,-0.438451776649746,-0.0659042338127418
"158",2003-02-01,307.8,-23.1,1919.1,-124.7,0.160387681725809,-101.6,-0.0749027237354084,-0.404345006485084,-0.0593146126452215
"159",2003-03-01,307.9,-22.4999999999999,1916.1,-106.9,0.160690986900475,-84.3999999999999,-0.0730994152046782,-0.347303443794671,-0.0498641143802433
"160",2003-04-01,304,-20,1924.3,-93.3,0.157979525022086,-73.3,-0.0649561545956479,-0.303020461188697,-0.04328058573453
"161",2003-05-01,303.3,-20,1915.6,-87.5,0.158331593234496,-67.5,-0.0657894736842105,-0.287828947368421,-0.0401833551613287
"162",2003-06-01,302.8,-19.8,1916,-83.4000000000001,0.1580375782881,-63.6000000000001,-0.0652818991097923,-0.274975272007913,-0.0379293893129772
"163",2003-07-01,301.7,-16.8,1900.6,-98.8000000000002,0.158739345469852,-82.0000000000002,-0.0554821664464994,-0.326287978863937,-0.0487833898506754
"164",2003-08-01,302.2,-15.5,1893.1,-94.5,0.159632349057102,-79,-0.0513755386145177,-0.31322505800464,-0.0473082220492245
"165",2003-09-01,302,-13.7,1892.3,-72.7,0.159594144691645,-59.0000000000001,-0.0453342157511581,-0.240569159497022,-0.0357727520766386
"166",2003-10-01,302,-11.7,1900.3,-68.2999999999997,0.158922275430195,-56.5999999999997,-0.0387417218543046,-0.22615894039735,-0.0342014623240073
"167",2003-11-01,303.4,-10.4999999999999,1904.2,-52.5,0.159332002940868,-42.0000000000001,-0.0347682119205296,-0.173841059602649,-0.0255661066471879
