period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated
9/1/2020,9/30/2020,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,294892,0.024509789,0.111218602,302961,0.019895263,0.102201641,179,0.029775127,0.100453007,184,0.013340133,0.091783731,65431,0.009890884,0.281080749,59910,-0.0572648,0.361898128,70483,-0.027365912,0.149526515,107499,-0.006141483,-0.216924716,1.642934382,-0.026502894,-1.044842451,29,0,-7,0.995709612,0.001107065,0.008235257,0.337051266,0.016514761,0.095458751,0.113789995,0.006592944,-0.0439835,0.453782793,-0.017743143,0.084702138,,,5/19/2024 14:18
4/1/2023,4/30/2023,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,416969.6352,-0.003811387,-0.044550318,431796.1519,-0.000901572,-0.000957888,214.7843187,0.001860699,-0.050523288,221.3797483,0.004664246,-0.008879561,320428.9248,-0.012899668,-0.197205372,289065.936,0.008398683,-0.231316208,370882.8632,0.004325127,-0.229846825,737862.6645,-0.04892577,0.179853821,2.315068067,0.023618301,0.779099062,41.68626918,0,23,0.988972563,0.001285437,-0.038367221,0.30141327,0.013727274,-0.232673406,0.158778214,-0.012225289,0.048010039,0.398170889,0.022947642,-0.101664268,,,5/19/2024 0:00
8/1/2018,8/31/2018,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,243368.4193,-0.016489871,0.037290488,260677.7911,-0.00676786,0.038953338,208.508511,-0.017069415,0.037394378,222.3092872,-0.005333125,0.055240566,58678.26159,-0.022273595,-0.032699282,50730.48848,-0.056971264,-0.03736727,72620.46732,0.010896908,0.032220977,165771.7138,0.029835,0.029473248,2.81884853,0.07018932,0.105616828,36.7130814,1,-4,0.981288109,-0.001278107,-0.00108933,0.211629805,-0.009971498,-0.018112262,0.117048571,0.002622236,0.0232208,0.388631555,-0.003584967,-0.014760142,,,5/19/2024 0:00
2/1/2023,2/28/2023,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,367630,-0.017367295,-0.069424183,457639,0.041783008,-0.024327224,168,0.037313305,-0.040930328,196,0.008278586,-0.031915786,6573,-0.027382227,-0.350740673,6569,0.068090484,-0.302808882,10172,0.111185222,-0.254113772,25902,-0.004479955,0.013824901,3.940268768,0.0906472,1.416897872,48,4,9,0.960913554,-0.004725316,-0.024791742,0.242479571,-0.022134041,-0.116097016,0.094959176,-0.01006399,0.032491858,0.460094211,0.096071088,-0.069179924,,,5/19/2024 14:18
2/1/2023,2/28/2023,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,399522.0891,-0.007786869,-0.009685741,410714.9113,-0.000978448,0.002632807,221.0288322,-0.00195289,-0.012042526,225.2779114,-0.003500803,-0.011599406,424758.2854,0.028491845,-0.217917456,384815.6499,-0.004749981,-0.277677655,465212.3221,-0.020068874,-0.189652275,1033593.144,-0.054664852,0.352094269,2.478777738,-0.209379024,1.115258198,42.02899871,2,27,0.987699301,5.52E-06,-0.030536632,0.271447255,0.003706039,-0.271706292,0.16655741,-0.019202009,0.075654719,0.373045232,0.006818002,-0.137723701,,,5/19/2024 0:00
4/1/2017,4/30/2017,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,228398.236,-0.00396587,0.065760191,245068.6046,0.000883383,0.07536773,193.8008038,0.000247319,0.064108535,205.2611907,-0.012117756,0.064596334,60814.79222,-0.002408457,0.035170183,51695.01531,-0.028031203,0.036626838,71117.92623,0.0039131,-0.008640165,168335.7075,0.000787969,-0.142471988,2.932929831,0.180130254,-0.537984096,40.64562452,0,-7,0.979728345,1.58E-05,0.003435782,0.219120236,0.005421509,0.023590503,0.094020457,-0.003702045,-0.007153711,0.39461639,0.003488011,0.028601277,,,5/19/2024 0:00
2/1/2016,2/29/2016,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,221432.5543,0.015358166,0.047487803,228624.4023,0.006820205,0.058599492,138.5897893,0.005299836,0.034304408,141.7729761,0.003318426,0.041454567,43445.29754,-0.02761697,0.098621168,37183.83096,0.034606328,0.079467005,53161.04574,0.025262177,0.04465767,133042.6428,0.012047103,-0.056483969,3.067158676,0.018926758,-0.788786187,47.136214,1,-6,0.981136139,-0.002108563,0.002235447,0.229323555,-0.001250711,0.028806208,0.160733044,0.066154208,0.057682707,0.366837059,0.005546613,0.024836285,,,5/19/2024 0:00
9/1/2018,9/30/2018,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,281161.8971,-0.001042244,0.04041561,297939.7535,0.005041685,0.049096496,152.4580243,0.001566247,0.041883599,159.8719265,0.009255286,0.059216592,509149.003,-0.011075579,-0.018412131,432344.7698,-0.017216167,-0.000733206,612939.2079,-0.038699025,0.027592066,1568208.023,0.016703391,0.025537862,3.121392675,0.174708483,0.203286065,41.94553809,0,-3,0.983276562,0.000483613,2.21E-05,0.237364437,-0.00492514,-0.009876697,0.148531887,0.004400674,0.031333021,0.380628892,-0.004627001,-0.000750308,,,5/19/2024 0:00
4/1/2018,4/30/2018,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,282366,0.015601811,0.072790622,308336,0.009104458,0.069796208,153,0.019508811,0.075921881,160,0.013827093,0.070964296,535312,0.045834906,0.047073444,539517,0.107228446,0.083163986,770470,0.059393675,0.059355777,1451861,0.057393135,-0.08064063,2.712176108,0.029646449,-0.376765683,36,-9,-5,0.987859574,0.002949607,0.002893172,0.283993961,0.025790788,0.017631616,0.121444378,0.006403062,0.015113462,0.471801447,-0.015826891,0.019116647,,,5/19/2024 14:18
5/1/2016,5/31/2016,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,251874,0.031781422,0.032209034,263895,-0.010268408,0.045011046,121,0.034678615,0.044112717,123,-0.011280332,0.047336538,10678,0.103155796,0.123344262,10266,0.093276585,0.126680248,16180,0.020254328,-0.052157555,47106,0.0099156,-0.127746025,4.411254453,-0.407267923,-1.269840185,47,-7,-6,0.964843594,0.004888392,0.005197749,0.250941713,0.017592114,0.018528613,0.091294451,0.008731953,0.006997382,0.377080048,-0.037238978,0.009322925,,,5/19/2024 14:18
11/1/2012,11/30/2012,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,178247,0.041040486,0.126693293,165428,-0.043881455,0.08317619,113,0.032048726,0.087684956,108,-0.030382031,0.071573441,32404,-0.006813777,0.208223296,22007,-0.162621765,0.205772903,31586,-0.215426239,-0.044700359,131713,-0.056537437,-0.232926785,4.064629397,-0.214219683,-2.337601614,61,-2,-22,0.973680525,-0.000344222,0.01176647,0.20849032,-0.002706619,0.043866131,0.054519101,-0.013135535,-0.014619886,0.303609201,-0.047620447,0.042734776,,,5/19/2024 14:18
2/1/2012,2/29/2012,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,172272.0545,0.006424828,,187267.6926,0.003692181,,96.17127318,0.007383683,,104.136357,0.011767352,,389121.0893,0.005230345,,269471.5052,0.011527432,,549843.6003,-0.004061998,,2156594.383,-0.004750386,,5.707943212,-0.157422035,,84.0686542,-1,,0.962797168,-0.000357227,,0.193853018,-0.005413137,,0.067772031,-0.001115604,,0.270864713,0.002673028,,,,5/19/2024 0:00
5/1/2021,5/31/2021,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,364671.8053,0.005832703,0.247799714,366177.8963,0.005058294,0.148155272,200.2811879,0.010816489,0.273612408,201.2843258,0.0156644,0.183996175,570190.47,-0.010853301,0.519360877,538019.1807,0.007709715,0.349128519,604823.7625,-0.051350697,0.189900344,735084.76,-0.041845549,-0.409402315,1.398952417,0.033327722,-2.044701196,22.75145601,1,-23,1.014677874,0.004191841,0.036085564,0.461448346,0.016394924,0.238883416,0.082608359,-0.006413132,-0.043406264,0.530391568,0.024150372,0.152480367,,,5/19/2024 0:00
7/1/2018,7/31/2018,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,305039,-0.002069403,0.099394142,316149,-0.044949552,0.071263557,143,0.019862987,0.07445962,145,-0.045156759,0.040145434,11379,-0.057754092,0.051754408,11252,-0.034456188,0.096346394,17018,-0.011643498,0.141239202,41591,0.048675106,-2.93E-05,3.654956435,0.370938604,-0.189272672,28,-2,-10,0.974639046,-0.000507079,0.002211885,0.313774326,0.012541216,0.027605616,0.112147646,0.000639943,0.014974039,0.382247278,-0.040878247,0.005089887,,,5/19/2024 14:18
4/1/2015,4/30/2015,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,231216.8653,0.007362609,0.074933724,242184.1427,0.004216862,0.059403582,124.3382088,0.003336875,0.055245683,129.4630455,0.004531456,0.05426812,471397.1842,-0.005101432,0.105549826,389123.264,0.043945882,0.088084767,660992.4667,0.08605372,0.09426436,1926257.07,0.014851876,0.020633975,4.241511824,0.103826407,-0.373831672,58.08118226,-2,-5,0.974858165,1.81E-05,0.002584974,0.207810353,0.005277896,0.008957632,0.110653011,0.003212967,0.02223213,0.343709036,0.008320999,0.038816873,,,5/19/2024 0:00
10/1/2021,10/31/2021,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,402381.4331,0.010863455,0.144248475,408936.9442,0.012023138,0.14636598,204.4440106,0.010457137,0.182447695,207.7999961,0.016707348,0.153227516,469807.193,0.009210808,-0.065342267,459968.6547,0.014137257,0.000469782,492557.5125,0.016342347,-0.05510608,594085.8584,-0.012362108,-0.160156649,1.301118325,-0.083646087,-0.104119005,19.95897069,1,-8,1.013141783,-0.001035351,0.013118474,0.507951928,0.000339066,0.119096869,0.087374924,-0.009459297,-0.002035218,0.545921177,0.011382508,0.009486638,,,5/19/2024 0:00
9/1/2016,9/30/2016,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,253805.4546,0.010468628,0.080448541,268917.8486,0.014036575,0.080124384,136.3324766,0.004613286,0.071012721,143.3530359,0.014988914,0.081218118,503303.4431,0.012096188,0.024634637,410521.9392,0.016109856,0.053847066,594180.4516,0.001214242,0.0043439,1640979.65,-0.019607606,-0.093410801,3.190469432,-0.159796504,-0.468835341,50.0895537,-1,-4,0.980637598,0.000568585,0.003309331,0.227919674,-0.000724402,0.018740581,0.115478559,-0.002743529,-0.008175836,0.362898041,0.001409454,0.01914729,,,5/19/2024 0:00
2/1/2020,2/29/2020,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,303165.2339,0.00195591,0.060456032,320858.6029,0.012023064,0.06630749,162.6611774,0.00386867,0.055117574,169.434399,0.009528731,0.060023891,549261.695,0.008733862,0.075308401,485039.7326,0.046207624,0.117397062,642127.4062,0.002768995,0.040988257,1433004.144,-1.21E-07,-0.09835558,2.645068056,-0.129207899,-0.739714558,44.0082082,0,-2,0.985692305,0.000380699,0.003556644,0.248335841,0.013757458,0.028520602,0.13206775,-0.002666427,-0.014426565,0.398119838,0.00275054,0.040658459,,,5/19/2024 0:00
11/1/2018,11/30/2018,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,250376,0.000336424,0.013089113,251706,-0.041070284,0.000326032,154,-0.015541557,0.003811034,157,-0.032736351,0.020888321,45294,-0.055928526,0.00539698,36852,-0.164813986,-0.02040545,42938,-0.254373568,0.024055341,123195,-0.052481986,0.114169362,2.719902155,0.009893483,0.265534349,40,3,1,0.984460625,-0.000995006,-0.001818451,0.223828155,-0.017050731,-0.022619365,0.143248035,-0.040001091,0.057921607,0.295146771,-0.021364009,-0.068514657,,,5/19/2024 14:18
3/1/2023,3/31/2023,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,389754,0.060179897,-0.065394551,474279,0.036359865,0.049606864,174,0.038157947,-0.066123008,201,0.027361424,0.033386684,9065,0.379011367,-0.315079019,8228,0.252524955,-0.353745985,12274,0.206654774,-0.324116419,25805,-0.003721761,-0.052986994,2.846679964,-1.093588804,0.787837243,40,-8,8,0.972931358,0.012017804,-0.023416327,0.299305775,0.056826205,-0.114482769,0.110218414,0.015259238,0.040216212,0.433108887,-0.026985325,-0.070375627,,,5/19/2024 14:18
7/1/2015,7/31/2015,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,239933.0729,0.005492349,0.06500809,255147.7026,0.009038966,0.066931836,121.4436387,0.004903233,0.053110772,126.433674,0.003960327,0.051146068,383123.4575,0.017732914,0.136876183,313387.8588,0.026114685,0.245310902,481774.3121,-0.009932795,0.052733336,1507247.691,-0.013417162,-0.030021615,3.791081666,-0.254445059,-0.768159783,57.22328018,-1,0,0.976115363,0.000291868,0.003686365,0.213205824,-0.000923624,0.021716068,0.125705711,0.005260812,0.042228403,0.32806695,0.006281911,0.006265606,,,5/19/2024 0:00
8/1/2019,8/31/2019,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,297308,-0.007360747,0.041587108,297273,-0.012508948,0.031105706,159,-0.002513665,0.028865543,161,-0.002758017,0.024324255,624523,-0.01306993,-0.005887785,507810,-0.070654996,-0.004861286,679826,-0.04383976,-0.040314693,1669885,-0.011809664,-0.00281229,2.673853031,0.003410038,0.008246614,39,2,3,0.984043413,-0.001731277,-0.000633226,0.240088639,-0.014912547,-0.015324703,0.17043349,0.006081853,0.001277673,0.352266311,-0.004658255,-0.004025169,,,5/19/2024 14:18
2/1/2016,2/29/2016,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,213821,0.04234381,0.053423472,232018,0.041130916,0.053377724,134,0.018415416,0.040516908,142,0.027272853,0.040421617,32597,0.1042827,0.144668135,31343,0.225780619,0.133637825,50600,0.191978625,0.090357832,121182,0.019604863,-0.069480611,3.717509727,-0.308737917,-0.855543748,60,1,-7,0.977667733,0.000672532,0.002207045,0.20859063,0.008449103,0.022344436,0.131799504,0.048938702,0.049949655,0.447445203,0.078964369,0.02671446,,,5/19/2024 14:18
8/1/2015,8/31/2015,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,247308,-0.007948374,0.105690685,245089,0.016894486,0.108932652,119,0.010232971,0.178096244,116,0.011580756,0.129252863,9963,-0.097905527,0.058163091,9292,-0.009464297,0.195285505,16080,-0.04735437,0.085171414,57156,0.00395622,-0.03507471,5.736435332,0.582020726,-0.554294331,46,2,-10,0.961759826,-0.0020052,0.002677939,0.228178325,-0.019066179,0.006479916,0.09914168,0.001709938,0.025200045,0.324012815,-0.025000416,0.038248364,,,5/19/2024 14:18
11/1/2015,11/30/2015,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,238002.5283,0.007677583,0.068505722,252369.4605,-0.000803518,0.068684817,128.9801492,0.009739463,0.065461685,134.4706958,0.001994673,0.063189419,436060.3633,-0.089822276,-0.00871141,383136.7905,-0.006583697,0.124563759,586679.0795,-0.000954078,0.065823285,1758035.179,-0.008003354,-0.057720325,4.11008939,0.45634834,-0.281016594,54.71097622,1,-7,0.97739351,0.000403912,0.003277656,0.214578198,0.00593292,0.023115518,0.119219244,-0.004350855,0.024382223,0.352200532,0.009400207,0.036188129,,,5/19/2024 0:00
8/1/2017,8/31/2017,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,271645,-0.00929358,0.059302745,274219,-0.009610809,0.055933171,147,0.003838916,0.068791847,148,-0.00221045,0.055701728,610671,0.063078157,0.023315467,501314,0.004923098,0.06328577,663484,-0.014054331,0.030940304,1641347,-0.013254794,-0.083914822,2.687773718,-0.207921657,-0.314611307,39,2,-5,0.984899262,-0.002080203,0.002916494,0.25821436,-0.016836722,0.019170989,0.143244556,0.006719169,0.004880526,0.356073494,-0.013917925,0.023208155,,,5/19/2024 14:18
7/1/2014,7/31/2014,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,218622.1149,0.008259084,0.047212875,231554.7916,0.007248255,0.066615877,119.0890556,0.011880534,0.054332338,124.4046056,0.006853775,0.051387669,440896.022,0.007759831,-0.027193645,330734.2005,-0.055743521,-0.023796012,587067.3322,0.005113026,0.034113335,1970594.935,0.025497941,0.066319284,4.466029017,-0.014077084,0.369713892,56.31768164,-2,-7,0.972265196,0.000403916,-0.003392699,0.189480629,-0.001818113,-0.035989288,0.082423515,-0.005236715,0.028764495,0.325011816,0.002974672,0.001891778,,,5/19/2024 0:00
4/1/2018,4/30/2018,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,254367.6877,-9.45E-05,0.072135438,262073.0938,0.002797344,0.072500274,158.1330154,0.010259645,0.070777149,161.0869631,0.004482363,0.068150607,49199.61558,0.021122649,0.038372206,45076.76347,-0.007390244,0.079561857,57214.73532,-0.014934743,0.006075114,108483.1475,-0.0062477,-0.104611359,2.253725352,-0.073465013,-0.365041605,30.48523471,-2,-7,0.988684621,-0.000847831,0.003795321,0.277251926,0.001376005,0.020298947,0.120953325,-0.000334717,0.039039273,0.452084258,0.001173523,0.035686693,,,5/19/2024 0:00
2/1/2013,2/28/2013,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,150738,-0.018882524,0.153677547,174121,0.042803673,0.079380035,130,-0.002942231,0.123695915,148,0.049070234,0.079911294,38723,0.063586113,0.05653067,31484,0.110665453,0.179989884,61628,-0.011553398,-0.035579909,202595,0.02818664,-0.227160805,5.231897436,-0.180129176,-1.92050909,73,-4,-26,0.970044217,0.002413528,0.016576812,0.216802793,0.010459408,0.055356948,0.043542007,-0.010080135,-0.020812209,0.401110067,0.03748122,0.090141881,,,5/19/2024 14:18
12/1/2013,12/31/2013,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,185566.4523,0.019336266,0.12731876,193383.747,0.011441044,0.158602568,158.6269994,0.017468724,0.136662193,165.0492484,0.025462791,0.167806313,51137.4865,0.001096792,-0.016744909,40820.76257,-0.008257015,0.116858671,67796.93176,0.011670751,0.02071439,209176.4967,0.005216209,-0.009340276,4.191210773,0.097378998,0.036243251,57.72044854,0,-10,0.973137631,-0.002088574,0.002012939,0.196381719,-0.005175687,-0.026172695,0.125611778,0.058355398,0.035828078,0.301258421,-0.017408745,-0.052306603,,,5/19/2024 0:00
6/1/2022,6/30/2022,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,341535,-0.009811967,0.112598146,347576,-0.015368647,0.114938,304,-0.021146315,0.122141542,311,-0.012724838,0.114419382,69883,-0.031184727,-0.200177257,64208,-0.063750549,-0.164547385,85785,0.015775333,-0.068418277,132319,0.115238003,0.015251243,1.893441189,0.248595213,0.401773647,25,2,2,1.01371991,-0.007019492,0.006674813,0.475117238,-0.043003657,0.052617519,0.123448242,0.03372752,0.031987162,0.380915351,-0.072347744,-0.090075462,,,5/19/2024 14:18
10/1/2021,10/31/2021,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,380805,0.006281694,0.136911114,383019,-0.00593811,0.130045972,210,0.004635547,0.178051834,211,-0.002638107,0.135510103,597355,-0.041334513,-0.098390513,574238,-0.018705398,-0.014179374,609638,-0.081594045,-0.091092316,889738,-0.050172752,-0.175411483,1.489463247,-0.013859606,-0.139123821,21,3,-8,1.008092494,-0.002774747,0.012601765,0.462091046,-0.020204982,0.110433309,0.119106024,-0.006555059,-0.002746393,0.469026001,-9.90E-05,0.015985683,,,5/19/2024 14:18
4/1/2019,4/30/2019,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,309951,0.068676774,0.058992499,341937,0.0083802,0.063097164,140,0.040507489,0.021086087,157,0.014565336,0.065268068,10466,0.096984382,-0.008734075,11020,0.150264797,-0.008816196,16357,0.080120883,-0.029134131,37335,0.021265475,0.048940415,3.567072569,-0.264470739,0.196130388,40,-5,4,0.962879605,-0.000365737,-0.008243247,0.247350518,0.017620426,-0.029776856,0.106188547,0.007465074,0.017720028,0.433588214,-0.019143942,-0.015658737,,,5/19/2024 14:18
6/1/2018,6/30/2018,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,259684,-0.004759061,0.046721761,262981,-0.01081486,0.043332239,160,-0.008621774,0.037198829,162,-0.017640534,0.041576473,60651,0.039813277,-0.025727767,52536,-0.061470571,0.005829274,67161,-0.065733008,-0.025433891,116664,0.037056366,-0.080317516,1.923524795,-0.005113499,-0.114174987,25,-1,-4,0.993945041,-0.000196892,0.002232437,0.317402308,0.002898499,0.019186968,0.130801431,0.002753992,0.04155091,0.459290981,-0.034961288,0.021557142,,,5/19/2024 14:18
12/1/2012,12/31/2012,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,193700.9222,0.011864723,,201732.1094,0.00879704,,105.7252769,0.012549627,,108.7014693,0.002810042,,428403.9649,0.013611703,,302467.0342,0.019985185,,543957.1235,0.024761837,,1840377.654,0.004797012,,4.370681914,0.105595985,,69.3817667,-1,,0.973107868,0.000861289,,0.233418462,0.011834269,,0.065229638,0.014819471,,0.363938306,0.034261849,,,,5/19/2024 0:00
6/1/2012,6/30/2012,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,193867,0.040903339,0.074372246,199747,-0.009401017,0.030957657,105,0.027272498,0.058272633,108,-0.00593662,0.017273823,484654,0.051516686,0.097412903,326604,-0.040339621,0.152360232,580821,-0.055173422,-0.035410455,2142036,-0.008372096,-0.176648694,4.419719581,-0.266926355,-1.471152593,68,-4,-15,0.970445771,0.001871553,0.0103937,0.204495549,0.002180549,0.036090455,0.059651924,0.001011058,-0.024026664,0.29295632,-0.015058199,0.062399401,,,5/19/2024 14:18
3/1/2014,3/31/2014,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,215077.4402,-0.001792584,0.084035412,224761.9989,-0.003205923,0.07477619,117.1655311,-0.00410801,0.082994055,121.6485123,-0.002512668,0.065074444,416986.9249,-0.008026769,-0.037870552,321219.4014,0.055540659,0.02180103,547786.5621,0.015063808,0.027827256,1846851.016,0.005665926,0.03135275,4.6395352,-0.133868819,0.449023834,63.45296983,-1,0,0.972844891,-0.001799435,-0.001560888,0.202372281,-0.008402095,-0.026694924,0.076794628,-0.001084976,0.021208881,0.315593655,0.007182005,-0.007122373,,,5/19/2024 0:00
10/1/2020,10/31/2020,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,337166.9819,0.008850026,0.139117571,346271.4425,0.018063183,0.130343401,177.8601218,0.013539016,0.114480244,187.6118449,0.022878776,0.141457697,638654.2553,0.033916232,0.249832489,588055.6651,0.026922745,0.31841494,675421.7804,0.01026002,0.104147711,985478.8996,-0.007804274,-0.334038994,1.527365776,-0.10994969,-1.349126766,29.83344985,-3,-15,0.998330309,0.002844524,0.014049685,0.369539863,0.024132442,0.137220467,0.091464152,0.001070069,-0.050986,0.518630042,0.003658452,0.139635094,,,5/19/2024 0:00
7/1/2019,7/31/2019,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,266302,-0.004448075,0.04315286,270781,-0.005377477,0.034371844,162,-0.006420013,0.014457984,165,-0.01398705,0.01301165,58288,0.008481209,0.055671625,53514,0.029705725,0.066552832,65364,-0.030702701,0.042207965,133966,-0.017775281,0.129939658,2.298323683,-0.061437992,0.151062915,33,0,6,0.989163478,-0.001053443,-0.002975048,0.26563061,-0.009866965,-0.031683705,0.145252617,0.007010881,0.008503951,0.371784744,-0.038596971,-0.0548923,,,5/19/2024 14:18
11/1/2023,11/30/2023,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,363914,-0.020996581,0.037873264,358151,-0.031845026,0.055176643,224,-0.023251862,0.03231969,223,-0.020941208,0.041847186,38562,-0.078038279,-0.024148354,35299,-0.102544757,0.015272493,41541,-0.172066565,0.078746951,98042,-0.035598794,-0.058835186,2.542459853,0.111883609,-0.093702907,34,3,-1,0.994602191,-0.002479294,0.004986541,0.302595855,-0.034846608,0.02971105,0.17565237,-0.005077162,-0.007870768,0.319019681,-0.044106356,0.026811722,,,5/19/2024 14:18
1/1/2012,1/31/2012,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,170983.3885,,,186282.4134,,,94.63722007,,,102.8838332,,,398194.5834,,,264058.8149,,,570749.2614,,,2231883.887,,,5.90556017,,,83.39367652,,,0.962522014,,,0.199681846,,,0.069875649,,,0.26889055,,,,,5/19/2024 0:00
10/1/2020,10/31/2020,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,337716.9386,0.011717891,0.140882871,344561.9913,0.015405159,0.117802883,177.7306114,0.012973591,0.115136584,187.4377204,0.023294974,0.142007087,650334.6337,0.031986188,0.24769493,598893.4728,0.028880601,0.315979595,699367.9314,0.016131617,0.117848748,1019016.631,-0.006324268,-0.327599769,1.548989703,-0.111124726,-1.335858104,29.53339812,-3,-15,0.997954613,0.002780557,0.013981951,0.368901679,0.024135676,0.135908528,0.091878751,-0.000163694,-0.050214937,0.517093556,0.003002564,0.13760208,,,5/19/2024 0:00
2/1/2014,2/28/2014,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,202940.6087,0.009349509,0.130242022,202620.5026,-0.00390837,0.108710844,129.5963704,0.017356015,0.129137422,129.5137102,-0.003252859,0.091321366,35858.49007,0.011142595,0.013754907,28328.87166,-0.060859462,-0.023884686,45803.1124,-0.012678361,-0.002986845,134578.2579,0.014040354,0.00861805,4.01805647,0.177650175,-0.000165906,49.89670171,1,-3,0.980920127,0.001066697,0.002615589,0.222926699,-0.001294124,-0.026680748,0.074228474,0.002005749,0.012336925,0.343892735,-0.01037039,-0.033888615,,,5/19/2024 0:00
8/1/2018,8/31/2018,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,289863.6806,0.001509655,0.052526711,305150.6058,0.002174535,0.052998745,146.9827948,0.000972017,0.051660778,152.2320518,0.001954276,0.056238052,398822.4645,-0.012533156,-0.015444357,337319.3829,-0.037713652,0.002145548,485078.3808,-0.005126325,0.018591611,1224226.927,0.011232172,-0.010738665,3.012607136,0.060632932,-0.076572186,43.41238654,1,-3,0.982773029,6.83E-05,0.000148232,0.242895054,-0.006783997,-0.004220547,0.149381855,0.000934684,0.02247838,0.379771423,-0.001722592,0.001822584,,,5/19/2024 0:00
2/1/2018,2/28/2018,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,243108,0.003735792,0.038804554,262539,0.009339721,0.046669329,150,-0.001731622,0.044104127,160,0.017546037,0.066568405,33959,0.040796699,0.026234726,35891,0.107114796,0.025142656,51974,0.113721845,-0.015361277,99381,0.032095353,-0.09277974,2.926489009,-0.024672521,-0.383913964,44,0,-6,0.986656355,0.002655746,0.003681989,0.244147147,0.00914312,0.015680208,0.078103903,0.003514388,-0.008449113,0.535406031,0.085998642,0.035976295,,,5/19/2024 14:18
5/1/2014,5/31/2014,30,national,11,1400,f, National,National,U.S.,US,Single Family Residential,6,228071,0.033604407,0.053355224,253379,0.01308365,0.079836789,115,0.023046192,0.05912713,124,0.012467849,0.056941797,389525,0.153445046,-0.053237282,354764,0.096630468,0.093216199,589387,0.045364065,0.054545749,1534106,0.043014257,0.017228613,3.938396076,-0.416983931,0.272822258,54,-9,-2,0.977005859,0.001509731,-0.002599116,0.218673086,0.00340453,-0.028873579,0.099399809,0.012478171,0.045234834,0.346697452,-0.015031591,-0.010642574,,,5/19/2024 14:18
