"","date","Category","Index_NSA","Relative_Importance","Index_SA","Monthly_Contribution_NSA","Monthly_Contribution_SA","Yearly_Contribution"
"51",2023-03-01,"All",301.836,100,301.744,0.331072995612303,0.0779412886514166,4.98497412209917
"52",2023-04-01,"All",303.363,100,303.032,0.505903868325845,0.426851900949131,4.93032039818893
"53",2023-05-01,"All",304.127,100,303.365,0.251843501020232,0.109889384619464,4.04760927279197
"54",2023-06-01,"All",305.109,100,304.003,0.322891423648656,0.21030771512865,2.96917765455889
"55",2023-07-01,"All",305.691,100,304.628,0.190751501922264,0.205590076413714,3.17778017794217
"56",2023-08-01,"All",307.026,100,306.187,0.436715506835355,0.511771734705931,3.66511238439955
"57",2023-09-01,"All",307.789,100,307.288,0.24851315523766,0.359584175683494,3.69969812134443
"58",2023-10-01,"All",307.671,100,307.531,-0.038337952298491,0.0790789096873254,3.24114465189321
"59",2023-11-01,"All",307.051,100,308.024,-0.201513954841374,0.160309042015271,3.13727070884178
"60",2023-12-01,"All",306.746,100,308.742,-0.0993320327893485,0.233098719580312,3.35212283143022
"61",2024-01-01,"All",308.417,100,309.685,0.544750379793044,0.305433015268392,3.09088478122806
"62",2024-02-01,"All",310.326,100,311.054,0.618967177555078,0.442062095354956,3.1531711208616
"63",2024-03-01,"All",312.332,100,312.23,0.646416993742065,0.378069402740365,3.47738507003803
"64",2024-04-01,"All",313.548,100,313.207,0.389329303433541,0.312910354546318,3.35736395011916
"65",2024-05-01,"All",314.069,100,313.225,0.166162756579553,0.00574699799176415,3.26902905694001
"66",2024-06-01,"All",314.175,100,313.049,0.0337505452623361,-0.0561896400351287,2.9713971072633
"67",2024-07-01,"All",314.54,100,313.534,0.116177289727062,0.154927822800914,2.8947531984913
"68",2019-01-01,"Food",256.417,13.3783545279509,256.533,0.0630943385831451,0.0342021493098876,0.215110512321633
"69",2019-02-01,"Food",257.222,13.3638649998736,257.253,0.0420002394342038,0.0375484450738277,0.261401126322237
"70",2019-03-01,"Food",257.724,13.3148324654866,257.681,0.026081207011595,0.022233887340267,0.281756301407416
"71",2019-04-01,"Food",257.708,13.2438794918909,257.325,-0.000826610325182386,-0.0183951488767633,0.235824176117687
"72",2019-05-01,"Food",258.11,13.2363616672545,257.818,0.0206591939549412,0.0253734871835309,0.261626026824366
"73",2019-06-01,"Food",258.064,13.231367711968,257.952,-0.00235896569948402,0.00687955248823791,0.251880773507489
"74",2019-07-01,"Food",258.274,13.2200448358108,258.059,0.0107670470097059,0.00548844880125365,0.235969212640745
"75",2019-08-01,"Food",258.41,13.2276763716229,258.288,0.0069613127828223,0.0117313880445966,0.225681735191323
"76",2019-09-01,"Food",258.943,13.2445835077068,258.865,0.0272835861850336,0.0295498407453181,0.23670898968793
"77",2019-10-01,"Food",259.632,13.2495339645423,259.434,0.035241416206695,0.0291123481964934,0.273890432615673
"78",2019-11-01,"Food",259.467,13.2482179531194,260.048,-0.00842027602202222,0.0313575470224752,0.265119019063118
"79",2019-12-01,"Food",259.823,13.2784754361874,260.483,0.0181771307769782,0.0221611964314548,0.2411385119172
"80",2020-01-01,"Food",261.057,13.771,261.262,0.0630646197151741,0.0397105852005293,0.24208833661455
"81",2020-02-01,"Food",261.876,13.7883809662288,261.969,0.0432030131350611,0.0372656452143829,0.241796688111483
"82",2020-03-01,"Food",262.708,13.8623584472125,262.718,0.043806736638345,0.0394225932980827,0.257489116294893
"83",2020-04-01,"Food",266.757,14.1707718577383,266.344,0.213654282902549,0.191326485926325,0.465037428105143
"84",2020-05-01,"Food",268.439,14.2598456432394,268.098,0.0893518755448426,0.0933211705105919,0.529690363260126
"85",2020-06-01,"Food",269.77,14.2525595033502,269.585,0.0707045345540376,0.0790919382893431,0.600185963312576
"86",2020-07-01,"Food",268.863,14.1331517182619,268.547,-0.0479188622513202,-0.0548775219855582,0.542009860715366
"87",2020-08-01,"Food",269.079,14.1000456416985,268.922,0.0113543357440218,0.0197355840666553,0.546132422154113
"88",2020-09-01,"Food",269.163,14.0848307322885,269.035,0.00440169553886527,0.00592478546757924,0.522739148958513
"89",2020-10-01,"Food",269.828,14.1137726862101,269.596,0.034798291135747,0.0293701192811842,0.520322026185035
"90",2020-11-01,"Food",269.069,14.0826712745726,269.676,-0.0397006740176433,0.0041881252499909,0.490271937417294
"91",2020-12-01,"Food",270.023,14.1193091901196,270.757,0.0499309411189781,0.0564505838406575,0.521279676738056
"92",2021-01-01,"Food",270.938,14.1071451434334,271.226,0.0478446943740316,0.0244571922800372,0.521231957005556
"93",2021-02-01,"Food",271.363,14.0523460363671,271.5,0.0221288142894647,0.0142514278472579,0.499512632798016
"94",2021-03-01,"Food",271.812,13.9765971370872,271.887,0.0232511557225159,0.0200304158971409,0.480392341700378
"95",2021-04-01,"Food",273.09,13.9278403557899,272.711,0.0657148732991821,0.0423584652482827,0.336424154474132
"96",2021-05-01,"Food",274.212,13.8738353871867,273.857,0.0572230285956881,0.058528277362246,0.306669630338439
"97",2021-06-01,"Food",276.206,13.8460831028257,276.007,0.10088700626541,0.108920882367261,0.340028442612457
"98",2021-07-01,"Food",278.127,13.8756329140813,277.739,0.096298869830953,0.0868869845116009,0.486974844132432
"99",2021-08-01,"Food",279.135,13.8972111813771,278.927,0.0502886737979189,0.059351592329234,0.526945837367165
"100",2021-09-01,"Food",281.506,13.9772935309081,281.308,0.11804427144946,0.118630537104181,0.645887680433924
"101",2021-10-01,"Food",284.205,13.9950314917973,283.917,0.134010341662064,0.129632853747987,0.752011317986428
"102",2021-11-01,"Food",285.507,13.9904046935086,286.097,0.064114040929331,0.107458055178512,0.860340471817356
"103",2021-12-01,"Food",286.966,14.0188254820016,287.812,0.0714938703703538,0.0838650669156547,0.88593732981337
"104",2022-01-01,"Food",289.772,13.37,290.217,0.137078344830035,0.117143396676349,0.98064491371245
"105",2022-02-01,"Food",292.794,13.4052584816043,292.982,0.139434244854575,0.127380718565766,1.10978957302721
"106",2022-03-01,"Food",295.728,13.3611980900805,295.892,0.134330035400408,0.133145729708543,1.22976284023729
"107",2022-04-01,"Food",298.711,13.4210486978363,298.289,0.134774028508327,0.108238113304594,1.3066944881017
"108",2022-05-01,"Food",302.038,13.4225664179024,301.606,0.149481703110036,0.149243245747325,1.40786451170575
"109",2022-06-01,"Food",305.041,13.3723362906531,304.815,0.133453297111492,0.142812197486284,1.44548563850886
"110",2022-07-01,"Food",308.532,13.5269719584918,308.02,0.153037873566731,0.140604425016953,1.51689199089855
"111",2022-08-01,"Food",310.875,13.6345282008657,310.595,0.102724175446133,0.113083412743059,1.58022993496662
"112",2022-09-01,"Food",313.142,13.7044801607442,312.855,0.0994273435669069,0.099209690220242,1.57078590915934
"113",2022-10-01,"Food",315.323,13.7441771974574,314.952,0.0954502150161378,0.0918581927636772,1.53233542675796
"114",2022-11-01,"Food",315.857,13.7813725339781,316.551,0.0232757858559101,0.0697786943367067,1.48720970921198
"115",2022-12-01,"Food",316.839,13.8667911639912,317.866,0.0428463128199343,0.0572498740556213,1.45935188706618
"116",2023-01-01,"Food",319.136,13.8565337494769,319.623,0.100530614298393,0.0766484999186208,1.35484684510581
"117",2023-02-01,"Food",320.569,13.8414883144011,320.697,0.062219282258976,0.04656084589325,1.27164851167223
"118",2023-03-01,"Food",320.863,13.8084665060364,321.028,0.0126942953449447,0.0142861724059387,1.13561689794058
"119",2023-04-01,"Food",321.566,13.7690621717894,321.116,0.0302538839122697,0.00378516843555943,1.02687235484816
"120",2023-05-01,"Food",322.249,13.7636445507464,321.824,0.0292452232615794,0.0303581759165752,0.898176685954169
"121",2023-06-01,"Food",322.556,13.7324160982226,322.347,0.0131123413170506,0.0223674620290577,0.767819637788978
"122",2023-07-01,"Food",323.523,13.7473616085143,322.969,0.0411688090346551,0.0264980372489738,0.657250582207849
"123",2023-08-01,"Food",324.1,13.7119974697236,323.754,0.0245182804564514,0.0334139773869442,0.580029386269239
"124",2023-09-01,"Food",324.704,13.7034964630792,324.356,0.0255539847939303,0.0254965883873961,0.50600430353809
"125",2023-10-01,"Food",325.731,13.7521112647964,325.312,0.0433425238604475,0.0403893950434213,0.453659886120382
"126",2023-11-01,"Food",325.172,13.7562314425173,325.87,-0.0236005482960504,0.0235886720617628,0.406429128225767
"127",2023-12-01,"Food",325.409,13.7799455035869,326.545,0.0100261610835997,0.0284943573317555,0.375075038980064
"128",2024-01-01,"Food",327.327,13.7860665191691,327.813,0.0812206653039098,0.0535086156534259,0.35564420166313
"129",2024-02-01,"Food",327.731,13.7181708557307,327.88,0.0170153115195024,0.00281766268202865,0.309239943062931
"130",2024-03-01,"Food",328.043,13.6430396314284,328.212,0.0130597023381611,0.0138905475298952,0.308994148634593
"131",2024-04-01,"Food",328.678,13.6164359858491,328.267,0.0264091297968783,0.00228622713285453,0.304527127139581
"132",2024-05-01,"Food",329.12,13.6121288246862,328.721,0.0183111273214074,0.0188318105005241,0.293468720486885
"133",2024-06-01,"Food",329.71,13.6319298821598,329.524,0.0244019081385662,0.0332517224218183,0.304572554119854
"134",2024-07-01,"Food",330.561,13.6512549995863,330.047,0.035184775498827,0.0216357513515568,0.299063531806773
"135",2019-01-01,"Energy",200.563,7.14320935004139,204.34,-0.190622289337973,-0.319514199670056,-0.360202313647865
"136",2019-02-01,"Energy",202.74,7.19035092572484,208.144,0.0775355711424357,0.132978214581371,-0.388097910199865
"137",2019-03-01,"Energy",211.724,7.46685312710021,214.934,0.318625395662976,0.234561086486623,-0.0298167317857958
"138",2019-04-01,"Energy",222.499,7.80552391600982,222.42,0.380001050634339,0.260065241001758,0.131282464186707
"139",2019-05-01,"Energy",225.773,7.90355488669965,220.523,0.114855731041561,-0.0665726052903093,-0.0369517758972506
"140",2019-06-01,"Energy",221.373,7.74798266709532,214.926,-0.154029230694008,-0.200596748188887,-0.276217013523007
"141",2019-07-01,"Energy",222.492,7.77415713872313,216.696,0.0391646343704046,0.0638076794839098,-0.164175106258201
"142",2019-08-01,"Energy",216.978,7.581875034719,213.847,-0.192666264238351,-0.102210348544607,-0.354158230272046
"143",2019-09-01,"Energy",215.418,7.52147117693986,213.015,-0.0545111718891391,-0.0294982862929407,-0.381660556715796
"144",2019-10-01,"Energy",216.351,7.53681692934222,215.268,0.0325763520601106,0.0795524942452204,-0.333448206913355
"145",2019-11-01,"Energy",214.636,7.48108476197678,217.488,-0.0597438469608269,0.0777251313857139,-0.0453158243756331
"146",2019-12-01,"Energy",212.982,7.43019476530005,221.18,-0.0576497614394116,0.126996270788358,0.252533497125578
"147",2020-01-01,"Energy",213.043,6.706,217.628,0.00212807599084996,-0.119323862041531,0.444485038060444
"148",2020-02-01,"Energy",208.354,6.51706692484941,213.935,-0.147596654196571,-0.113796285404451,0.199105406417182
"149",2020-03-01,"Energy",199.573,6.2560235495596,202.31,-0.274659304199116,-0.35413047421588,-0.428528330975205
"150",2020-04-01,"Energy",183.081,5.77768313634766,183.317,-0.51697544447063,-0.587319733462436,-1.38282932382292
"151",2020-05-01,"Energy",183.076,5.77741267710686,180.118,-0.000157790353350507,-0.100824300818671,-1.49467865066866
"152",2020-06-01,"Energy",193.379,6.06933743924592,188.292,0.325136461427123,0.262186850968096,-0.979780853051936
"153",2020-07-01,"Energy",197.665,6.17263391192305,192.769,0.134519158050296,0.144310027592803,-0.867487367110185
"154",2020-08-01,"Energy",197.362,6.14379921025986,194.285,-0.00946200933555641,0.0485436611201759,-0.685443043447022
"155",2020-09-01,"Energy",198.858,6.18175945841072,196.476,0.0465698747405723,0.0692851433187291,-0.578204062288779
"156",2020-10-01,"Energy",196.458,6.10461930119925,195.593,-0.0746071201570251,-0.0277819866130047,-0.692993788683227
"157",2020-11-01,"Energy",194.388,6.04398797323104,196.878,-0.0643219515289903,0.0401059127987251,-0.705739038467478
"158",2020-12-01,"Energy",198.155,6.155317916114,205.228,0.117125042158782,0.256337933016789,-0.517262011743264
"159",2021-01-01,"Energy",205.273,6.34941635481969,209.996,0.221107481148088,0.143004637885822,-0.244577949052539
"160",2021-02-01,"Energy",213.277,6.56107481329284,218.972,0.247576293540685,0.271397365668211,0.153985622887171
"161",2021-03-01,"Energy",225.861,6.89932860969234,228.547,0.387123625381438,0.286896458621554,0.82405108441935
"162",2021-04-01,"Energy",229.116,6.94170516805114,228.914,0.099429802509281,0.0110789185583586,1.45277578329682
"163",2021-05-01,"Energy",235.339,7.07353892063847,230.563,0.188543057930403,0.0500051190495832,1.64928728366163
"164",2021-06-01,"Energy",240.72,7.16867287636694,234.339,0.161735678880064,0.115845486762104,1.48583095223029
"165",2021-07-01,"Energy",244.8,7.2552741395369,238.07,0.121502930107914,0.114135156767439,1.47192016512024
"166",2021-08-01,"Energy",246.639,7.29470738936679,242.276,0.0545034687198056,0.128179455752057,1.53397307325612
"167",2021-09-01,"Energy",248.228,7.32181853126959,244.994,0.0469969876690373,0.0818364785793841,1.53473063423014
"168",2021-10-01,"Energy",255.338,7.469480211504,253.846,0.209719007353429,0.264548265013831,1.82960217682462
"169",2021-11-01,"Energy",259.1,7.54247175408606,262.529,0.110050930749353,0.255499384179736,2.01205089678235
"170",2021-12-01,"Energy",256.207,7.43541030830121,267.042,-0.084216020009924,0.129658723516983,1.80327781618556
"171",2022-01-01,"Energy",260.653,7.348,267.529,0.129027833863663,0.0135598326111346,1.71299039683697
"172",2022-02-01,"Energy",267.771,7.54664209061873,275.479,0.200661661289147,0.218356140829592,1.6764077273948
"173",2022-03-01,"Energy",298.246,8.29477820142594,301.162,0.858882842845587,0.703575985150813,2.21112941770638
"174",2022-04-01,"Energy",298.469,8.25489702907538,298.07,0.00620204642784117,-0.0851616545208511,2.10124163532818
"175",2022-05-01,"Energy",316.761,8.66528546447873,309.968,0.505910417684406,0.32950905777817,2.44728534580425
"176",2022-06-01,"Energy",340.917,9.19972668803583,331.738,0.660809366304399,0.608589482016535,2.98387967843693
"177",2022-07-01,"Energy",325.407,8.78222298140068,315.749,-0.418541055246397,-0.443405428425459,2.38899461832374
"178",2022-08-01,"Energy",305.372,8.24443167220838,299.73,-0.540713129810859,-0.44555146631995,1.73711395642895
"179",2022-09-01,"Energy",297.343,8.01043605005142,293.505,-0.216766900358124,-0.171226060652911,1.44871294601458
"180",2022-10-01,"Energy",300.359,8.05899597626739,298.751,0.0812511985382365,0.143175576288547,1.31701301256422
"181",2022-11-01,"Energy",292.953,7.86823114241124,296.809,-0.198711955360872,-0.0523866704577092,0.985470074454168
"182",2022-12-01,"Energy",274.937,7.40709174645878,285.709,-0.483879845100343,-0.294254438648306,0.543565301004585
"183",2023-01-01,"Energy",283.33,7.57266180143756,290.504,0.226116241277196,0.12431181700356,0.639281328049168
"184",2023-02-01,"Energy",281.673,7.48658363523148,289.216,-0.0442872290438077,-0.0335747129135973,0.391802765586196
"185",2023-03-01,"Energy",279.084,7.39329343405148,281.399,-0.0688130031334717,-0.202349193255575,-0.532931002916128
"186",2023-04-01,"Energy",283.352,7.46857442616521,283.473,0.113064799044486,0.0544909206579369,-0.418097954523025
"187",2023-05-01,"Energy",279.816,7.35684502160484,275.071,-0.0932016684933235,-0.221364864832418,-1.01066410159447
"188",2023-06-01,"Energy",283.854,7.43899113841927,276.411,0.106165981206365,0.0358386464910883,-1.53985868701
"189",2023-07-01,"Energy",284.828,7.45030528793037,276.352,0.0255257187456239,-0.00158785459756317,-1.09516336883429
"190",2023-08-01,"Energy",294.328,7.66532311084744,288.392,0.248493477591172,0.324592098724388,-0.298165854721027
"191",2023-09-01,"Energy",296.004,7.68986165257173,291.71,0.0436488595505047,0.0881908724298581,-0.0360727303855102
"192",2023-10-01,"Energy",286.754,7.45241382615052,285.488,-0.240304929278957,-0.164020154270683,-0.36503863795364
"193",2023-11-01,"Energy",277.029,7.21420965717357,281.042,-0.252741808167677,-0.116058930221464,-0.427692198788735
"194",2023-12-01,"Energy",269.375,7.02186411059821,280.443,-0.19932050693612,-0.0153760348440688,-0.1498461258172
"195",2024-01-01,"Energy",270.42,7.0109124096012,277.897,0.0272402709812534,-0.0637479488722592,-0.345050167142761
"196",2024-02-01,"Energy",276.331,7.12009005144814,284.175,0.153248662277764,0.158384250666529,-0.141984960501739
"197",2024-03-01,"Energy",285.002,7.29634677777473,287.399,0.223421551820486,0.0807782891734625,0.156775417231789
"198",2024-04-01,"Energy",290.76,7.41488921291797,290.631,0.147410771666257,0.0820524524642314,0.195259604128547
"199",2024-05-01,"Energy",290.139,7.38677855048823,284.742,-0.0158365875678292,-0.150246472588518,0.271409466070657
"200",2024-06-01,"Energy",286.675,7.29612454357898,278.938,-0.0881915250927694,-0.150567400337969,0.073930238789945
"201",2024-07-01,"Energy",287.868,7.3179855791422,279.012,0.0303628728716827,0.00193560295199902,0.0795179128291759
"202",2019-01-01,"Goods_LFE",143.892,19.6095633701781,144.788,0.143639621000599,0.0770839106634718,0.0657402888081577
"203",2019-02-01,"Goods_LFE",144.609,19.6243228832195,144.749,0.0977125687072089,-0.00528201903084025,0.0271404954726577
"204",2019-03-01,"Goods_LFE",144.994,19.5661898417295,144.733,0.0522468470844792,-0.00216919748068278,-0.00769765932598432
"205",2019-04-01,"Goods_LFE",144.851,19.4439370538064,144.37,-0.0192971098622507,-0.0490733067962914,-0.0383359078859087
"206",2019-05-01,"Goods_LFE",144.457,19.3498576605659,144.146,-0.0528882175421614,-0.0301686077443577,-0.0392679075743558
"207",2019-06-01,"Goods_LFE",144.461,19.3465406471638,144.173,0.000535795639137859,0.00362442354859382,0.0304931036741571
"208",2019-07-01,"Goods_LFE",144.448,19.312529548592,144.206,-0.0017409891141078,0.00442826216667669,0.0799028767088075
"209",2019-08-01,"Goods_LFE",144.806,19.3613747387995,144.225,0.0478641835013036,0.00254454087502154,0.164206514299252
"210",2019-09-01,"Goods_LFE",144.596,19.3181617740918,144.175,-0.0280781783568926,-0.00671221173125147,0.129772333969928
"211",2019-10-01,"Goods_LFE",144.577,19.2715648866279,144.225,-0.00253841789335496,0.00669955324226734,0.0600918883384622
"212",2019-11-01,"Goods_LFE",143.722,19.1678752741732,144.257,-0.113968252059919,0.00427588889840536,0.024498623051926
"213",2019-12-01,"Goods_LFE",142.92,19.0782711934583,144.38,-0.106960910437422,0.0163433917156404,0.0109231650951003
"214",2020-01-01,"Goods_LFE",143.532,20.137,144.357,0.0816953678309353,-0.00303920375016986,-0.0490607039534083
"215",2020-02-01,"Goods_LFE",144.605,20.2401982734132,144.743,0.150537866120445,0.0538448568479559,-0.000542824385295404
"216",2020-03-01,"Goods_LFE",144.718,20.3001971406002,144.498,0.0158164821748592,-0.0342596780292403,-0.0372447714823885
"217",2020-04-01,"Goods_LFE",143.613,20.2808107869754,143.218,-0.155002956372829,-0.17982430441922,-0.166181759688317
"218",2020-05-01,"Goods_LFE",142.964,20.1887662743666,142.673,-0.0916507990275761,-0.0771763457030623,-0.199985722306462
"219",2020-06-01,"Goods_LFE",142.908,20.0710285829372,142.553,-0.00790808113486463,-0.016980451472417,-0.207981238016114
"220",2020-07-01,"Goods_LFE",143.696,20.0801307861665,143.362,0.110672394291115,0.113904738052486,-0.100541525120054
"221",2020-08-01,"Goods_LFE",145.391,20.253128319189,144.685,0.236859910384087,0.185307215511074,0.0782177825656198
"222",2020-09-01,"Goods_LFE",146.096,20.3230307658419,145.712,0.0982072856299823,0.14376032611402,0.20040141263339
"223",2020-10-01,"Goods_LFE",146.261,20.3375446671724,146.068,0.0229527165450385,0.0496527324629419,0.224470802887605
"224",2020-11-01,"Goods_LFE",145.75,20.2788731145873,146.406,-0.0710543844560405,0.0470608901162777,0.270469733624797
"225",2020-12-01,"Goods_LFE",145.317,20.1996103192859,146.758,-0.0602452971431653,0.0487559480918485,0.319973524004478
"226",2021-01-01,"Goods_LFE",145.973,20.2048497338764,146.802,0.0911864707463792,0.00605611178980681,0.342463123205974
"227",2021-02-01,"Goods_LFE",146.532,20.1717955765272,146.673,0.0773739732775027,-0.0177547009963739,0.269720010185452
"228",2021-03-01,"Goods_LFE",147.16,20.1157614827587,146.938,0.0864513391072173,0.0364451932378813,0.342549519875522
"229",2021-04-01,"Goods_LFE",149.915,20.325299276462,149.534,0.376589581985591,0.355391503962498,0.889958914440328
"230",2021-05-01,"Goods_LFE",152.217,20.473265405794,151.91,0.312102450951645,0.322956057357349,1.30666919180154
"231",2021-06-01,"Goods_LFE",155.284,20.6935219588739,154.744,0.412513089862298,0.381944797314333,1.73817455805435
"232",2021-07-01,"Goods_LFE",155.873,20.6725676524705,155.262,0.0784915666377515,0.0692708239072068,1.70161836504252
"233",2021-08-01,"Goods_LFE",156.581,20.7236525191084,155.588,0.0938980958725928,0.0434057081237214,1.55877946978647
"234",2021-09-01,"Goods_LFE",156.72,20.6858670964023,156.316,0.0183967895220789,0.0969664693543884,1.47787673075446
"235",2021-10-01,"Goods_LFE",158.55,20.7549785779823,158.451,0.24154630415018,0.282532346342144,1.70878146884597
"236",2021-11-01,"Goods_LFE",159.426,20.7676111554554,160.283,0.114672729323946,0.239967691935448,1.90280527420306
"237",2021-12-01,"Goods_LFE",160.85,20.8889267799653,162.536,0.185497210526314,0.291917595336006,2.15914550320656
"238",2022-01-01,"Goods_LFE",162.991,21.699,164.087,0.278042848839952,0.199332612071945,2.35554611312441
"239",2022-02-01,"Goods_LFE",164.559,21.8148560089132,164.961,0.208747918596728,0.11557847970894,2.48162148102842
"240",2022-03-01,"Goods_LFE",164.449,21.5130449686771,164.304,-0.014582211613952,-0.0868833263489925,2.36328758001778
"241",2022-04-01,"Goods_LFE",164.52,21.4028510339595,164.123,0.00928814521691024,-0.0236991256410732,1.9801287124886
"242",2022-05-01,"Goods_LFE",165.14,21.2492667065588,164.795,0.0806574741128969,0.0876337618421594,1.73815019898615
"243",2022-06-01,"Goods_LFE",166.403,21.1216536576348,165.697,0.16251558586886,0.11630716083204,1.48174487172355
"244",2022-07-01,"Goods_LFE",166.746,21.1676912062204,165.892,0.0435372391397344,0.0248569525292481,1.44202541867618
"245",2022-08-01,"Goods_LFE",167.637,21.2883444175537,166.381,0.113108637477016,0.0623960227126226,1.46327269752564
"246",2022-09-01,"Goods_LFE",167.104,21.17511525039,166.705,-0.0676860572221898,0.0414555964400236,1.37061028540736
"247",2022-10-01,"Goods_LFE",166.601,21.0260838123898,166.592,-0.063739246044058,-0.0143534268515886,1.05391568925472
"248",2022-11-01,"Goods_LFE",165.291,20.8818448690149,166.253,-0.165330158847969,-0.0427862227021727,0.764003609365762
"249",2022-12-01,"Goods_LFE",164.304,20.8210759878243,166.003,-0.124691488863384,-0.0314007038504798,0.448556749132734
"250",2023-01-01,"Goods_LFE",165.34,20.7861679157392,166.171,0.131284903127046,0.021071551513856,0.312722487744718
"251",2023-02-01,"Goods_LFE",166.246,20.7840493105494,166.391,0.113900254818315,0.0275195848942538,0.223638099933986
"252",2023-03-01,"Goods_LFE",166.961,20.8045602196637,166.719,0.0893891898574566,0.0409707747045225,0.328617194153306
